NMF,NAD,CFC,NCC,NMC,a2a
1,0,0,0,0,100
4,0,4,70,4,100
15,0,0,0,0,99.93531695
3,1,5,90,4,99.52944994
2,0,3,90,0,100
0,0,0,0,0,100
2,0,1,72,0,100
6,0,0,7,0,100
5,2,22,1233,15,99.91864627
1,0,1,145,0,99.67186218
60,3,26,196,7,96.82642487
6,0,4,242,4,98.62553451
3,0,0,45,0,100
1,0,0,0,0,100
2,0,0,0,0,100
2,0,4,84,1,100
4,0,0,4,0,100
16,0,0,0,0,100
19,18,170,7858,122,99.38452521
102,101,545,26960,362,92.45419131
85,0,530,31106,355,90.79389313
8,6,147,6650,88,93.68140483
4,1,10,1412,9,99.45758626
1,0,0,102,0,100
4,0,1,23,1,100
15,15,166,6103,122,94.20408163
17,17,70,7171,58,93.80062305
2,1,8,756,5,99.97226844
2,0,3,17,1,100
3,1,3,327,3,99.97228381
31,31,202,11611,142,97.27805695
14,13,104,5648,68,98.1065729
12,0,5,131,5,97.67010855
32,18,169,11268,100,97.29767968
33,30,220,18527,132,97.61595145
10,0,9,482,2,98.41696113
1,0,0,2,0,100
1,0,0,34,0,100
31,9,191,7583,56,94.73614949
0,0,0,0,0,100
34,2,61,3116,28,95.8611482
0,0,0,0,0,100
5,1,10,541,3,99.95181303
4,0,1,46,1,99.89189189
7,5,51,3323,36,99.84438592
41,12,93,2917,8,96.09559867
6,0,1,54,0,100
16,0,7,257,5,100
7,0,4,154,1,99.94141769
25,2,20,761,17,93.85872738
1,0,0,9,0,100
0,0,0,0,0,100
1,0,0,0,0,100
2,1,3,362,3,99.95349378
27,3,8,13,11,92.26939203
7,6,22,1596,19,94.72595657
1,0,0,19,0,100
0,0,0,0,0,100
2,0,8,670,5,99.94192799
52,18,13,266,70,93.15644483
1,0,1,42,1,95.60669456
1,0,0,7,0,100
1,0,5,100,0,100
35,1,34,2301,31,93.70118418
2,1,40,1929,22,99.62441315
3,0,5,77,2,99.23479662
8,1,66,2050,19,99.28410447
3,1,18,695,3,96.68550874
5,1,6,221,4,99.97483644
1,0,0,7,0,100
51,29,202,7466,142,91.93348908
5,0,3,120,3,99.71177184
6,1,4,136,2,97.46474647
0,0,0,0,0,100
2,0,4,133,1,100
29,6,4,511,18,97.87794527
3,1,14,440,12,99.59816303
2,0,3,93,0,100
9,1,10,386,11,92.03924317
10,3,32,1706,30,99.86218302
3,3,8,1250,8,92.11868958
1,0,0,19,0,100
4,1,0,127,0,92.93222683
110,109,552,20699,276,96.76870748
53,8,258,9733,93,95.0508661
38,0,128,5549,63,93.90578103
9,0,1,4,1,99.77678571
1,0,0,0,0,100
12,1,43,1968,1,99.90080595
2,0,5,154,2,100
1,0,0,2,0,100
9,0,11,438,8,100
1,0,0,5,0,100
1,0,2,111,2,100
12,12,81,6052,52,97.25921138
1,0,0,31,0,100
35,3,170,7620,79,92.26616594
3,3,16,1364,11,95.87235896
2,0,1,28,0,100
7,1,5,759,3,98.01274436
6,0,5,22,1,100
12,3,15,637,19,97.45255252
4,1,19,506,14,94.19831224
8,0,23,598,6,100
2,0,12,329,9,99.81792717
1,0,0,36,0,95.20737327
1,0,0,5,0,100
2,0,2,87,0,100
1,0,0,24,0,100
1,0,0,70,0,100
3,0,1,11,0,100
0,0,0,0,0,100
3,1,4,375,1,99.95037221
1,0,0,0,0,100
9,1,2,179,1,99.95040298
8,0,0,66,3,93.76417234
3,0,1,10,0,100
3,1,10,294,5,99.94879017
38,3,20,842,13,88.63405429
5,1,2,66,2,99.09571745
2,0,0,2,0,100
7,0,11,350,11,91.68183
0,0,0,0,0,100
0,0,0,0,0,100
6,2,5,577,4,92.55969547
2,0,0,49,0,100
0,0,0,0,0,100
4,0,0,0,0,100
