NMF,NAD,CFC,NCC,NMC,a2a
1,0,2,55,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
1,0,1,24,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
1,0,0,3,0,100
1,0,2,404,2,100
0,0,0,0,0,100
1,0,3,49,1,100
0,0,0,0,0,100
1,0,0,0,0,100
1,0,1,12,0,100
0,0,0,0,0,100
0,0,0,0,0,100
1,0,6,157,1,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
1,1,2,127,2,99.61538462
1,0,2,43,2,97.12643678
1,0,0,0,0,99.23371648
0,0,0,0,0,100
1,0,3,78,1,100
6,0,0,17,0,97.70114943
0,0,0,0,0,100
0,0,0,0,0,100
8,2,33,846,20,97.15909091
0,0,0,0,0,100
3,0,0,0,0,100
0,0,0,0,0,100
3,0,0,0,0,100
28,6,13,279,10,93.18181818
5,4,12,33,2,93.03675048
0,0,0,0,0,100
0,0,0,0,0,100
34,10,36,1348,31,90.19264448
5,0,13,813,9,97.5
0,0,0,0,0,100
23,5,48,2249,24,89.71518987
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
3,0,7,277,2,100
5,0,4,66,4,100
5,5,16,617,9,94.59041731
1,1,9,389,4,99.66777409
2,1,1,125,1,99.34102142
2,0,2,78,1,100
21,1,31,629,6,98.50746269
2,0,0,10,0,100
92,1,101,1877,55,79.2822186
7,2,15,811,10,99.21259843
96,0,0,0,0,100
5,0,7,408,3,99.52978056
1,0,1,17,1,100
16,0,31,649,14,100
6,0,2,75,2,99.36808847
10,0,0,38,0,91.0321489
3,0,1,43,0,100
0,0,0,0,0,100
0,0,0,0,0,100
41,2,41,2181,1,85.39898132
0,0,0,0,0,100
0,0,0,0,0,100
4,1,14,360,8,99.68152866
3,1,1,148,1,96.47435897
30,0,7,144,6,95.49114332
18,1,51,1346,30,98.71175523
2,0,14,397,6,100
26,4,110,2431,50,93.15525876
4,0,11,167,6,100
3,0,0,0,0,100
1,0,3,76,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
32,0,0,91,0,99.48186528
0,0,0,0,0,100
8,4,22,808,9,96.51898734
0,0,0,0,0,100
0,0,0,0,0,100
8,2,45,1352,32,96.88826025
0,0,0,0,0,100
4,0,1,172,0,94.98525074
5,0,1,31,0,100
1,0,3,53,1,100
0,0,0,0,0,100
9,1,15,369,16,98.58490566
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
1,0,0,0,0,100
4,2,11,369,6,93.65853659
131,0,0,0,0,100
2,0,6,214,3,94.33656958
0,0,0,0,0,100
55,0,0,77,0,95.68
5,0,0,0,0,100
9,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
23,0,0,91,0,99.50083195
0,0,0,0,0,100
32,0,282,7792,159,78.73754153
32,0,282,7792,159,78.73754153
0,0,0,0,0,100
0,0,0,0,0,100
32,0,282,7728,159,78.73754153
0,0,0,0,0,100
18,0,0,31,0,95.49839228
10,0,8,103,0,99.06832298
4,0,5,140,0,94.58598726
3,0,0,0,0,100
1,0,1,7,0,100
1,0,0,0,0,100
1,0,1,391,1,100
1,0,0,2,0,100
0,0,0,0,0,100
0,0,0,0,0,100
1,0,1,30,0,100
1,0,0,126,0,100
1,0,0,0,0,100
1,0,0,0,0,100
2,0,1,40,1,98.37925446
3,1,6,284,5,96.70510708
0,0,0,0,0,100
1,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
2,0,0,8,0,98.02631579
0,0,0,0,0,100
2,1,2,118,2,99.68152866
5,2,29,1084,14,93.48837209
2,1,8,325,3,99.6978852
3,1,6,246,2,99.40029985
3,0,0,0,0,100
3,0,3,125,0,100
2,0,7,177,5,100
1,1,8,289,4,96.80851064
1,0,1,20,0,100
1,1,8,345,6,96.98340875
2,0,0,0,0,100
1,0,8,273,2,100
1,0,0,0,0,100
3,1,8,349,4,96.13095238
2,0,2,22,0,100
2,0,0,71,0,100
1,0,0,85,0,100
1,0,0,24,0,100
1,0,0,14,0,100
2,0,7,135,3,97.65051395
4,0,3,92,2,100
4,3,14,2579,9,99.15254237
3,0,0,0,0,100
9,0,0,11,0,100
2,0,3,80,2,100
1,0,0,0,0,100
0,0,0,0,0,100
5,1,10,373,5,95.99427754
0,0,0,0,0,100
9,0,1,142,2,98.23529412
1,0,1,13,1,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
32,0,327,11781,186,71.875
0,0,0,0,0,100
0,0,0,0,0,100
1,0,3,84,1,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
1,0,1,8,0,100
0,0,0,0,0,100
2,0,7,399,7,100
2,0,1,52,1,100
5,0,3,92,2,99.26650367
0,0,0,0,0,100
9,0,7,50,4,99.26650367
2,0,3,48,2,100
1,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
3,0,7,108,3,86.91983122
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
12,0,16,319,13,97.23247232
0,0,0,0,0,100
1,0,0,0,0,100
1,0,0,0,0,100
0,0,0,0,0,100
1,0,0,0,0,100
1,0,0,0,0,100
2,0,0,0,0,99.26470588
1,0,1,22,0,100
2,0,0,0,0,100
0,0,0,0,0,100
1,0,0,10,0,100
5,3,22,626,18,97.44525547
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
5,0,10,411,7,100
0,0,0,0,0,100
3,0,5,168,2,100
0,0,0,0,0,100
16,0,15,587,13,100
1,0,0,0,0,100
8,4,13,150,5,98.2078853
1,0,11,269,3,100
1,0,4,76,2,100
2,0,3,152,2,100
1,0,0,3,0,100
0,0,0,0,0,100
0,0,0,0,0,100
4,2,5,325,2,99.13194444
1,0,0,203,0,99.31623932
1,1,9,379,3,99.48630137
3,0,1,41,1,100
1,0,0,36,0,100
0,0,0,0,0,100
0,0,0,0,0,100
2,0,0,0,0,100
27,0,629,16239,584,84.15672913
23,0,592,15222,552,85.03401361
0,0,0,0,0,100
27,0,9,2150,1,100
0,0,0,0,0,100
1,1,17,996,10,99.66101695
0,0,0,0,0,100
1,0,0,36,0,100
8,1,8,80,6,99.66329966
1,1,16,995,10,99.66555184
18,0,0,148,0,99.50083195
10,0,0,149,0,99.01477833
0,0,0,0,0,100
0,0,0,0,0,100
1,0,0,0,0,100
1,0,7,397,4,99.6742671
9,0,0,11,0,100
26,0,0,0,0,100
1,0,0,11,0,100
1,0,0,1,0,100
0,0,0,0,0,100
42,0,0,41,0,100
1,0,0,8,0,100
1,0,2,44,2,98.52216749
9,0,0,2,0,100
22,0,4,57,4,100
5,0,0,0,0,100
1,0,0,0,0,100
2,1,8,420,5,99.34318555
2,1,4,362,2,99.3495935
2,0,3,68,0,100
49,1,0,13730,1,90.64516129
0,0,0,0,0,100
1,0,1,12,1,100
1,0,0,0,0,100
0,0,0,0,0,100
1,0,5,715,0,98.71794872
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
122,0,9,524,3,98.71794872
11,0,2,32,0,100
7,0,0,38,0,96.80365297
5,0,1,0,2,90.13157895
0,0,0,0,0,100
3,0,3,67,1,95.61752988
32,0,246,4459,207,79.66804979
2,0,6,787,0,98.34710744
1,0,0,2,0,99.17355372
0,0,0,0,0,100
2,1,2,330,2,98.97750511
0,0,0,0,0,100
1,0,0,5,0,100
7,0,0,5,0,100
2,0,0,15,0,100
0,0,0,0,0,100
0,0,0,0,0,100
3,0,3,236,1,88.35616438
13,0,2,354,4,96.58914729
6,0,20,132,6,100
5,0,1,85,0,100
0,0,0,0,0,100
3,0,1,41,1,100
22,1,13,463,11,94.12698413
19,0,21,312,20,98.75776398
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
1,0,1,22,0,100
0,0,0,0,0,100
0,0,0,0,0,100
1,0,0,0,0,100
2,1,6,802,6,94.61538462
0,0,0,0,0,100
1,0,1,16,0,100
3,1,14,565,6,99.39301973
2,0,5,285,3,100
1,0,0,0,0,100
0,0,0,0,0,100
2,0,0,72,0,99.8489426
0,0,0,0,0,100
1,0,5,89,1,100
3,0,1,14,0,100
4,1,13,536,2,99.39849624
0,0,0,0,0,100
0,0,0,0,0,100
8,0,16,605,0,100
6,0,12,493,0,100
4,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
2,0,5,185,3,100
1,0,1,26,0,100
2,0,2,33,2,100
1,0,4,76,2,100
3,0,0,9,0,100
1,0,0,0,0,100
1,0,2,105,0,100
1,1,5,189,5,99.40387481
1,0,0,9,0,100
0,0,0,0,0,100
7,1,16,572,12,99.40828402
1,0,0,0,0,100
3,0,4,193,2,100
3,0,2,70,1,100
2,0,0,4,0,100
0,0,0,0,0,100
4,2,5,151,5,99.26793558
5,0,21,483,4,100
0,0,0,0,0,100
0,0,0,0,0,100
1,0,0,7,0,100
3,1,50,2624,21,87.96610169
1,0,3,26,1,100
0,0,0,0,0,100
1,0,0,0,0,100
2,0,6,182,4,100
3,0,4,160,3,100
8,0,1,45,0,100
1,0,1,38,0,100
2,0,0,7,0,100
3,0,6,217,4,100
1,1,10,309,8,88.37606838
6,0,26,1049,6,98.96602659
6,0,6,187,0,100
0,0,0,0,0,100
0,0,0,0,0,100
7,0,0,0,0,100
5,0,0,0,0,100
2,0,2,171,1,100
2,0,0,36,0,100
4,0,2,0,2,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
3,0,2,211,1,99.85207101
1,0,0,13,0,99.85207101
0,0,0,0,0,100
1,0,0,72,0,99.40740741
1,0,2,77,2,100
27,12,47,1970,31,89.82118294
5,5,17,2113,17,95.81699346
1,0,0,0,0,100
1,1,6,417,6,98.08743169
1,1,2,182,1,99.72067039
1,0,0,5,0,100
7,1,17,464,6,93.8961039
0,0,0,0,0,100
4,0,3,338,1,97.38154613
4,0,0,0,0,100
4,0,1,51,2,100
3,0,3,92,1,99.61636829
14,0,16,684,6,98.59335038
1,0,1,30,0,100
2,0,3,69,0,100
0,0,0,0,0,100
4,0,2,99,1,100
20,4,13,731,8,96.08801956
3,0,4,228,0,100
6,0,3,8,0,99.76635514
11,3,51,1834,22,95.50827423
3,1,8,809,6,99.52210275
1,1,11,1628,8,95.19832985
1,0,0,0,0,100
5,1,4,530,1,96.23217923
8,2,12,510,9,98.63481229
0,0,0,0,0,100
1,0,0,13,0,100
1,0,0,2,0,100
73,6,6,888,16,92.62899263
2,1,3,81,5,99.73684211
1,0,0,0,0,100
2,1,2,113,1,99.7382199
3,0,1,30,1,100
16,1,16,943,6,97.5388601
9,0,17,318,11,100
2,0,0,0,0,100
9,1,3,245,1,99.48783611
1,1,12,956,11,97.64397906
5,1,2,870,9,96.32352941
2,0,0,13,0,99.88738739
4,1,13,853,8,94.57459926
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
9,0,0,55,0,100
0,0,0,0,0,100
1,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
3,0,0,10,0,99.45578231
18,6,55,1876,34,97.73030708
9,1,33,1068,17,98.67899604
0,0,0,0,0,100
2,1,4,148,1,99.20529801
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
5,1,22,686,14,99.47437582
2,2,6,1123,6,99.34895833
11,0,7,232,7,99.61139896
4,2,5,252,4,99.3556701
7,0,8,1681,12,98.44559585
2,0,0,0,0,100
11,6,24,1019,15,97.55784062
2,1,14,3033,11,99.62216625
8,4,46,4138,23,98.63354037
8,3,25,2096,18,98.66017052
1,0,0,26,0,99.02912621
1,1,0,16,0,99.39246659
0,0,0,0,0,100
1,0,2,65,1,100
5,4,39,1714,24,97.61904762
0,0,0,0,0,100
1,0,1,35,1,100
3,1,81,2352,14,98.95104895
0,0,0,0,0,100
2,0,3,150,3,99.65437788
2,0,0,29,0,100
8,2,19,2777,19,94.19953596
4,4,12,773,7,98.36829837
0,0,0,0,0,100
6,1,9,396,1,99.42263279
2,1,0,22,0,99.76958525
1,0,2,88,0,100
10,1,8,326,7,93.8121547
28,1,310,3575,153,92.78131635
8,0,69,934,48,96.50053022
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
10,0,130,4207,35,95.7537155
0,0,0,0,0,100
0,0,0,0,0,100
4,3,18,958,10,99.0516333
1,1,2,116,2,99.47862357
5,4,20,1082,12,98.97119342
8,0,3,1362,0,100
3,0,2,148,0,100
2,0,2,89,0,99.6941896
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
14,1,7,44,4,98.37892604
2,1,8,205,3,99.59879639
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
1,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
1,0,2,10,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
1,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
7,0,6,121,6,95.8974359
2,0,0,35,0,100
2,0,4,102,0,100
13,1,11,408,10,99.68487395
2,0,3,135,0,99.8951782
9,0,0,11,0,99.68520462
223,3,2330,102528,1369,4.140786749
0,0,0,0,0,100
5,5,51,2119,37,53.84615385
5,0,0,0,0,100
228,220,2282,100564,1335,3.838771593
0,0,0,0,0,100
19,1,1,78,0,95.39347409
5,0,0,46,1,99.72196478
1,1,3,465,3,99.35304991
43,6,81,3644,39,93.85026738
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
24,0,2,1468,0,98.0565371
2,2,5,261,1,98.83093525
5,1,0,8,0,99.82078853
2,0,0,6,0,100
243,9,2369,103100,1376,5.18134715
2,1,0,627,0,86.66666667
244,234,2358,102206,1370,4.827586207
0,0,0,0,0,100
15,0,2,40,2,100
2,2,8,186,8,99.28571429
0,0,0,0,0,100
4,0,0,0,0,99.64476021
2,1,0,28,0,97.25557461
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
258,21,2298,99846,1344,11.3671275
258,237,2258,98522,1324,11.3671275
3,0,1,109,1,100
5,0,5,7,5,99.66859983
2,2,5,299,4,99.33938893
7,0,10,508,4,98.70445344
1,0,0,0,0,100
2,0,0,0,0,100
4,3,11,493,11,99.20948617
2,0,0,14,0,100
14,0,20,864,10,99.8427673
1,1,1,151,1,99.5256917
1,0,0,0,0,100
1,0,12,198,8,100
0,0,0,0,0,100
24,1,7,369,4,99.03303787
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
2,0,1,161,1,100
37,0,0,73,0,100
265,21,2366,102615,1389,10.01517451
268,247,2430,105943,1459,9.90990991
0,0,0,0,0,100
0,0,0,0,0,100
268,21,2470,107267,1479,9.90990991
268,247,2430,105955,1459,9.90990991
0,0,0,0,0,100
268,21,2470,107279,1479,9.90990991
2,0,0,4,0,100
9,4,27,1089,11,83.17757009
272,247,2396,104556,1445,10.6351551
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
273,26,2427,105628,1469,10.60382916
3,2,3,340,3,91.66666667
17,17,85,4423,56,76.57142857
17,0,68,2598,12,67.30769231
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
275,230,2190,94770,1358,11.35734072
0,0,0,0,0,100
284,37,2281,96150,1370,12.85140562
6,1,4,615,1,98.06949807
1,0,1,88,1,100
3,1,12,45,12,98.47908745
2,0,0,12,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
1,0,0,0,0,100
1,0,0,0,0,100
1,0,0,12,0,100
1,0,1,0,0,100
0,0,0,0,0,100
2,0,4,68,0,100
1,0,0,13,0,100
3,0,1,8,0,100
0,0,0,0,0,100
4,0,4,60,0,100
0,0,0,0,0,100
289,233,2122,90188,1319,12.78295606
1,0,1,142,1,100
290,43,2278,96831,1371,12.78295606
0,0,0,0,0,100
0,0,0,0,0,100
290,234,2111,89614,1313,12.78295606
0,0,0,0,0,100
34,34,202,9180,105,87.45387454
290,9,2679,115090,1579,13.95939086
290,268,2524,108400,1527,13.95939086
4,0,2,229,2,100
0,0,0,0,0,100
14,0,34,193,3,96.20081411
24,0,36,771,22,96.57142857
277,5,2620,112785,1587,8.403361345
277,255,2581,112652,1595,8.403361345
0,0,0,0,0,100
279,7,2635,113862,1596,8.403361345
4,1,7,5,7,97.11538462
0,0,0,0,0,100
2,0,21,1070,18,96.07843137
6,0,15,796,8,83.67346939
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
278,257,2612,113406,1626,8.426966292
293,21,2664,114814,1601,8.859060403
18,0,57,3626,28,56.09756098
2,0,0,4,0,100
2,0,24,711,24,98.7804878
0,0,0,0,0,100
14,2,17,973,8,96.42857143
8,0,1,549,1,96.80851064
1,0,0,6,0,100
5,0,6,122,0,97.32620321
11,0,2,174,0,95.90643275
0,0,0,0,0,100
0,0,0,0,0,100
295,257,2441,104165,1514,8.811748999
295,23,2619,112305,1569,8.811748999
3,0,1,180,1,98.85057471
0,0,0,0,0,100
297,258,2409,102588,1499,8.78828229
297,25,2630,112860,1575,8.78828229
0,0,0,0,0,100
276,258,2561,110828,1604,18.84422111
297,4,2796,123466,1717,7.476635514
297,279,2713,119068,1709,7.476635514
4,1,1,110,1,99.85895628
0,0,0,0,0,100
1,0,0,9,0,100
3,0,1,104,1,99.78858351
0,0,0,0,0,100
14,0,0,0,0,100
18,0,0,39,0,99.85895628
21,0,1,5,1,99.92947814
0,0,0,0,0,100
1,0,1,15,0,100
5,5,19,2369,19,97.6022567
5,0,0,31,0,100
5,5,20,2777,20,99.01960784
2,2,8,985,8,99.65325936
3,1,7,295,7,99.65493444
1,0,0,0,0,100
2,2,20,3492,20,99.17638984
2,0,0,109,0,100
2,0,2,67,0,100
0,0,0,0,0,100
5,5,18,5255,18,97.52010724
6,6,16,3931,16,97.96308084
3,3,8,1294,8,99.50799508
1,0,0,0,0,100
1,0,0,31,0,100
4,4,25,2647,25,98.97094431
1,0,0,4,0,100
1,0,0,0,0,100
7,7,43,7428,43,95.77216676
3,2,30,3625,30,98.24046921
1,1,12,299,12,99.76176295
19,0,0,5,0,100
83,0,0,525,0,98.60058309
30,0,28,755,14,97.13138267
7,7,57,2433,50,96.46320593
1,1,1,163,1,99.88700565
1,0,0,13,0,100
6,0,2,14,1,97.51693002
2,0,2,909,2,100
1,0,0,0,0,100
2,0,3,58,2,100
1,0,0,7,0,100
0,0,0,0,0,100
1,0,3,54,1,100
9,0,0,0,0,100
0,0,0,0,0,100
16,0,23,61,21,97.22379603
3,0,0,0,0,100
0,0,0,0,0,100
7,4,6,410,4,98.54667412
2,2,13,676,6,99.67087219
20,0,5,227,2,97.4789916
0,0,0,0,0,100
3,0,0,8,0,100
0,0,0,0,0,100
1,0,0,0,0,100
5,0,1,13,1,100
0,0,0,0,0,100
7,0,0,0,0,100
1,0,0,0,0,100
2,0,0,13,0,100
2,0,0,8,0,100
9,0,0,16,0,100
62,17,134,7785,95,93.11695579
3,0,0,51,0,100
3,0,0,0,0,100
4,0,10,459,7,100
0,0,0,0,0,100
0,0,0,0,0,100
6,0,0,165,0,100
2,0,3,98,1,100
0,0,0,0,0,100
37,0,0,291,0,100
20,19,53,5704,45,97.29442971
20,11,29,1967,18,97.70525242
2,0,3,613,6,100
6,4,10,1074,5,99.44862155
1,0,1,140,1,98.62944162
0,0,0,0,0,100
2,0,4,62,4,100
31,6,0,226,2,97.33879222
12,2,15,1876,8,96.83026585
1,0,0,0,0,100
5,0,13,2133,11,99.68847352
3,0,6,1482,4,99.63427377
46,1,16,546,8,96.81397739
5,1,1,74,2,99.74747475
3,1,3,84,3,98.79032258
1,0,2,46,2,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
5,0,4,130,1,99.74811083
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
3,0,1,48,1,100
1,1,14,1564,10,97.0709147
1,0,1,34,1,100
2,0,0,0,0,100
2,1,2,76,2,99.73890339
3,2,1,140,3,96.22276029
3,0,12,1438,10,95.97069597
0,0,0,0,0,100
2,0,6,378,2,100
1,0,0,2,0,100
1,0,2,37,0,100
2,1,8,1601,8,99.90740741
1,1,1,227,1,90.20217729
2,2,4,272,4,99.76415094
0,0,0,0,0,100
2,0,9,1257,8,90.85529855
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
4,0,4,403,3,99.95054402
0,0,0,0,0,100
0,0,0,0,0,100
24,0,19,19975,51,95.20514088
0,0,0,0,0,100
10,0,2,1882,9,98.02955665
0,0,0,0,0,100
0,0,0,0,0,100
3,0,2,724,4,99.41060904
0,0,0,0,0,100
3,0,3,768,5,99.41060904
1,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
11,0,2,1861,9,97.24334601
14,0,1,227,1,97.8250591
25,0,19,19717,51,95.25672372
3,0,3,761,5,99.40944882
5,0,2,721,4,99.31102362
6,2,1,102,1,99.31237721
1,0,1,35,0,100
1,0,0,0,0,100
1,0,0,13,0,100
0,0,0,0,0,100
3,2,32,1141,15,99.65770171
1,1,5,376,3,99.70774476
2,2,16,749,8,98.33024119
2,2,2,118,2,99.03424056
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
18,0,62,3830,36,96.67686926
0,0,0,0,0,100
6,3,0,25,0,99.43057381
0,0,0,0,0,100
0,0,0,0,0,100
11,0,15,1002,5,95.87345254
0,0,0,0,0,100
1,0,0,0,0,100
4,2,12,249,9,99.75903614
2,0,1,45,1,100
0,0,0,0,0,100
7,2,7,10,4,96.98852772
19,6,19,1208,13,97.36123749
2,0,2,453,2,96.71628722
2,1,7,232,6,99.86830553
0,0,0,0,0,100
2,0,6,582,3,100
0,0,0,0,0,100
2,0,7,159,3,99.95614035
7,2,3,387,2,99.47437582
14,0,9,1385,6,97.59435919
3,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
451,10,2318,416879,3620,31.43968872
0,0,0,0,0,100
0,0,0,0,0,100
433,0,2406,421641,3679,32.5648415
0,0,0,0,0,100
