CommitID,FileNum,TotalAddLines,TotalDeleteLines,LC,FileAdd,FileDelete,NAD,NDEV,NUC,AGE,NS,ND,Entropy,LT,EXP,REXP,CommitComplexity,LastCommitComplexity,CFC,CommitTokenCount,LastCommitTokenCount,NCC,CommitMethodNum,LastCommitMethodNum,NMC,a2a
12ec07dae7cd4e821d3b79f819275f98373be493,2,59,15,44,0,0,0,1,3,0,1,2,0.84185219,104,56,56,16,13,3,871,679,192,11,10,1,100
f8766db497864fef2bf7df568b5cc5c5f4d05c6d,4,82,43,39,0,0,0,1,8,0,1,3,1.687147475,864,57,57,115,116,1,6848,6640,208,55,56,1,99.31146213
9df6a300da1732ee12f40a2e05e10fb528df10e4,4,71,11,60,0,0,0,1,3,0,1,4,1.531206127,346,58,58,56,53,3,2267,2096,171,38,35,3,100
cfdecd971f65cba5a8fd06042ec005a0d7ef40ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,59,0,0,0,0,0,0,0,0,0,100
366bed4595845c01075c0b164da731240f0d4105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,0,100
6727dcded03a43985aa1f013efef6c75bcf703a2,4,29,9,20,0,0,0,1,6,0,1,4,1.496052513,1542,61,61,286,284,2,10922,10725,197,89,88,1,96.96969697
8794bb7b49f8c25750a7e07f71c9c7eb2fc7afcb,1,39,0,39,0,0,0,1,5,0,1,1,0,486,62,62,107,104,3,3548,3318,230,75,74,1,100
3da3bdd87236a42b0d863df1ff3b09ead01834d6,8,83,7,76,0,0,0,1,9,0,1,3,2.866310545,1256,63,63,172,165,7,10199,9867,332,77,70,7,100
abafa107bc806686a1182e23d9b3451b3c030f82,1,3,3,0,0,0,0,1,5,0,1,1,0,433,64,64,75,75,0,3391,3391,0,24,24,0,100
7d346a15008ff90d839008d741b4cdb62a8e28f7,21,146,76,70,0,0,0,1,6,0,1,12,3.74619943,3119,65,65,517,512,5,21630,21413,217,241,240,1,100
098a971455091627fc2ca2c1eb60496557613ebb,1,37,46,9,0,0,0,1,2,0,1,1,0,198,66,66,24,27,3,1374,1363,11,12,12,0,100
ddd3f1dae606703e9c4c1ee5bdb979c149435859,3,253,0,253,3,0,3,1,1,0,1,1,1.583504059,0,67,67,15,0,15,987,0,987,14,0,14,99.76744186
29bdae1a4652381593368319dcdb156c0bd801c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,0,0,0,0,0,0,0,100
559af521174b04451e42cdb4a3e7b694a22c6c0e,3,35,6,29,0,0,0,1,2,0,1,3,1.405156825,212,69,69,38,35,3,1564,1434,130,16,15,1,100
982c545c435bfa2b8cb637441bdcc5a0351093e7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,100
0bb701daa4e84820f4c225ed03c934e7ba8f4d1e,1,17,0,17,0,0,0,1,2,0,1,1,0,215,71,71,20,20,0,1717,1717,0,10,10,0,100
9ca8a070fc8af1623aedae4e5e699b0b375ebc25,3,168,9,159,1,0,1,1,7,0,1,2,0.888058789,395,72,72,78,70,8,3221,2597,624,28,25,3,99.92272025
b3f2a3df257a65d6dc35022bd3a6713d86277351,9,38,23,15,0,0,0,1,8,0,1,7,2.935410073,1244,73,73,159,159,0,8721,8663,58,86,85,1,100
