NMF,NAD,CFC,NCC,NMC,a2a
15,3,70,4373,30,92.48197734
1,0,12,186,3,100
1,0,0,11,0,100
9,0,10,108,4,100
8,0,68,4284,31,92.48197734
9,3,68,4295,31,92.48197734
1,0,0,0,0,100
1,0,4,76,1,100
4,0,4,225,1,100
1,0,10,324,4,100
1,0,0,4,0,100
17,1,69,4324,27,91.78644764
11,3,86,4916,37,92.52814739
18,1,21,847,9,98.72423945
10,1,35,1213,16,99.31439765
8,0,16,460,9,99.41291585
8,1,16,460,9,99.41291585
3,0,20,677,5,98.61660079
0,0,0,0,0,100
3,0,9,591,5,99.2
0,0,0,0,0,100
1,0,0,53,0,100
19,0,104,2789,39,96.52432969
18,2,42,2366,16,96.52432969
4,0,10,350,3,100
1,1,1,79,1,99.40179462
1,0,0,5,0,100
8,2,17,570,5,96.41393443
10,0,13,427,2,96.41393443
17,3,20,1249,9,96.22833843
5,0,4,104,3,99.79079498
1,0,2,326,1,100
8,2,48,2332,11,98.36901121
2,0,0,49,0,100
9,0,13,308,4,100
1,0,1,46,0,100
1,0,1,57,0,100
1,0,0,0,0,100
2,0,0,66,0,100
42,4,49,1467,0,93.77470356
30,5,113,5743,40,94.61312439
2,0,0,64,0,100
3,0,0,77,0,100
53,3,93,6291,39,93.5546875
43,9,149,8360,65,94.4980695
30,0,102,5281,56,98.2473223
16,4,46,3212,30,99.01477833
6,0,1,267,1,98.647343
1,0,0,33,0,100
1,0,0,15,0,99.3236715
1,0,2,74,2,100
3,1,7,1013,5,99.70760234
2,0,1,36,0,99.61089494
2,0,3,192,2,100
0,0,0,0,0,100
1,0,0,10,0,100
34,7,106,4454,56,92.97725025
13,1,8,1380,6,98.41584158
2,0,1,33,1,100
5,0,2,73,0,100
1,0,1,14,1,100
5,0,3,15,3,100
6,0,10,226,1,99.11678116
34,0,124,5947,69,93.7254902
32,7,121,5925,68,93.7254902
3,0,0,0,0,100
0,0,0,0,0,100
10,0,2,290,0,99.09547739
2,0,1,31,0,100
14,0,11,291,8,98.78787879
11,0,1,259,0,99.08629442
0,0,0,0,0,100
0,0,0,0,0,100
4,2,13,558,8,99.48612539
3,0,12,550,8,99.48612539
5,0,6,116,0,100
1,0,2,50,0,100
7,0,3,58,0,100
7,0,3,58,0,100
1,0,0,2,0,100
0,0,0,0,0,100
2,0,4,118,2,100
2,0,4,118,2,100
2,0,4,118,2,100
1,0,0,0,0,100
4,0,2,3,0,100
6,0,3,14,0,100
5,0,2,3,0,100
1,0,1,12,1,100
1,0,1,8,0,100
1,0,2,51,1,100
2,0,3,49,1,96.63366337
1,0,2,36,2,99.52244508
2,0,1,34,0,100
6,1,5,363,2,99.61868446
2,0,1,34,0,100
6,0,5,391,2,99.61868446
4,1,6,397,2,99.61868446
4,1,1,43,0,98.66539561
2,0,1,6,0,100
3,0,1,107,0,100
2,0,2,40,1,100
2,0,0,35,0,100
2,0,1,32,0,100
1,0,0,33,0,100
1,0,0,0,0,100
0,0,0,0,0,100
10,0,1,65,2,100
0,0,0,0,0,100
1,0,1,7,0,100
0,0,0,0,0,100
4,0,2,203,1,100
1,0,1,7,0,100
1,0,0,25,0,100
27,0,9,266,2,96.41509434
2,0,1,16,0,100
1,0,0,2,0,100
2,0,1,16,0,100
1,0,0,0,0,100
2,0,1,16,0,100
2,0,0,0,0,100
1,0,0,0,0,100
3,0,1,68,1,100
4,0,1,69,1,100
4,0,1,68,1,100
4,0,3,11,1,100
1,0,0,0,0,100
1,1,2,136,1,99.62825279
1,0,0,0,0,100
1,0,0,43,0,100
0,0,0,0,0,100
1,0,0,21,0,100
2,0,0,21,0,100
2,0,1,54,0,100
2,0,0,0,0,100
0,0,0,0,0,100
1,0,0,3,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
5,0,5,226,1,99.62894249
8,0,5,226,1,99.62894249
0,0,0,0,0,100
11,0,10,366,2,99.62894249
8,0,5,226,1,99.62894249
0,0,0,0,0,100
0,0,0,0,0,100
1,0,0,7,0,100
47,0,30,1637,10,94.82109228
47,3,30,1637,10,94.82109228
4,1,8,352,4,99.53660797
51,0,36,1944,14,94.35559737
50,4,38,1989,14,94.35559737
5,0,4,120,1,99.81447124
9,3,37,1389,23,98.42883549
3,0,3,64,2,100
2,0,1,227,0,100
5,3,46,3545,28,98.98989899
13,0,38,1223,18,99.54170486
1,0,0,22,0,100
2,0,6,259,2,100
4,0,18,801,6,99.63269054
3,0,6,281,2,100
2,0,2,45,0,100
13,0,10,580,3,98.83928571
17,2,23,2282,10,97.92979298
11,0,5,104,1,98.81602914
19,3,29,3084,14,98.01264679
1,0,0,0,0,100
26,2,1,1139,0,90.57171515
1,0,0,9,0,100
3,0,3,163,0,100
1,0,0,0,0,100
7,2,2,264,2,91.06796117
3,0,3,163,0,100
0,0,0,0,0,100
4,0,27,871,13,98.52813853
2,0,2,36,2,100
1,0,2,119,2,99.13793103
1,0,0,0,0,100
2,0,2,119,2,99.13793103
2,0,2,119,2,99.13793103
2,0,0,1,0,100
1,0,0,0,0,100
1,0,0,1,0,100
0,0,0,0,0,100
1,0,0,1,0,100
3,0,2,149,1,99.74003466
1,0,0,1,0,100
10,2,29,1078,10,97.51286449
2,0,2,150,1,99.74533107
0,0,0,0,0,100
0,0,0,0,0,100
1,0,0,14,0,98.96373057
7,0,15,672,0,100
1,0,2,31,0,100
1,0,0,7,0,100
1,0,0,7,0,100
1,0,0,5,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
1,0,0,0,0,100
0,0,0,0,0,100
2,0,1,107,1,100
17,1,10,779,3,99.47780679
0,0,0,0,0,100
1,0,1,107,1,96.3028169
12,0,72,4368,7,93.10043668
0,0,0,0,0,100
11,0,73,4462,8,96.23931624
12,0,76,4676,9,96.23931624
11,0,75,4489,8,96.23931624
10,3,66,3192,36,98.05084746
1,0,1,107,1,96.93094629
20,0,15,215,10,95.18486672
11,3,67,3299,37,95.18486672
1,0,0,0,0,100
15,2,15,760,10,95.75551783
3,3,22,1294,14,99.18032787
11,0,3,283,2,97.05159705
3,0,22,1294,14,99.15397631
0,0,0,0,0,100
15,3,58,1515,18,92.27738377
0,0,0,0,0,100
3,0,1,149,2,93.55805243
5,1,3,119,1,99.53739399
2,0,1,1,0,100
1,0,1,7,0,100
10,0,19,548,6,99.53739399
5,1,5,127,1,99.22898998
1,0,1,59,1,100
1,0,0,11,0,100
14,4,38,3200,24,93.84984026
5,0,23,590,6,100
29,4,21,1627,35,88.5075818
14,4,84,4395,36,97.82270607
1,0,1,9,0,100
8,1,7,230,1,99.36758893
31,0,156,5522,98,92.109375
26,8,167,6560,101,92.14007782
8,1,7,230,1,99.36758893
14,0,2,138,3,92.27574751
8,0,5,92,4,92.80397022
8,0,5,92,4,92.80397022
0,0,0,0,0,100
19,4,24,243,21,94.64435146
0,0,0,0,0,100
0,0,0,0,0,100
38,1,70,2214,29,94.26294821
2,0,0,10,0,100
25,4,19,62,17,99.05882353
3,0,0,41,0,100
39,0,56,3661,2,98.43260188
38,5,32,2038,5,98.43260188
0,0,0,0,0,100
3,0,1,10,0,100
0,0,0,0,0,100
1,0,0,1,0,100
11,1,47,1499,60,94.75774424
14,0,48,1508,60,94.75774424
14,1,48,1508,60,94.75774424
2,0,1,25,0,100
0,0,0,0,0,100
14,2,4,828,10,95.69034318
2,0,1,25,0,100
26,14,6,706,7,96.26459144
17,0,14,214,2,95.71865443
17,0,14,214,2,95.71865443
17,0,14,214,2,95.71865443
2,0,1,109,1,100
0,0,0,0,0,100
2,0,5,55,0,100
53,7,4,2188,2,86.8466899
40,15,24,1558,14,88.48594742
3,0,0,0,0,100
2,0,2,88,1,100
35,4,25,1814,17,91.90515127
4,0,2,74,0,100
10,0,1,61,1,99.91803279
10,0,1,15,1,93.14546839
2,0,3,53,0,100
4,0,2,72,1,100
4,0,2,28,0,100
34,0,213,9737,131,96.59173314
2,0,0,2,0,100
23,5,52,4481,30,95.2732644
0,0,0,0,0,100
0,0,0,0,0,100
1,0,0,0,0,100
7,2,8,332,3,99.03988183
24,3,10,1199,2,97.36842105
3,0,2,27,0,100
2,0,1,8,0,100
1,0,0,0,0,100
1,0,0,5,0,100
3,0,10,469,4,100
14,0,16,573,2,97.36434109
15,0,17,586,2,97.36434109
14,0,16,573,2,97.36434109
26,6,6,984,11,91.55332856
4,0,2,99,2,89.71471471
2,0,0,26,0,100
102,3,303,10650,264,79.35349322
11,0,0,0,0,100
27,2,11,824,2,95.88719154
39,1,12,893,10,93.79679144
43,0,13,961,10,93.36898396
39,1,12,893,10,93.79679144
6,3,59,2450,22,99.41520468
12,0,59,2414,23,99.41520468
6,3,59,2450,22,99.41520468
0,0,0,0,0,100
1,0,0,0,0,100
2,0,3,29,1,100
1,0,0,0,0,100
1,0,2,39,0,98.05725971
1,0,1,16,0,100
6,0,6,4,2,100
4,0,11,264,3,100
13,3,11,1502,3,97.68907563
8,0,17,260,5,100
3,0,9,164,2,100
10,0,1,33,0,100
11,0,1,34,0,100
10,0,1,33,0,100
4,0,3,217,3,98.36065574
1,0,0,9,0,100
16,0,9,236,8,96.74711438
4,0,3,208,3,98.27956989
12,0,6,28,5,98.41938883
12,0,6,28,5,98.41938883
2,0,2,119,2,100
0,0,0,0,0,100
1,0,0,19,0,100
1,0,0,0,0,100
5,0,5,211,6,99.89200864
2,0,0,19,0,100
1,0,0,17,0,100
1,0,0,0,0,100
1,0,0,11,0,100
1,0,0,0,0,100
1,0,0,0,0,100
17,2,27,1823,17,98.91891892
1,0,0,0,0,100
52,2,35,3075,34,96.09544469
42,3,37,586,11,96.96641387
18,2,27,1823,17,98.91891892
37,0,2,686,8,97.06840391
9,0,15,1359,4,99.89106754
2,0,1,73,0,100
6,0,18,369,8,97.55351682
1,0,1,24,0,100
1,0,1,11,0,100
0,0,0,0,0,100
3,0,0,272,1,100
1,0,2,13,0,100
6,0,1,148,0,99.71236817
6,0,1,148,0,99.71236817
6,0,1,148,0,99.71236817
0,0,0,0,0,100
1,0,0,0,0,100
1,0,0,0,0,100
1,0,2,27,0,100
4,2,11,574,6,96.40980736
4,0,8,243,1,98.53300733
2,0,3,75,1,100
9,0,19,840,8,95.65217391
8,2,22,892,8,95.65217391
2,0,2,44,0,100
1,0,3,52,0,100
9,0,8,557,7,98.53300733
5,0,14,370,2,98.53300733
1,0,1,8,0,100
2,0,2,31,0,100
10,0,0,183,1,89.48948949
6,0,8,637,2,100
9,0,6,413,1,100
6,0,8,637,2,100
1,0,1,17,1,100
1,0,0,7,0,100
17,3,8,876,4,97.86700125
19,1,6,430,2,97.86700125
18,3,8,869,4,97.86700125
19,1,22,1297,6,97.86700125
18,3,22,1315,6,97.86700125
1,0,1,45,0,100
1,0,0,23,0,98.62842893
1,0,0,0,0,100
3,0,21,689,4,99.11727617
6,2,22,2120,17,99.37106918
8,0,21,2036,17,99.37106918
6,2,22,2120,17,99.37106918
2,0,1,84,0,100
2,0,1,84,0,100
3,0,2,47,0,100
0,0,0,0,0,100
4,0,2,47,0,100
3,0,2,47,0,100
7,0,8,368,4,97.37783075
1,0,1,47,0,100
2,1,2,239,2,97.05882353
1,0,0,11,0,100
3,0,0,22,0,100
0,0,0,0,0,100
3,0,8,216,0,100
4,0,6,179,0,100
3,0,8,216,0,100
2,0,3,53,0,100
2,0,3,53,0,100
1,0,1,16,0,100
0,0,0,0,0,100
0,0,0,0,0,100
2,0,7,451,1,100
0,0,0,0,0,100
1,0,0,0,0,100
0,0,0,0,0,100
1,0,1,41,0,100
1,0,0,2,0,100
2,0,5,292,5,100
2,0,7,354,2,100
22,4,61,1336,36,95.65217391
1,0,1,8,0,100
2,0,0,26,0,100
1,0,0,4,0,100
1,0,0,2,0,100
3,0,5,641,1,99.89224138
4,0,0,187,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
2,0,2,133,1,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
4,0,3,2,1,99.67776584
1,1,0,45,0,99.67880086
4,0,5,327,2,100
4,0,5,327,2,100
4,0,5,327,2,100
0,0,0,0,0,100
3,0,6,189,4,100
4,0,6,246,1,100
5,0,1,51,0,100
2,0,2,46,0,100
15,0,4,241,2,90.02624672
9,0,7,241,1,100
4,0,4,129,0,100
1,0,0,0,0,100
4,0,0,0,0,100
1,0,0,0,0,100
2,0,0,7,0,100
24,0,15,799,6,100
8,0,4,187,0,100
6,1,8,814,5,98.47560976
2,0,3,40,0,100
13,3,24,1310,11,88.18097876
5,5,11,1438,9,91.26794258
16,0,35,2744,20,85.49172347
15,5,35,2758,20,85.49172347
1,0,1,4,0,100
9,0,16,1365,4,100
1,0,1,2,0,100
0,0,0,0,0,100
1,0,0,0,0,100
1,0,0,7,0,100
7,0,7,409,3,100
3,0,0,82,0,100
5,0,3,90,1,100
33,0,13,1194,3,90.38901602
23,0,27,1941,9,99.58634953
0,0,0,0,0,100
0,0,0,0,0,100
1,0,0,2,0,100
0,0,0,0,0,100
1,0,0,3,0,100
2,0,2,37,0,100
1,0,0,27,0,100
6,0,0,389,1,100
20,0,0,320,1,100
8,0,2,458,1,100
0,0,0,0,0,100
0,0,0,0,0,100
10,0,0,0,0,100
3,0,0,8,0,100
0,0,0,0,0,100
16,0,0,2,0,100
16,0,0,2,0,100
16,0,0,2,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
1,0,1,20,1,100
0,0,0,0,0,100
3,0,1,58,1,100
1,0,1,20,1,100
1,0,0,28,0,100
5,0,0,112,0,99.89648033
1,0,0,2,0,100
0,0,0,0,0,100
9,0,18,1234,6,91.2
4,0,2,17,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
1,0,5,137,1,100
1,0,2,84,0,100
1,0,1,5,1,100
1,0,0,0,0,100
1,0,0,11,0,100
0,0,0,0,0,100
0,0,0,0,0,100
12,0,1,166,1,87.68796992
1,0,0,7,0,100
1,0,0,37,0,100
405,202,201,36962,201,33.36113428
0,0,0,0,0,100
0,0,0,0,0,100
198,0,0,0,0,100
2,1,7,403,4,95.93082401
1,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
186,0,0,1784,1,99.78118162
15,0,3,13,1,100
1,0,0,13,0,100
8,0,0,2,0,100
69,0,9,57,11,100
3,0,0,6,0,100
6,0,0,13,0,100
9,0,1,8,1,100
0,0,0,0,0,100
4,0,0,0,0,100
5,0,1,10,1,100
1,0,0,0,0,100
1,0,0,0,0,100
19,0,2,121,2,100
1,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
2,0,0,11,0,100
0,0,0,0,0,100
28,0,1,38,2,98.13800657
5,0,0,6,0,100
5,0,2,20,0,99.56043956
26,0,0,9,0,100
2,0,0,13,0,100
2,0,0,2,0,100
13,0,2,59,2,99.56284153
38,0,13,49,9,99.78213508
0,0,0,0,0,100
2,0,0,54,0,99.34210526
0,0,0,0,0,100
1,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
2,0,4,281,2,100
12,4,51,508,6,95.38131042
3,0,1,86,1,100
0,0,0,0,0,100
0,0,0,0,0,100
3,0,6,461,0,100
10,1,46,2348,22,99.79079498
0,0,0,0,0,100
1,0,0,0,0,100
0,0,0,0,0,100
4,0,0,82,0,99.68619247
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
3,1,15,285,14,99.58071279
1,0,2,12,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
2,0,3,157,0,99.8951782
1,0,4,244,1,100
5,1,18,1320,13,97.87685775
17,0,5,333,3,98.18956337
0,0,0,0,0,100
0,0,0,0,0,100
7,0,0,0,0,100
5,0,3,67,2,99.36575053
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
6,3,12,626,6,94.6930281
1,0,6,264,4,100
0,0,0,0,0,100
20,5,91,3666,50,94.56521739
20,0,91,3666,50,94.56521739
0,0,0,0,0,100
1,0,6,264,4,100
6,0,12,626,6,94.6930281
2,0,0,0,0,100
13,1,34,1767,7,99.68287526
2,0,0,0,0,100
4,0,1,51,0,100
1,0,1,27,0,100
7,0,3,212,1,97.22772277
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
1,0,9,418,1,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
5,0,0,91,0,100
0,0,0,0,0,100
75,21,512,35449,306,89.47849954
2,0,1,137,0,100
3,0,0,110,0,100
0,0,0,0,0,100
2,1,1,211,1,95.85133967
1,0,0,7,0,100
4,0,3,236,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
2,0,0,59,0,100
0,0,0,0,0,100
0,0,0,0,0,100
2,0,3,135,0,100
0,0,0,0,0,100
0,0,0,0,0,100
5,0,20,161,23,99.58298582
0,0,0,0,0,100
0,0,0,0,0,100
1,0,1,30,0,100
0,0,0,0,0,100
1,0,1,12,0,100
2,0,5,482,2,98.01038062
0,0,0,0,0,100
1,0,0,2,0,100
0,0,0,0,0,100
0,0,0,0,0,100
22,0,60,2569,21,100
0,0,0,0,0,100
1,0,2,54,0,100
7,0,10,317,2,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
5,0,10,511,3,99.11971831
1,0,0,6,0,100
0,0,0,0,0,100
0,0,0,0,0,100
2,0,4,206,1,100
0,0,0,0,0,100
1,0,0,20,0,100
2,0,5,267,1,100
27,8,91,3065,86,94.67811159
9,1,56,2533,22,99.32432432
0,0,0,0,0,100
14,14,49,1622,39,97.31489015
1,1,6,171,4,99.84177215
2,0,7,331,2,100
5,3,15,837,5,99.37156324
8,0,4,310,0,100
0,0,0,0,0,100
0,0,0,0,0,100
91,8,129,7711,58,95.73495811
6,0,2,50,0,100
5,0,12,265,2,98.69942197
0,0,0,0,0,100
0,0,0,0,0,100
2,0,6,100,1,100
0,0,0,0,0,100
2,0,5,430,1,100
0,0,0,0,0,100
3,0,1,107,1,100
1,0,0,32,0,96.24724062
1,0,1,8,0,100
1,0,0,0,0,100
5,0,12,865,5,100
7,3,27,1993,18,86.67805295
17,6,269,12030,135,98.67799811
4,1,85,3813,32,94.51219512
2,0,1,74,1,99.42763696
1,0,1,32,0,100
2,0,15,931,11,100
10,0,5,138,6,100
1,0,0,29,0,100
3,0,2,120,1,100
1,0,1,17,0,100
4,0,41,1604,26,99.83606557
15,1,12,2060,7,90.94368341
2,0,0,17,0,100
0,0,0,0,0,100
4,0,0,0,0,100
3,0,2,128,1,99.78708304
1,0,0,0,0,100
2,0,0,51,0,100
0,0,0,0,0,100
10,4,87,6265,56,96.05425401
3,0,4,134,2,100
0,0,0,0,0,100
0,0,0,0,0,100
3,0,0,45,0,100
0,0,0,0,0,100
1,0,2,17,0,100
1,0,0,0,0,100
1,0,0,6,0,100
1,0,0,12,1,100
1,0,0,0,0,100
0,0,0,0,0,100
6,0,18,613,2,96.89922481
0,0,0,0,0,100
2,0,5,454,3,100
0,0,0,0,0,100
4,0,2,150,1,100
6,0,45,2742,14,100
1,0,0,31,0,100
12,4,30,2159,20,96.49643705
7,0,80,3134,24,96.64041995
2,0,5,473,3,100
0,0,0,0,0,100
0,0,0,0,0,100
4,0,1,67,1,100
0,0,0,0,0,100
0,0,0,0,0,100
1,0,0,4,0,100
1,0,0,34,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
1,0,1,26,0,100
