CommitID,FileNum,TotalAddLines,TotalDeleteLines,LC,FileAdd,FileDelete,NAD,NDEV,NUC,AGE,NS,ND,Entropy,LT,EXP,REXP,CommitComplexity,LastCommitComplexity,CFC,CommitTokenCount,LastCommitTokenCount,NCC,CommitMethodNum,LastCommitMethodNum,NMC,a2a
3def7dfc8b942d545705432981f772e62222b92c,7,708,530,178,2,0,2,1,14,23,3,5,2.35573845,937,18,3,138,130,8,7446,6757,689,77,74,3,97.52883031
2cca8667263fe2da704b15983bad9dca255aac30,1,65,8,57,0,0,0,1,3,6,1,1,0,236,19,4,53,40,13,2151,1753,398,33,24,9,100
88b602945154c1c83e7cc617f23a647b538035bf,20,7,1197,1190,0,0,0,1,5,34,1,6,3.872676141,783,73,11,17,138,121,741,5064,4323,9,104,95,90.14336918
dd5f701cfd78b0512efdd0d8be523257f78dfb99,13,1252,0,1252,13,0,13,1,1,0,1,4,3.511726912,0,74,11,64,0,64,2872,0,2872,55,0,55,93.76218324
dd10a2c3f24e940ad1154c6d9ab6b9af081a360a,1,47,12,35,0,0,0,1,2,128,1,1,0,36,20,4,5,2,3,349,123,226,3,2,1,100
e3de68a920d6c7bcf3e8a60764d1cd00581bb8e1,13,481,453,28,4,0,4,3,15,5,4,6,2.962179459,1091,21,5,128,145,17,7417,8977,1560,67,73,6,86.33776091
2d8ac98edaeed3a5c9bfb6ab913efccd967d6ec2,12,261,54,207,3,0,3,2,7,19,1,6,2.999586934,627,75,12,93,75,18,4687,3414,1273,74,68,6,92.22423146
f296e7aa483f2cb480e4a460ea78079e820a7f69,19,343,354,11,1,0,1,1,7,0,3,9,3.407646965,1238,22,6,160,142,18,7260,7721,461,123,103,20,90.8438061
9e73bc6d802dd7be611d6ebb78a95bb677bb5e3f,12,259,52,207,3,0,3,2,7,19,1,6,2.975933953,627,23,7,93,75,18,4695,3414,1281,74,68,6,90.57591623
59eedbd1efe54f96b05f6c4593b8e566f38c9955,10,103,298,195,0,0,0,1,8,1,3,5,2.19430131,976,76,13,88,124,36,5168,6002,834,65,91,26,96.77966102
a61b9c68e96c1e8c022bc39194f36a5838fd3966,8,291,95,196,1,0,1,1,7,0,3,4,2.002620499,543,24,8,87,51,36,4269,3449,820,57,31,26,96.77966102
34150b6e39326201b17474b35b67c88f25f54205,9,98,294,196,0,0,0,1,6,1,3,5,2.086172399,742,77,14,57,93,36,3647,4470,823,37,63,26,96.77966102
3aeb6d22f371d99318f3e18230d78cc455d7d149,8,291,95,196,1,0,1,1,7,0,3,4,2.002620499,543,25,9,87,51,36,4269,3449,820,57,31,26,96.77966102
84ef9f47ea0837150cf3eb258de388397a2401eb,9,97,293,196,0,0,0,1,6,1,3,5,2.064569022,742,78,15,57,93,36,3647,4467,820,37,63,26,96.77966102
517461942052494b709659aa8d9f2917da8e1ba4,1,3,3,0,0,0,0,1,5,0,1,1,0,36,79,16,6,6,0,201,198,3,6,6,0,100
c19eef1c7b20dc0a87601cd4c76fddb54ac1c317,8,291,95,196,1,0,1,1,7,0,3,4,2.002620499,543,26,10,87,51,36,4269,3449,820,57,31,26,96.77966102
144906993bc08d1f64f4dec48c44532406742893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,11,0,0,0,0,0,0,0,0,0,100
6c57d17379de98ced5f1f6aa942f64d6b0e11b53,2,12,12,0,0,0,0,2,5,2,1,2,0.918295834,120,28,12,9,11,2,750,740,10,9,9,0,100
af42519a7e89d170adf6764a7ee6adb5e923ffe9,10,139,316,177,0,0,0,3,9,2,3,5,2.452119803,909,80,17,64,98,34,5509,5942,433,41,67,26,96.77966102
223d9d42c1be30d8788dd4dcae17ff1ce1d58f5f,1,1,1,0,0,0,0,1,4,0,1,1,0,76,81,18,2,2,0,525,525,0,2,2,0,100
a426c14873f000cf28adaa5a928336735a4df69b,9,293,96,197,1,0,1,2,8,14,4,5,2.048822712,583,82,19,86,52,34,4466,3636,830,58,32,26,96.77966102
da10da03efb3d4dbe4c3454919d0921d0fa9a2ea,7,109,107,2,1,0,1,1,9,4,4,4,2.347178609,562,29,13,56,57,1,4008,4446,438,29,32,3,99.33993399
fa2ff5009681964b4b5d4de4167a8d7cb42e647b,4,49,29,20,0,0,0,2,11,37,3,3,1.384444781,293,30,14,16,16,0,2552,2155,397,13,13,0,100
dee3fd173a8f36b914aa45ba3057322810d0a1c5,4,77,19,58,0,0,0,3,13,30,3,3,1.219588127,656,31,15,85,74,11,4872,4432,440,39,38,1,100
9958bbea0d88b858520d5fc02180e2a4494d89ac,7,326,84,242,2,0,2,3,16,1,3,5,2.095218268,877,32,16,128,111,17,7436,6177,1259,67,53,14,87.28522337
459349a67df4972b0aa4822c38d18a53be7caeec,16,291,501,210,0,0,0,2,15,7,4,11,3.273202927,1778,83,19,173,191,18,11008,11867,859,96,107,11,86.56987296
23fcbe4d0d28a6f27aac05f8ebd336783de6d073,9,403,103,300,2,0,2,3,16,14,3,6,2.498219442,986,84,20,148,120,28,8281,6582,1699,75,60,15,85.43165468
9af82c9c9ed3aa07c11cc7edbdbac172d6e788ec,1,15,12,3,0,0,0,1,4,0,1,1,0,88,33,17,12,12,0,507,475,32,4,4,0,100
a0e79f528ddf93bb97798d27f635a1aeb00291ac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,21,0,0,0,0,0,0,0,0,0,100
