,FCA
index,A2A
commit2--commit3,100.0
commit3--commit4,88.2793017456359
commit4--commit5,88.2793017456359
commit5--commit6,100.0
commit6--commit7,100.0
commit7--commit8,100.0
commit8--commit9,100.0
commit9--commit10,100.0
commit10--commit11,100.0
commit11--commit12,99.71014492753623
commit12--commit13,98.27833572453372
commit13--commit14,100.0
commit14--commit15,100.0
commit15--commit16,100.0
commit16--commit17,100.0
commit17--commit18,100.0
commit18--commit19,93.5483870967742
commit19--commit20,99.44979367262724
commit20--commit21,100.0
commit21--commit22,100.0
commit22--commit23,100.0
commit23--commit24,100.0
commit24--commit25,100.0
commit25--commit26,100.0
commit26--commit27,100.0
commit27--commit28,100.0
commit28--commit29,100.0
commit29--commit30,90.9090909090909
commit30--commit31,99.11167512690355
commit31--commit32,100.0
commit32--commit33,100.0
commit33--commit34,99.48979591836735
commit34--commit35,100.0
commit35--commit36,100.0
commit36--commit37,100.0
commit37--commit38,85.41666666666666
commit38--commit39,87.76881720430107
commit39--commit40,100.0
commit40--commit41,100.0
commit41--commit42,100.0
commit42--commit43,90.8641975308642
commit43--commit44,90.8641975308642
commit44--commit45,100.0
commit45--commit46,77.2567409144197
commit46--commit47,100.0
commit47--commit48,100.0
commit48--commit49,100.0
commit49--commit50,100.0
commit50--commit51,100.0
commit51--commit52,95.46891464699684
commit52--commit53,100.0
commit53--commit54,99.89177489177489
commit54--commit55,99.78308026030369
commit55--commit56,94.00785854616896
commit56--commit57,100.0
commit57--commit58,100.0
commit58--commit59,100.0
commit59--commit60,100.0
commit60--commit61,100.0
commit61--commit62,100.0
commit62--commit63,91.25840537944285
commit63--commit64,74.85436893203882
commit64--commit65,74.85436893203882
commit65--commit66,99.79381443298969
commit66--commit67,100.0
commit67--commit68,71.45969498910677
commit68--commit69,71.45969498910677
commit69--commit70,85.68443051201672
commit70--commit71,85.68443051201672
commit71--commit72,100.0
commit72--commit73,100.0
commit73--commit74,84.88612836438924
commit74--commit75,84.88612836438924
commit75--commit76,99.69167523124358
commit76--commit77,92.45647969052224
commit77--commit78,100.0
commit78--commit79,100.0
commit79--commit80,96.33699633699634
commit80--commit81,100.0
commit81--commit82,100.0
commit82--commit83,86.08156028368793
commit83--commit84,83.37975858867223
commit84--commit85,100.0
commit85--commit86,100.0
commit86--commit87,81.72484599589322
commit87--commit88,81.72484599589322
commit88--commit89,87.40310077519379
commit89--commit90,100.0
commit90--commit91,94.97797356828194
commit91--commit92,98.35119538334708
commit92--commit93,95.25423728813558
commit93--commit94,95.6661316211878
commit94--commit95,85.6401384083045
commit95--commit96,86.45294725956568
commit96--commit97,81.56329651656755
commit97--commit98,81.18234804329725
commit98--commit99,81.18234804329725
commit99--commit100,100.0
commit100--commit101,78.61089187056038
commit101--commit102,78.61089187056038
commit102--commit103,93.04812834224599
commit103--commit104,78.34710743801652
commit104--commit105,74.81542247744053
commit105--commit106,66.48841354723707
commit106--commit107,66.48841354723707
commit107--commit108,100.0
commit108--commit109,70.49924357034796
commit109--commit110,98.81744271988174
commit110--commit111,93.99717514124293
commit111--commit112,69.16967509025271
commit112--commit113,100.0
commit113--commit114,99.84276729559748
commit114--commit115,99.4535519125683
commit115--commit116,100.0
commit116--commit117,87.79884583676835
commit117--commit118,100.0
commit118--commit119,100.0
commit119--commit120,100.0
commit120--commit121,86.67157584683358
commit121--commit122,100.0
commit122--commit123,100.0
commit123--commit124,100.0
commit124--commit125,72.4937343358396
