,FCA
index,A2A
commit763--commit764,93.33996024
commit764--commit765,93.33996024
commit765--commit766,88.45331433
commit766--commit767,86.74463938
commit767--commit768,100
commit768--commit769,93.33996024
commit769--commit770,100
commit770--commit771,85.55020378
commit771--commit772,100
commit772--commit773,100
commit773--commit774,100
commit774--commit775,100
commit775--commit776,100
commit776--commit777,100
commit777--commit778,100
commit778--commit779,100
commit779--commit780,83.60821272
commit780--commit781,83.60821272
commit781--commit782,100
commit782--commit783,100
commit783--commit784,100
commit784--commit785,83.63636364
commit785--commit786,83.63636364
commit786--commit787,100
commit787--commit788,100
commit788--commit789,100
commit789--commit790,100
commit790--commit791,100
commit791--commit792,100
commit792--commit793,100
commit793--commit794,100
commit794--commit795,100
commit795--commit796,100
commit796--commit797,84.26359381
commit797--commit798,100
commit798--commit799,87.82940361
commit799--commit800,88.45331433
commit800--commit801,100
commit801--commit802,85.55020378
commit802--commit803,100
commit803--commit804,85.55020378
commit804--commit805,85.55020378
commit805--commit806,100
commit806--commit807,84.26359381
commit807--commit808,84.26359381
commit808--commit809,100
commit809--commit810,100
commit810--commit811,100
commit811--commit812,84.51683748
commit812--commit813,84.51683748
commit813--commit814,100
commit814--commit815,100
commit815--commit816,100
commit816--commit817,100
commit817--commit818,100
commit818--commit819,100
commit819--commit820,100
commit820--commit821,100
commit821--commit822,84.02474527
commit822--commit823,84.02474527
commit823--commit824,100
commit824--commit825,100
commit825--commit826,83.93311523
commit826--commit827,86.92946058
commit827--commit828,87.56013746
commit828--commit829,87.27399166
commit829--commit830,99.34482759
commit830--commit831,79.80665951
commit831--commit832,84.25792507
commit832--commit833,84.25792507
commit833--commit834,100
commit834--commit835,100
commit835--commit836,100
commit836--commit837,100
commit837--commit838,100
commit838--commit839,100
commit839--commit840,96.33131619
commit840--commit841,100
commit841--commit842,80.20679468
commit842--commit843,80.20679468
commit843--commit844,84.68829748
commit844--commit845,92.82246879
commit845--commit846,100
commit846--commit847,100
commit847--commit848,84.76123596
commit848--commit849,100
commit849--commit850,100
commit850--commit851,98.527788
commit851--commit852,84.60710441
commit852--commit853,100
commit853--commit854,100
commit854--commit855,100
commit855--commit856,100
commit856--commit857,85.16384588
commit857--commit858,100
commit858--commit859,83.66921473
commit859--commit860,98.51325145
commit860--commit861,82.75744099
commit861--commit862,100
commit862--commit863,100
commit863--commit864,82.79242732
commit864--commit865,82.79242732
commit865--commit866,79.44751381
commit866--commit867,100
commit867--commit868,100
commit868--commit869,79.44751381
commit869--commit870,82.62926664
commit870--commit871,100
commit871--commit872,85.04201681
commit872--commit873,100
commit873--commit874,94.68497008
commit874--commit875,95.64138909
commit875--commit876,85.65629229
commit876--commit877,85.65629229
commit877--commit878,76.88053097
commit878--commit879,76.88053097
commit879--commit880,77.92159763
commit880--commit881,100
commit881--commit882,100
commit882--commit883,78.88022679
commit883--commit884,100
commit884--commit885,100
commit885--commit886,100
commit886--commit887,77.87985866
commit887--commit888,77.87985866
commit888--commit889,97.98045603
commit889--commit890,93.56123465
commit890--commit891,79.0596745
commit891--commit892,96.33131619
commit892--commit893,96.33131619
commit893--commit894,78.88022679
commit894--commit895,95.59769726
commit895--commit896,79.11095049
commit896--commit897,96.33131619
commit897--commit898,96.33131619
commit898--commit899,100
commit899--commit900,96.33131619
commit900--commit901,96.33131619
commit901--commit902,78.88022679
commit902--commit903,77.87985866
commit903--commit904,96.33131619
commit904--commit905,79.11095049
commit905--commit906,79.11095049
commit906--commit907,100
commit907--commit908,96.33131619
commit908--commit909,100
commit909--commit910,100
commit910--commit911,96.33131619
commit911--commit912,100
commit912--commit913,100
commit913--commit914,100
commit914--commit915,100
commit915--commit916,100
commit916--commit917,100
commit917--commit918,100
commit918--commit919,100
commit919--commit920,77.18446602
commit920--commit921,76.21023513
commit921--commit922,78.42211733
commit922--commit923,100
commit923--commit924,93.3250156
commit924--commit925,93.3250156
commit925--commit926,100
commit926--commit927,99.87801159
commit927--commit928,93.0758988
commit928--commit929,100
commit929--commit930,100
commit930--commit931,93.90808693
commit931--commit932,93.90808693
commit932--commit933,78.41967946
commit933--commit934,78.52348993
commit934--commit935,100
commit935--commit936,78.52348993
commit936--commit937,100
commit937--commit938,100
commit938--commit939,77.18446602
commit939--commit940,91.8476445
commit940--commit941,97.77936963
commit941--commit942,78.41967946
commit942--commit943,100
commit943--commit944,100
commit944--commit945,100
commit945--commit946,78.41967946
commit946--commit947,100
commit947--commit948,100
commit948--commit949,99.85342616
commit949--commit950,100
commit950--commit951,100
commit951--commit952,78.52348993
commit952--commit953,100
commit953--commit954,78.52348993
commit954--commit955,78.52348993
commit955--commit956,78.52348993
commit956--commit957,78.52348993
commit957--commit958,78.52348993
commit958--commit959,78.52348993
commit959--commit960,100
commit960--commit961,96.33131619
commit961--commit962,75.53229881
commit962--commit963,100
commit963--commit964,97.00961196
commit964--commit965,100
commit965--commit966,78.52348993
commit966--commit967,96.33131619
commit967--commit968,75.41159628
commit968--commit969,76.022972
commit969--commit970,96.33131619
commit970--commit971,77.79428147
commit971--commit972,78.43575419
commit972--commit973,78.52348993
commit973--commit974,99.8535335
commit974--commit975,78.43575419
commit975--commit976,78.43575419
commit976--commit977,99.85369422
commit977--commit978,78.43575419
commit978--commit979,100
commit979--commit980,100
commit980--commit981,100
commit981--commit982,78.64564672
commit982--commit983,78.64564672
commit983--commit984,100
commit984--commit985,79.12048624
commit985--commit986,78.07486631
commit986--commit987,78.07486631
commit987--commit988,100
commit988--commit989,100
commit989--commit991,92.08191126
commit991--commit992,98.35672715
commit992--commit993,75.17934003
commit993--commit994,79.12048624
commit994--commit995,79.12048624
commit995--commit996,100
commit996--commit997,79.06395141
commit997--commit998,100
commit998--commit999,96.94981961
commit999--commit1000,97.01345586
commit1000--commit1001,96.8852459
commit1001--commit1002,96.52914211
commit1002--commit1003,99.93261456
commit1003--commit1004,100
commit1004--commit1005,79.16518016
commit1005--commit1006,100
commit1006--commit1007,79.16518016
commit1007--commit1008,79.16518016
commit1008--commit1009,100
commit1009--commit1010,100
commit1010--commit1011,100
commit1011--commit1012,100
commit1012--commit1013,100
commit1013--commit1014,100
commit1014--commit1015,100
commit1015--commit1016,100
commit1016--commit1017,94.78840125
commit1017--commit1018,77.19749908
commit1018--commit1019,78.12166489
commit1019--commit1020,78.06612158
commit1020--commit1021,100
commit1021--commit1022,99.93270525
