14e0e4795bc2dc92711688d8f141c08828e84950,OPENNLP-1483,Improvement,100
9b9ceb0dae7b974144033cb2e4b1e07e8144e0f6,OPENNLP-1481,Task,99.92322457
8a942d3f9c50a14f7f51962e74a9756b750909b0,OPENNLP-1481,Task,100
cf04094037c75acd20756635cb2bb5f992e0f1d2,/,/,100
25112729e7a59d61411e8321b12d946166d6a70a,OPENNLP-509,Bug,100
e43962449d95f1ff207158ce03fd1c67fd30e506,OPENNLP-1333,Test,100
8535da98c4027003a719666952f09ab5c20511af,OPENNLP-1476,Improvement,100
ccdf0c2ee24a9451b2add5fb1bfa3e9141461abb,OPENNLP-1450,Sub-task,100
12ec3dba98688435b10fe585315b4def92f22328,OPENNLP-1474,Improvement,100
cab8b54e217b7160f87830aa8e5025f2524b7437,OPENNLP-1477,Improvement,100
f53cd707ccf54a7fd4683c6ff72b9b1534a31406,OPENNLP-1480,Bug,100
1b5142b316ca1e6cd2f490f1c114ebeac5306853,OPENNLP-1453,Sub-task,100
fedd1eb9367db2772427c2b5c69773350386980f,OPENNLP-1333,Test,96.63188724
175501f761cc9098384ed024082848dd8c3f416b,OPENNLP-1475,Improvement,100
e924e711b67fb71586e388a5e687014cb2842035,OPENNLP-1449,Sub-task,100
a69184c1a8689ce804d24bce697ab5c0eba1c4cd,OPENNLP-141,Bug,100
884a65e05744f4deed8a32f9b7e4da2ad7db5e76,OPENNLP-1448,Sub-task,99.61518279
3c6670b948be1b7c44a2909a14790e0522e4c545,OPENNLP-1229,Bug,100
afedb2b50a2339be5486d82ee1aac44750d0965d,OPENNLP-1473,Task,100
7d91ff2e0a617f797a10a5015d49117309a6ed9f,OPENNLP-1471,Improvement,100
4b120138c107cfa57c43fba71c7feb9fbe5972aa,OPENNLP-1466,Improvement,100
629d569a445735f3a0cba06393e7125fd7019b2d,OPENNLP-1468,Improvement,100
21605d634229ac2495b6cc06a4d09b71e98a6264,OPENNLP-1467,Task,100
8517560cc928930fab22d4c2a341fb962759a484,OPENNLP-1464,Task,100
11f61a82d524856daf4e2867ced212ddc8472f93,OPENNLP-1465,Task,100
3144a37647a201664eb1d1d43d4568dae854d164,OPENNLP-1469,Task,100
184bf00d66f1ccd2da375c10625e0472f8f141d1,OPENNLP-1470,Task,100
bc72f12c68088f30dfb1f4b872127eac61566ce4,OPENNLP-1373,Task,100
b0b8145513fe91353278cc66f84641e3a78d3239,/,/,100
92498f980c7d7905344dfba50a86dc135c59bd00,/,/,100
0aef31d47257fe70d89a5eab83b193085dcf8a64,/,/,100
b75271a4259599200c7b7f0d17e6b9743db6074b,/,/,100
7b945e270629b4407eb0d34d50a8b7523ada6068,OPENNLP-1456,Task,100
28e21ede3f3681a51e63b5fd7eb5c5fce108493c,OPENNLP-1458,Task,100
43ba554f357f51b959cd92bbbab37be4ff907281,OPENNLP-1459,Task,100
0064a73f27a8c7b72b0abe6bf99a8abf97876417,/,/,100
04af04ae56a48d0aee5977452456820ff7cb48e7,/,/,100
5496a3c028460a550ed2bc417120f52cf7cef27e,OPENNLP-1452,Dependency upgrade,100
9b085604365da3f7778ee5faf2623a30852f8ef2,OPENNLP-1445,Task,100
56c641947b78d1ce909e4bb666118ba94995b03a,OPENNLP-1444,Improvement,100
404184f89d915f21fb587481ea6248c3aad4686e,OPENNLP-1443,Improvement,100
eaf060121a01bcb45bbbdb9f2ea32d026a666126,OPENNLP-1441,Improvement,100
2654bffbacd31afc3862163ffcab00acc0222560,OPENNLP-1437,Task,99.55884948
cdb85d08b961620fc0a3296eb5b4febdb5806216,OPENNLP-1440,Improvement,93.30838323
ee7f4a7fa135181bdc046f2417f3e001dae799c3,OPENNLP-1135,Wish,96.86888454
395b752dcc4de0e7c1bef1300bf45ae23bda0c71,OPENNLP-1424,Wish,99.97362869
8c789590c3cf12416549ccc3beffafedf09289c8,OPENNLP-1367,Task,100
933ac9f17df766f7a8dd9dbf77be8cbd8890cf60,OPENNLP-1182,Bug,100
c5bceff5774242cbef2b71df2e2554ba20d7bb43,OPENNLP-1434,Improvement,99.93397597
c671d6075b531e0bdbff272187523c2c9eade75d,OPENNLP-1435,Improvement,100
5e3d16c8bae7515ea5897ae6e461f00e42b924e2,OPENNLP-1340,Wish,100
c270b99b914baedb13045c5d5eaa9b5f11c9c999,OPENNLP-1428,Improvement,99.97355197
2ae1782d66cd27e225aca68c7b6dafbdf31c33c9,OPENNLP-1431,Improvement,99.97353797
c79fe28a39f41e372e6ebc160df6e450144518a0,OPENNLP-1432,Test,99.84084881
d14d85608063efb2a0fd0896e78a300b99529631,OPENNLP-1429,Improvement,94.98836095
04028e9551f8e7c86710bc67ba7e55065d26187c,OPENNLP-1358,Task,99.91529013
f7c37fed5b93cbedc4ce18a2b9a08966f208453a,OPENNLP-1381,Bug,100
634c9e13c64cc9e7da9f3f12e36f8b471346bedb,OPENNLP-1414,Improvement,99.94352675
69545da2d9c022a42dfbf3cc1e7436dbc39026d1,OPENNLP-1413,Improvement,96.33318244
1fcb5a1e4573fb7f8af4d96745806c3057769a56,OPENNLP-1426,Improvement,99.85403827
18377036d9a0505f05220b20928368502fe782c6,OPENNLP-1425,Improvement,100
abcc0a26e58d287df8de738a7f1a24be5af65362,OPENNLP-1423,Improvement,99.3348475
82ed136d830c755ac22991d9941fa62f67dd76cc,OPENNLP-1422,Improvement,88.05031447
9b9aa6001be5a1ebc29c602a1be7b46d1dc2a6e1,OPENNLP-1410,Improvement,99.91973029
ea040b59cfa002c8f3f06c0ecf6fc507db41578d,OPENNLP-1421,Improvement,94.05446293
ee10f734101d12b1c5312a10152be6fec7c2e839,OPENNLP-1418,Task,100
70a7e071fc98bcced74817774bb87637574d7d68,OPENNLP-1419,Improvement,97.45269287
f250404afce780a12947b513f2a2ac423aa5c7b3,OPENNLP-1416,Improvement,99.94067922
d2ac7d24ffa94f278e6daf3952dc1c76e9445fdf,OPENNLP-1415,Improvement,100
f04204ac07ae517d621781157ddb658b2ae8277b,OPENNLP-1417,Improvement,100
e1520329ead94f1c10c385c2fa2e128ecd074767,/,/,100
63f714abdf5180fe49e6840ea36faa0ac0f27060,OPENNLP-1363,Documentation,100
04048f5607a3e8c82e0aeef1dd67916d2326f43e,OPENNLP-1412,Improvement,96.27885784
4a5eed8a189caa26399c181daaaba9fb5803a294,OPENNLP-1187,Bug,99.60986267
dcf9f998aca6e12beca1865bf17967bdce118754,OPENNLP-1357,Improvement,100
59f10a2996d2dac842906c1ce1d150b760a4b12d,OPENNLP-1411,Improvement,98.69016818
2cedfb2a43c57b0cc7b55416c940b867106507b8,OPENNLP-1404,Improvement,100
6e9b3b4b8f94f5e20754edbee88612ea59fb6814,OPENNLP-1408,Improvement,97.85048206
453aee5e31e5e367fd07daf363ca1488543fb4a1,OPENNLP-1409,Improvement,100
74ece59fac2bb70f63a294a8bcce047e7eae9cb3,OPENNLP-1405,Improvement,100
2a972e30b2fc21ab4ed75c9ade3a9700b60a3bac,OPENNLP-1344,Documentation,100
ecc8a1ec8e21cf0f6131fdbb4049130a15cb386d,OPENNLP-1307,Documentation,100
9cc6b59d49348ffb4133c6052beca53f2882e876,OPENNLP-1406,Improvement,100
02eaffa4cfb0f9c2c2ea1da864f8cc53d215e97d,OPENNLP-1407,Task,99.95506964
d6df0f0f26c831cfd416afa451bffffcb72b0e67,/,/,100
babe7310d327f1d61864f05f73fecf91e498ba10,OPENNLP-1403,Improvement,99.97004194
df91f275c15f0abd9c300fcc42dfa662615ab6f9,OPENNLP-1401,Improvement,100
d0675ed806d1d35cb89a4363ced80ea273edf834,OPENNLP-1400,Improvement,100
ca4adbe0dc2809333340dcf822120934b92eca0f,OPENNLP-1007,Bug,100
75192b30db8851409d17804b07f5f54a4999b516,OPENNLP-689,Test,99.970006
cd84212c6976e2facafbc55fa9e59559b5a0c01e,OPENNLP-1332,Improvement,100
003b73f1804bb2817a770faac0738f9e7769178c,OPENNLP-1341,Wish,100
28d515be0c10c9a5f22484bddfe553a4400d688e,OPENNLP-1391,Task,100
986aa66c17b6eaa275041cc903d6f3146ff6d52d,OPENNLP-1394,Improvement,96.56512279
905483d23df5ba97a6569d58f934bfabe1f85a5f,OPENNLP-1385,Task,96.79355552
6212a940350b4f579d9d040591dac43293cb0b73,OPENNLP-1320,Bug,100
c13b35a5ae7b7eb5526245a405d934f1b1efa2be,OPENNLP-1397,Task,100
ea0d6f7d8ae291770385b7f6c263ef433db909cc,/,/,100
d3c25e09e76b9722f30cf63846c42d72cac0e097,/,/,100
ba3414effe00d0ea3c069c072d5182fdd2465d63,OPENNLP-1395,Task,100
f3f28b271d43a43958db1ef94d282d9c3100475a,OPENNLP-1393,Task,100
bab2990d95118b67a9fd89e80f9c292111c154a2,OPENNLP-1361,Task,99.60006153
2b51a25d0f825d52799d3ea82a044ae872f585dc,OPENNLP-1366,Improvement,99.4538835
6c9e604e74c941935a3c11f9ba91a7c0f8e1ec4c,OPENNLP-1392,Task,100
cda1451378ca52aed4b7372c1c143a3feb4d564e,OPENNLP-1387,Task,100
8069a734a3e909acd76213c7a4388b186f0ab57d,OPENNLP-1372,Improvement,100
c5e9bb21cca0a68725ce53da06ba8dce36a47680,OPENNLP-1386,Task,100
ac11dd8e05b32d9e748a889cc86b6e7679e7ea36,OPENNLP-1389,Task,100
2d4ad08eeec19186131a50892c8f9a58c615ea76,OPENNLP-1374,Task,99.71359662
8455ccbccb1fb4121edd0eef6d5b59dba2c8a065,OPENNLP-1375,Task,100
7d4a1f24b3b117675f1f41e2e7cf92e18cb6bae0,OPENNLP-1379,Task,99.90947495
994765168c3abfee0f172484216ee84aa1a4714f,OPENNLP-1371,Task,100
ba14c2bf2d736b2ea1d6d371354e41011c46cb94,OPENNLP-1370,Task,100
06b811e9ee3a2e425cca4fd130eea0776ab0ca2e,/,/,100
804ad5579b829f3a9b7b2bf3af819c53d6bb4290,/,/,100
9f8581d5279ed2c730d6f391236a7ce327eed343,OPENNLP-1368,Task,100
9ccab9eeac00f1a130f937b24df83794a71b579c,OPENNLP-1368,Task,100
91e5affb4d91066bd99e3967faa1b9a5b8ecd626,OPENNLP-1318,Task,100
6c4dc364d2d80bb59d0ee7ad98c5fbace730b1d5,OPENNLP-1362,Task,100
d34e6ad1fe2a05bfcaf364a18125c1412e0d9737,/,/,100
17b1a71089523c16e2032c8164bcdcf75c2a6471,OPENNLP-1354,Task,100
c8655591e3233f186261d4e8ba12ff1fdedb83b3,OPENNLP-1351,Task,100
3c635bfa7301ea9c9d699761618b285b2523365c,OPENNLP-1364,Task,100
d34404aadabb06ee3a76efdb6f5e449eae2ab8ad,OPENNLP-1185,Improvement,100
4b69d7c82b5d8cf4a67aca4d061745a95b510ada,OPENNLP-565,Improvement,98.18042813
70b614773d1a74aecadd7794abfdbf45b36676b7,OPENNLP-1318,Task,92.49641834
cc795fda6f3cbab85d930ab2a99a57595528d067,OPENNLP-1354,Task,100
6c439ae94e55f89fbdc89e91a7eedefc4d07059c,OPENNLP-1319,Documentation,100
37181479b432280a296da8746b275398a56669d9,OPENNLP-1306,Improvement,100
29dc8c479996da0d15b09b0a7b0bf749b3fd7323,OPENNLP-1359,Task,100
6c5e9b6260287227f9dde64c18853196640820ae,OPENNLP-1356,Task,100
ba2fdccfaddc8c5dba8b28ca28bc23108fa30982,OPENNLP-1351,Task,99.31433469
182bef7351e4b577fed6107143668a4bb90bc3a6,OPENNLP-1353,Bug,100
dd8fcfdd184a3b7397f7c2614294bf303f490f87,OPENNLP-1353,Bug,100
63a9cc181881ff7a5f772d9852a9cb2bab8981e7,OPENNLP-1352,Improvement,100
cb0f3e6c92dbce0f5307a3fbedf6f87fab0d2307,OPENNLP-1350,Bug,100
4c550355125209aecb57116db77cdc35e753b797,OPENNLP-1343,Improvement,100
c88f57814c0af0dccf471b895a35981ecdac2e7a,/,/,100
68da4cf69959085e98e19d82d92b2c8892586b5d,/,/,100
6b129aadedef5b65e0f2b5b4defa93bbfcd8da71,OPENNLP-1338,Improvement,100
e0befb58d95e7d5777acd03fef8822cc0de21dfa,/,/,100
fa21cab09f82dd55f574b6d77edfdd0f23352d4c,/,/,100
ae83790b905829478a7292a98ad8fb4cd52fc459,OPENNLP-1330,Bug,100
7286f9c804b65a4a1d771d3c984ea76516fc8141,OPENNLP-1325,Improvement,100
af6a6e091abf80debf51dd5f2ef6fb26538d9d4f,OPENNLP-216,Improvement,100
52eb4cf0724c41619ce5a33d23352594bf396872,OPENNLP-1322,Improvement,100
ecb0a49c330c57cdb1f1fab025d9157ad2ea2248,OPENNLP-1321,Improvement,100
57c685eef695a8b951ada343c3914104963445c8,OPENNLP-1317,Improvement,100
8209cd308ee6ff7e61ec0346f1799a32541ed80f,OPENNLP-1315,Improvement,99.78350292
fb098b0d86a0baf5245cfe0135ba4777a5b58505,OPENNLP-1311,Improvement,100
0860503f4a80c5c7929fb56f2c18d8d0d7c839a6,OPENNLP-1313,Improvement,100
e90c1e5e49528d362b37f2e182622d4fa0eaa703,/,/,99.71964632
2ecc3ba0f40060cbebdedf71acbfad169b455a2b,OPENNLP-1308,Documentation,100
8dba920c30bed598ff031a4d37139ee6f73d319d,/,/,100
a1e8387331d0830d6ae6f875b25dbca1dad583d2,/,/,100
38e1e072e5bbffc721ca9c9edd6f832d074e06fb,OPENNLP-1227,New Feature,100
7c10174f7dea7a439e287c335222a8bc493e774e,OPENNLP-1285,Task,100
e4b331d04dcbddea30a76ddcf38f1079f9903861,OPENNLP-1305,Task,100
bc13b3dff04137d364cdf38ee73f2b0555960c1a,OPENNLP-1302,Documentation,100
918f42f63a949df9d4fcf2e7f853c058c14697ac,OPENNLP-1303,Bug,100
f454a8da4cd32cb52ef1ae46cb2a2b5609e630d2,OPENNLP-1301,Task,100
74530a1c5e1893479c26e45f4ae4ab790ef9756c,OPENNLP-1300,Dependency upgrade,100
675974509b3e2c025056844b27899f3f5a749aaa,OPENNLP-1273,Bug,100
43ccfd62663ea9ed62b6e070c6f5a1b0da546d86,OPENNLP-1299,Task,100
2e84ddb7181cdf80c2a0e8df64bf4fa6e87a2291,/,/,100
5bfe9dbf1c7180b2f435bfda52b1d399172f5137,/,/,100
219c64b33b88873b5afadd3e31b7599e0ecfb589,OPENNLP-1269,Task,99.76349172
0e5d296c6d5811867fadd83c0bd5efabe0087c9e,OPENNLP-1258,Improvement,100
86d8713b522ddeb6a706c2fa905469d8998ac108,OPENNLP-32,Improvement,100
14c1a524de3f33e1127274b88d7e924305f67dc7,OPENNLP-1268,Task,100
20fd5503a13fd383407951f2e4112fb4f5c741af,OPENNLP-1267,Improvement,99.03454194
b27603601e0f72bb21ab96920450a388e272f72d,/,/,100
1db579cdfa0bc8bdda74a0b57b7359f669473567,/,/,99.91438356
2afbc508bc3ca99eceb584be697238340caf46b4,/,/,100
0edf750167d505e61f6530b39a0efad1b0812384,/,/,100
f6a6650ac5c4ebaa15d778f1062123c1e0704bd5,/,/,100
33f37900eb55f488acd7e40bd548e94c30e8f047,/,/,100
cfa7bb6ad751ed18078a61d036e0658961f05ea6,OPENNLP-1264,Task,100
9d850d945c3373a9cca370cea15bdcb9c8141f6d,OPENNLP-1262,Bug,100
79d81421159233d79c1fb7a8729c1d44ec048395,OPENNLP-1263,Task,100
a07efca33b40f18e9d28a59f9e40924a0c8a89a5,OPENNLP-1236,Improvement,99.91423671
92e4456f528d13f0a1609d709aec6d85f4cd1157,OPENNLP-1231,Task,100
4449e5bc1d62056e62a629c84877b767029ee935,/,/,100
c872e7f98b7237d22c7fbdeeba6ca6095833a237,/,/,100
af960222c489000fb08fa95c08c50da16dbc374e,/,/,100
3a52e40675910090e71dfc1599e83e4f677f1255,/,/,100
55a57c25bc3be6c6277c8fceb1887b8d9bfa5cbe,/,/,100
b22c3a62f715f467bef071637d3ef038f7683b8b,/,/,100
808c62e70abb2cc9cba012049d93bd810b304fb1,OPENNLP-1230,Task,100
e516ecdbb90f9e0a45fba51d741d9ca6be7e679c,OPENNLP-1230,Task,100
df2bfc1f8f9f2fcabebcd876f936798de719d476,/,/,100
deeff765caa48f79298df8997da13fde69581d21,/,/,100
9e5486636043947dfb98733e1c4b95776437cc7f,/,/,100
f3e194c190828ed7d40dd4d04adcb9d7677926af,/,/,100
842fa3c88b1a1b9118be7e151bffadef2073651e,OPENNLP-1225,Improvement,100
7bb8759d2921e39651102d36ccd8de200bf0f2b1,OPENNLP-1224,Improvement,100
51cbde659383c8931525a51cf5066092826082ae,OPENNLP-1214,Improvement,95.12526704
02a411205b6f812c5a7f54530ffeb03e473382ed,OPENNLP-1222,Task,100
f02241397f330fbf38cf6ca5bfc5191ceea06d7c,OPENNLP-1219,Improvement,100
bfab17c200b0e7ed4eea916e1cb9a3c41294f8ea,OPENNLP-1216,Documentation,100
4dfbcba689456f47a4e8232d49fee094695066f3,OPENNLP-1217,Documentation,100
5fca8fb2913023eaf9dc4201fd9d2a578ad7ca3d,OPENNLP-1215,Documentation,100
80661744d9252cfb22f2a50d8b6f3bbc04366e52,OPENNLP-1213,Bug,100
49cb9f597c9516ebfcc2c4f477ded3d012858024,OPENNLP-1212,Bug,100
574b36b0e1ed632a968e28ec6dc01cf8f2daeb63,OPENNLP-1211,Test,100
bf1c2c3b0a60041be263d1febeddf53a146d9fa1,OPENNLP-1210,Bug,100
59357f3822d285faba9007f112c7c515416d1705,OPENNLP-1206,Task,99.89331437
e981f9ea7ce24d7cbab056750448941e4343e76c,/,/,100
d6989e00e46ea4897bd04f63f3e6353c69081466,/,/,100
275c23bde78eeff6489eec8eea2c793070b7b84b,/,/,100
8414c1e46cfa4aea6f20e0795b7fb487f72c0ac9,OPENNLP-1197,Bug,100
25cfcf1a5bf785d1daa02046d611dd35087fc584,/,/,100
0827df7cb665961a78c3b8a489b210e26eaecc49,/,/,100
4f7daa5ccd6fed8e198c261e4343bae2a20459cd,/,/,100
21eb7f49342c76343d99235bd29ea08d8cffcfe3,/,/,100
8045cb22045763e1ede117977bf52fbdf7b916a8,/,/,100
b30871dbb656700842729cbbad85319570eb9a33,/,/,100
45f2c2ae765dd9633a4ee8a5351ed112973bbc94,/,/,100
769cc9711244b672abcfb1b1eb9e3e96ed9f19c9,/,/,100
f53aa147343191aeb951b127246be67c0edf1fcb,OPENNLP-1175,Bug,100
8460b286448012ab3a7dcec8598215154ff76518,OPENNLP-1200,Improvement,100
79237dcd2bf537d56ff8d73f897cd639af7bf8f7,OPENNLP-1199,Improvement,100
95b2fe97c7f191e43b7fe11e8e027d87eb47f15e,OPENNLP-1198,Test,100
e73fbc241cd510a0fd7caec6f7cac2e4537ba699,OPENNLP-1193,Bug,98.63342567
98b8758e761caf659608f48fc5c9e9056f911050,OPENNLP-1197,Bug,100
22ba38f8a902de29e9bc4d40ec5da14fe31cdc8e,OPENNLP-1189,Bug,100
b7e375bf3b51e69dc562da77db54c4cfdd29d241,OPENNLP-1188,Task,100
376c0a5654493295b1d5595fe236509bdc3a41c5,OPENNLP-1195,Improvement,99.98084291
de079d82172220c0b3f2a5e1f1cedf73f4c1ba5a,OPENNLP-1196,Improvement,99.88496933
ce8d0f7a47f7caba8ab937389c59b68b20f6994a,OPENNLP-1194,Improvement,99.78894858
b50aefc261156f289d0cda76c357150491adbd67,OPENNLP-941,Improvement,99.73149214
1f5d8c4615ce062ea35a9db434e6834738d8ccc7,OPENNLP-1192,New Feature,100
6980458dda0343e200f9684201b1df2d7e5509f7,/,/,100
c9685cd5e462926aa401fca7321ea23927492006,OPENNLP-1160,Improvement,100
e24f0e78dbeef99bc09a34ee0663e085cb00b8a1,OPENNLP-1180,Task,93.62271138
6b08874607dd51c9d8f600a96650a330cd9e6b95,OPENNLP-1159,Improvement,97.65966754
f319f7ab9361d2f18a5c8515450449dfcb51589d,OPENNLP-1179,Bug,100
07524191a42c58356915077020fad06b9939906a,OPENNLP-1154,Improvement,91.62075298
4626497e4d71d5511982ec5d1a4a38e9d7fb67c4,/,/,100
8d17c488b87a5b6e94a74487974eaf6dc0ee16e2,/,/,100
c2f1b685abecfc11de76ffd0a28771f41b566782,OPENNLP-1168,Improvement,99.87718005
cdcb989749cdc56926c1c99c2c75372f105c92bc,OPENNLP-1130,New Feature,99.65466206
a5cb9a4b4a196bd2048cd21ed2fef175bc1181cf,OPENNLP-1166,Improvement,96.00299775
7511b06e23d2f330a496f4e133f3b4d5bab35913,OPENNLP-1171,Bug,99.89906636
489283b8b7322fec0d2d1c0d0add3dfce3075fcf,/,/,99.77232482
50b126dc0eb075a2193b670eb7ae2089896ba283,OPENNLP-1169,Bug,100
30b6759387b4402987f6f4a6100fdc78e8bf755f,OPENNLP-1167,Task,100
a27bc326901fb19558a2cc4cdd5fd64b000102c2,OPENNLP-1155,Improvement,99.8229193
1929834c27a931ab505f7a389d38fafd10331d8b,OPENNLP-1165,Improvement,100
db642a3c3ad93606d27d6e277b529da3a50057e6,/,/,100
b50e3db7b1e701a4474d862d46375f4187f16b79,OPENNLP-652,Improvement,99.87357775
9240d7b41edebd7cef460e65abfe819e3e728fea,OPENNLP-1157,Bug,100
9dcd3196a17c40789f21619fa9ce3f2941cd1b85,/,/,100
1e851de8fe60a7122bd7b75b4278bf23bd0ec12d,/,/,100
8e0bb7145f784e033c34796a9725229cbaf12ebc,/,/,100
3cabf03e2cf115a0ffa602833d12ce381aae38f0,/,/,100
b317159cb9857dc509c08a31a98dc61209f39bff,/,/,100
ce66f47cd52a774c6e6605ea62ba5766d28ef07f,OPENNLP-1152,Improvement,100
aed96a73cf44b53c0657411dde6240aacebda2a9,OPENNLP-1151,Bug,100
fca0e6ecf6012ee47fbc92fef4533320c1e3d849,OPENNLP-1149,Improvement,100
d624a37e72ce52ca5a97aa077fb2d1b8e7229df1,OPENNLP-1148,Improvement,100
544ffb0cbc67fe84f9117b5aac8bb36108ac5810,OPENNLP-1147,Bug,100
2d1783c5b123e2f0f5fafb7ed3fc1c5faf84f922,OPENNLP-1145,Bug,100
a800c6ae0dc4e6badcbc9f3812a69422f86314df,OPENNLP-1144,Improvement,99.59339263
fad5b541cdd4377fc92c0941c4e586b0420a5a86,OPENNLP-1146,Improvement,100
1dbc6cab06e5ddc41afb629330565097a519004f,OPENNLP-1142,Improvement,99.94895355
96a5830fc6d74f8bb76a407d978773faef69974c,OPENNLP-1143,Improvement,100
d61bc3e942616a7be5740b4ba805f420bdb84bfb,OPENNLP-1133,Bug,99.82092607
98d6d15235e046762f3b09294e896994f616627c,OPENNLP-1139,Bug,100
f02f2e54ac7d88a6b7ee620e45e1bba878c63a56,OPENNLP-1138,Test,100
a0611b06f05e3c37c622f48a783836f89247c237,OPENNLP-1137,Improvement,100
1094f19b22edd1a508b3d10d4a2feb976e18207d,OPENNLP-1134,Improvement,100
9959b3c5a777845aa19040a5a761814e483a6483,OPENNLP-1132,Bug,100
5bd82306a8e44e2b9ff098f29ebf4c69c195b9ad,OPENNLP-1131,Bug,99.8462327
d51ef11f7bfc3dca21e15fae464c68a2c812afc2,/,/,100
1eef3189e2b812da5d3d3ed761cb7c2a4932fc9f,/,/,100
e0b8c22a73ca3b3deeb2d2c9473631d8dfb938f4,OPENNLP-1127,Bug,100
9eda182bb83eefa5922cc98e3113cdbcdeb436e7,/,/,100
51d564f738b20621e4e14649bc1b15c929668e1a,OPENNLP-1128,Bug,100
0a9f295986d3c8a8d101997154d492360d4abd78,/,/,100
90978b15b2f81952620f3832e3ba0d25924a349f,/,/,100
3f3b4c9dd554948cf256478e2994e5fbde4b446f,OPENNLP-1126,Improvement,100
d3f0ee5e0928122b41ee25e2b4ab09bdca5bd00e,OPENNLP-1122,Bug,99.94871795
f82b5b57840389fcfdc4f16cb75703361d6ea059,OPENNLP-1125,Improvement,99.48625739
c2c14e9af7a519aacfde5173f641c86e17ce50ed,OPENNLP-1124,Improvement,99.9485332
52573ea7c8b2928cfdc0acf082fa0e71b8ec2c1d,/,/,100
780b2281d86cf89cf5dd717c1cf54bbd48783654,OPENNLP-1123,New Feature,100
bf45136e162fd72fa6b21d8c51dc7dbc967f0658,/,/,100
ccf1b0aa6159ad15c07cbc75ce6b9f17ad18f9f0,OPENNLP-1119,Improvement,99.79365489
4362e02ed0404d12ca75ee3476d4a32f9f671811,OPENNLP-1121,Bug,100
9be73347bd09934dd0c99d32bce9c4e12fccf6ce,OPENNLP-1120,Bug,100
e7ce3bf49bbdc7b81ba229736c9017bbc57029bf,OPENNLP-1118,Improvement,99.89664083
5321c7ff2ed082524bc319e44f0aedf7ed8960cf,OPENNLP-1117,Bug,100
89b52b00396e3237192d113051eba448b6d01beb,OPENNLP-1112,Improvement,100
a1db4c96f62eef05fff532b59300edeff3ef21f5,OPENNLP-1116,Improvement,99.79290707
