,FCA
index,A2A
commit1229--commit1230,100
commit1230--commit1231,100
commit1231--commit1232,100
commit1232--commit1233,100
commit1233--commit1234,95.87012247
commit1234--commit1235,93.87755102
commit1235--commit1236,96.54822335
commit1236--commit1237,93.51265823
commit1237--commit1238,100
commit1238--commit1239,100
commit1239--commit1240,100
commit1240--commit1241,100
commit1241--commit1242,100
commit1242--commit1243,100
commit1243--commit1244,99.43714822
commit1244--commit1245,100
commit1245--commit1246,100
commit1246--commit1247,100
commit1247--commit1248,100
commit1248--commit1249,100
commit1249--commit1250,100
commit1250--commit1251,100
commit1251--commit1252,100
commit1252--commit1253,100
commit1253--commit1254,100
commit1254--commit1255,99.81288426
commit1255--commit1256,99.14598345
commit1256--commit1257,100
commit1257--commit1258,100
commit1258--commit1259,100
