CommitID,NMF,TotalAddLines,TotalDeleteLines,LC,FileAdd,FileDelete,NAD,NDEV,NUC,AGE,NS,ND,Entropy,TLMF,EXP,REXP,CommitComplexity,LastCommitComplexity,CFC,CommitTokenCount,LastCommitTokenCount,NCC,CommitMethodNum,LastCommitMethodNum,NMC,a2a
42c8104e4ea66aff974c01e6b8810384b130f03b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,8,0,0,0,0,0,0,0,0,0,100
f5a88391e19eb3055ad650db72c7acac3615ef1b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,9,0,0,0,0,0,0,0,0,0,100
b1546d7382039d1b0bb46e5f023347a4fdc75e79,1,3,2,1,0,0,0,4,9,332,1,1,0,183,55,2,43,42,1,1380,1370,10,8,8,0,100
3b3593d81e75eb4aa5dbc68f9cc83a21db95fcd4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,10,0,0,0,0,0,0,0,0,0,100
113cde5b852465f727db3e6a978921cbcb982e26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,11,0,0,0,0,0,0,0,0,0,100
c1bec83192f87908944b5f3cb1194018f9695d94,2,56,45,11,0,0,0,6,39,6,1,2,0.979466219,843,0,0,122,120,2,6138,6078,60,66,65,1,100
c897c038102b4bc108012c4249209070535cacbe,1,1,1,0,0,0,0,6,40,26,1,1,0,324,1,1,75,75,0,2098,2098,0,19,19,0,100
fb5582ea96e8fd9f6887b0c0d2d4d18f9fb6c3f5,3,162,4,158,1,0,1,1,19,250,1,2,0.260471539,192,0,0,37,23,14,1524,982,542,16,14,2,99.85669931
9f7e6d59e3976bd11171584b6827a7b76636ed57,1,0,160,160,0,0,0,1,2,0,1,1,0,111,1,1,0,14,14,0,550,550,0,2,2,99.85669931
ee081ef5ed655d245d05597b13b1fd31bba8fd3e,1,151,0,151,1,0,1,1,3,2,1,1,0,0,2,2,13,0,13,498,0,498,2,0,2,99.85669931
4ba2f42d6bd3e4c749d89f48b8f4717212013297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,100
701c1154974919d5baf010f8e29f998e6437256f,2,18,1,17,0,0,0,5,36,48,1,2,0.485460761,691,4,4,155,154,1,4518,4395,123,68,67,1,100
6c08b7f469c354f21643009253290799455fb7c0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,100
37084a92a14defb762f4e50cde7b7ef5433815c9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,100
7b922cd5d5bc2885b85cda8509b7b4ef6ca243fc,1,2,1,1,0,0,0,4,7,1039,1,1,0,143,40,0,8,8,0,873,867,6,8,8,0,100
f43c0d77e0c86a7a243c4952f20c6da54410db81,1,7,1,6,0,0,0,3,3,69,1,1,0,50,7,7,6,6,0,262,221,41,4,4,0,100
71b19cfd568ad1f87f1a10a5435a1f031023bed6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,100
b2ad4544f691f2382ebf67ff054aa440dd82a36d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493,0,0,0,0,0,0,0,0,0,0,100
1502327f253e5418a0bd58dde84eebad6233c466,1,21,0,21,0,0,0,5,9,206,1,1,0,135,494,1,3,2,1,1106,960,146,3,2,1,100
9c66f338f81c4c8f08992a4f64b42d7ad3a7480b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,2,0,0,0,0,0,0,0,0,0,100
ce2e9e0fe24430409bee61aa6ee25672ca00280e,1,3,2,1,0,0,0,3,4,322,1,1,0,103,496,3,6,6,0,579,560,19,4,4,0,100
932c632da23f05a0366cff203c3ff2ac6c51920d,1,1,0,1,0,0,0,6,18,328,1,1,0,189,497,4,33,33,0,1113,1104,9,19,19,0,100
5679317c896df17c5fa09ba9f1c568f6f75e6245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,5,0,0,0,0,0,0,0,0,0,100
bb263e0081d24283fbc1d692f8d581c7e169a0db,2,47,9,38,0,0,0,4,16,300,1,2,0.985228136,309,499,6,53,48,5,2372,2127,245,19,17,2,100
52702911017a5f2bb7cda4a6a811f2d1bb95c916,2,16,3,13,0,0,0,5,33,223,1,2,0.998000884,301,500,7,37,35,2,2059,1997,62,13,12,1,100
2ed83ba79c1e18b594830d62ccc044fbdf889c76,3,83,15,68,0,0,0,4,37,526,1,3,1.435414409,936,501,8,203,196,7,5730,5446,284,114,109,5,100
c338ede06dede2cf3fd3fdd78f82ad6e010f60e4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,9,0,0,0,0,0,0,0,0,0,100
e305393082ba5c88bee1f6d400fba81c189a585d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,10,0,0,0,0,0,0,0,0,0,100
6a564daee7332f814bbdc02683a408b411303be6,1,4,2,2,0,0,0,3,5,74,1,1,0,73,504,11,2,7,5,45,366,321,2,7,5,100
9c00c3fcfb8ccf0a62eaac464e1ade920865c819,1,4,0,4,0,0,0,2,3,74,1,1,0,197,505,12,51,50,1,1362,1333,29,16,16,0,100
588dfb56f73517be4f2ba5611f289ae142fdf3b6,1,6,2,4,0,0,0,2,7,207,1,1,0,393,506,13,86,84,2,2975,2941,34,30,30,0,100
7bf30eacb34b311ce4437bd1546ef076ea212e66,1,3,1,2,0,0,0,4,9,97,1,1,0,214,507,14,53,52,1,1316,1303,13,28,28,0,100
5853ca6976ec1a88aa0bfe6cda69126bb6fa6844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,100
5fb36bc977270fd30db5c11b4ec31c688dd3afab,1,3,3,0,0,0,0,4,8,97,1,1,0,86,14,0,15,15,0,477,477,0,11,11,0,100
f52f2221b2e6b2589c5c6a434ba923bca572a625,1,2,2,0,0,0,0,3,6,2,1,1,0,76,508,15,8,2,6,373,45,328,8,2,6,100
85609113a5bad313e7484c6a3cfe592f645f8cbf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,16,0,0,0,0,0,0,0,0,0,100
6090657251e3605100c2320b504fe9588bc76029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,17,0,0,0,0,0,0,0,0,0,100
69604a125124052127d9a632315ff6d48298f66f,1,16,0,16,0,0,0,6,35,67,1,1,0,525,511,18,48,47,1,4135,4040,95,48,47,1,100
ed0a3981e76038246f4db63bd4a49c91c7fe5ed5,2,115,0,115,2,0,2,2,5,580,1,1,0.984178797,0,56,0,4,0,4,256,0,256,4,0,4,99.90453461
305f56cba8879818a2a2c133dad38aa92564d135,6,11,11,0,0,0,0,4,24,450,1,2,2.299896391,470,0,0,62,62,0,2577,2577,0,23,23,0,100
a0c5ea1944f745a01544d748ed911081f406d499,1,5,5,0,0,0,0,3,4,333,1,1,0,113,1,1,17,17,0,730,730,0,10,10,0,100
b95f8dfc5055e6a0db22af2c70b41f172c804c60,8,32,10,22,0,0,0,5,20,76,1,1,2.961220785,1726,2,2,416,409,7,10342,10251,91,222,222,0,100
641d81f4c5b5b469ad7ab36cf228b37c011fbaa1,1,0,4,4,0,0,0,3,4,12,1,1,0,200,3,3,50,51,1,1333,1362,29,16,16,0,100
e6e4d9a1d665b0312d167d306a5cd41e0b717359,1,3,2,1,0,0,0,2,6,408,1,1,0,161,272,0,31,30,1,1011,1003,8,6,6,0,100
3acb5e876237b87566e603a1cf9e0d3465d7fde8,1,1,1,0,0,0,0,4,16,475,1,1,0,88,10,4,6,6,0,565,569,4,2,2,0,100
7e0a75ebe165ed7297236ef856a174655ea3d059,2,64,1,63,1,0,1,1,18,230,1,2,0.198234964,83,4,4,13,9,4,755,462,293,7,5,2,99.73690505
ecbdc6091aba42e888344f4048ace752e91307e4,1,1,1,0,0,0,0,3,3,105,1,1,0,128,5,5,34,33,1,609,605,4,12,12,0,100
69f5373afbc24ea1a3a9ea10a06075142c334c3e,1,31,6,25,0,0,0,3,4,108,1,1,0,74,6,6,12,8,4,556,428,128,7,3,4,100
7eb4ee32f3104b1a91c6ebac26d92b8e619a5668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,100
7653396d04ed169ad0536a347d83dac85089c49e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1,0,0,0,0,0,0,0,0,0,100
ed3d9e2fff5c655cbe5f7217384f69069bf30f5e,1,0,1,1,0,0,0,2,7,110,1,1,0,99,512,1,15,15,0,464,468,4,13,13,0,100
fa5a2ae788b1f275b3af057d7ccbd44dd06d1df8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,100
ec0efd5b40505575f7ad595569c5b94c331838ff,1,1,2,1,0,0,0,10,38,57,1,1,0,605,2,0,151,151,0,3703,3703,0,62,62,0,100
5c984bb6d419755bd9278caad7b61c90c2789e03,2,25,6,19,0,0,0,6,39,49,1,2,0.554778163,722,3,1,159,159,0,4607,4606,1,70,70,0,100
b75f525915279cd378fda486bfa0e03306deb2ff,1,1,0,1,0,0,0,4,9,465,1,1,0,218,107,0,16,16,0,1597,1586,11,16,16,0,100
cae6a55f03f4a9de844a495bb9a2a7b68f7231f4,3,3,3,0,0,0,0,4,15,650,2,3,1.584962501,208,108,1,15,15,0,1389,1389,0,10,10,0,100
3475f27cb037414f6db7a04b8c0c500b12bc38ae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2,0,0,0,0,0,0,0,0,0,100
92db102c07bb52bb6f91155d437530f267037aea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,3,0,0,0,0,0,0,0,0,0,100
e1cf8664c5d4e526ee4f346b451302b39a5355bc,1,1,1,0,0,0,0,7,17,204,1,1,0,147,111,4,29,29,0,787,787,0,14,14,0,100
5e80208eba4866fea492ce3422a6312bbf713a2f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,5,0,0,0,0,0,0,0,0,0,100
081c28d1cecaac5b97f15260694e6bf6aa6f5d6c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,6,0,0,0,0,0,0,0,0,0,100
1633765ee19ea74424572c2ed7565a3415f7160b,5,132,6,126,2,0,2,1,1,0,2,4,1.229081573,183,513,0,15,6,9,1369,729,640,13,6,7,99.49652362
e027762fdf923cc1c4245bda96efb1d289aec64c,5,97,23,74,1,0,1,4,40,150,1,3,1.945101828,898,8,0,209,204,5,5275,5043,232,104,101,3,98.68963844
b8c6812d3afd12b3e7b98ce87a15a74ba67557af,22,35,32,3,0,0,0,3,10,528,3,9,3.55292557,2297,514,1,295,294,1,11329,11298,31,225,224,1,99.90167158
a7ef84b1699898840c2532d05eaa376e7eb04fea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,2,0,0,0,0,0,0,0,0,0,100
75d4b0dc9ca752ed4bdff9fd1cded48830982692,5,15,6,9,0,0,0,1,12,234,2,5,2.224422783,482,516,3,57,56,1,2960,2892,68,27,27,0,100
ab99c5fc5840f44012982a05e1b3a6ac464184b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,4,0,0,0,0,0,0,0,0,0,100
918111b8074e77b96a85dbd96f6541a578abc664,1,8,19,11,0,0,0,1,2,0,1,1,0,109,518,5,6,8,2,662,672,10,3,5,2,100
fb777b5170b20e126d46b1f3b0705ce6bfcf91d0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519,6,0,0,0,0,0,0,0,0,0,100
017fbe724a669e5fc160d6a88143a17e1838a407,3,35,8,27,0,0,0,1,41,3,1,2,0.879173927,698,9,1,170,165,5,4385,4212,173,68,68,0,100
907fe2b6318c03f7debb58dc784649667d6e743f,2,58,7,51,0,0,0,1,19,140,1,2,0.986126085,127,10,2,21,13,8,1007,755,252,8,7,1,100
581252add3b291aa0b0bfa21841891a57009b1c8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,7,0,0,0,0,0,0,0,0,0,100
e9c6bff01d2bf01b3e285b5fd14367a42d86d1ed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521,8,0,0,0,0,0,0,0,0,0,100
8403f62e93cc9c520815a1b7caeb4d390b8a169a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522,9,0,0,0,0,0,0,0,0,0,100
38d661045ebc33a076101a61d70d058f2b00346e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523,10,0,0,0,0,0,0,0,0,0,100
ecd5d84994cfcc362a3f23be89c30be67c7eb4aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524,11,0,0,0,0,0,0,0,0,0,100
e4b442d2ebe8c86c807a9fd80b4f1c95162f6e42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,12,0,0,0,0,0,0,0,0,0,100
f9aca40383190bf01da5b5a95294ff67ef75c776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526,13,0,0,0,0,0,0,0,0,0,100
f4cce96c61a201a0f2608d4624f6f7cc67209c86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527,14,0,0,0,0,0,0,0,0,0,100
a9bf8b80977b4323e9ed4c2881a898d5ce9e7ad4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528,15,0,0,0,0,0,0,0,0,0,100
81dac44ab4bf0c35e6c857856309c2205b8c082d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529,16,0,0,0,0,0,0,0,0,0,100
3f90a6cbe001d63b21e0112d43aeaddb25ad3fb2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530,17,0,0,0,0,0,0,0,0,0,100
80bcbd0b3e43fa4770131fa699f190927b24ae45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531,18,0,0,0,0,0,0,0,0,0,100
ff4c8ede2456e3d051b3e22884c124e0d42a1ef5,1,3,6,3,0,0,0,6,19,189,1,1,0,190,532,19,33,33,0,1098,1113,15,19,19,0,100
848b6f03ff0df96869c61d3aa510a9c3f0ae7954,1,29,21,8,0,0,0,2,3,1589,1,1,0,56,533,20,9,6,3,292,240,52,3,2,1,100
0c162a4efb294efb6ac63ee42145cc33f7f1f6af,1,28,28,0,0,0,0,2,4,0,1,1,0,63,534,21,9,9,0,292,292,0,3,3,0,100
872012de450226181f464b2a109399b94188708c,2,18,2,16,0,0,0,3,12,1028,1,2,0.468995594,280,535,22,46,43,3,1844,1742,102,26,24,2,100
17c6b53a7f4d503d0c0f5932e7857a76d991f7e0,2,6,2,4,0,0,0,2,4,209,1,2,0.954434003,276,536,23,48,48,0,1626,1584,42,26,26,0,100
3024f72a7e54a690ce8fac068ec56bbac0579146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537,24,0,0,0,0,0,0,0,0,0,100
787370ffc0cafca2f0c5dce5d398c382cd3e8f88,1,18,0,18,0,0,0,4,9,189,1,1,0,139,538,25,11,10,1,931,833,98,11,10,1,100
f02befcd8f652f09afef2965bda09c1455568aef,3,60,5,55,0,0,0,2,8,283,1,3,1.486711307,544,539,26,102,97,5,3957,3778,179,45,41,4,100
b02b2424f8cb03409e280cb5faa1cf0bb78547c2,2,40,1,39,0,0,0,3,20,0,1,2,0.999570839,375,540,27,55,53,2,2434,2246,188,38,37,1,99.9754179
12d3f3f842c82723fe42b5a253b95a8b1112c392,1,4,1,3,0,0,0,1,2,571,1,1,0,31,541,28,1,1,0,118,82,36,1,1,0,100
e584c30992775cde1e93675f16a6ab9017fa30d8,2,2,2,0,0,0,0,4,6,542,1,1,1,50,542,29,0,0,0,68,58,10,0,0,0,100
21f3bcbbed939d09cdf7a44c2f4badee0def4bf5,3,12,1,11,0,0,0,2,7,750,1,3,1.334679141,389,543,30,57,56,1,2279,2222,57,31,30,1,100
6078c43b681b85a9a1c3ea590b5cc7bcd2dca7a2,1,0,22,22,0,0,0,6,21,0,1,1,0,204,544,31,29,33,4,1142,1192,50,15,19,4,100
f3d09a04c180d43cd9be30d476136ff64410971c,1,36,0,36,0,0,0,6,22,0,1,1,0,192,545,32,33,29,4,1192,1142,50,19,15,4,100
8ec3792752a19d1545a679c645ceab8b4eefc2fd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546,33,0,0,0,0,0,0,0,0,0,100
5f260d482ad7df44cade2df4b13012cb56c9534e,1,1,1,0,0,0,0,2,3,1595,1,1,0,25,547,34,0,0,0,34,29,5,0,0,0,100
11df693e6029b991531161cd68c36f6832a80cdf,1,1,1,0,0,0,0,8,34,203,1,1,0,76,548,35,0,0,0,442,442,0,0,0,0,100
ed3b8e5a68d363b023570abf6442804b9bc439c1,5,191,120,71,0,0,0,2,31,378,2,3,1.693457607,805,58,0,117,113,4,6777,6128,649,51,47,4,100
62e0acd2e504d4beb36e24d07ed66b3defd8335d,1,12,1,11,0,0,0,5,15,602,1,1,0,166,11,3,26,23,3,1072,979,93,9,9,0,100
5fc379f5109df88a074f2cc2861dcfa22b452629,1,6,5,1,0,0,0,5,16,0,1,1,0,177,12,4,26,26,0,1057,1072,15,9,9,0,100
9f6546dec0580af0c3b1dd66d002a6369671d3a5,3,394,350,44,1,0,1,2,9,0,1,3,0.815269187,470,59,1,45,46,1,3451,4242,791,30,23,7,99.92628993
dd4b4c007e4400233382f2e7a7e813b9728b2136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,100
be1f09ca17ad93571db2d16db32a835bec18f527,1,6,10,4,0,0,0,4,10,0,1,1,0,115,60,2,21,21,0,728,769,41,6,6,0,100
61f943d75133ac92f783e1b8f9c8cdde3ac76965,1,206,136,70,0,0,0,4,8,273,1,1,0,221,15,0,42,33,9,1753,1532,221,17,11,6,100
6e44ec6c00af95e2b6d7e6b8e6ff2602ff608e18,1,0,1,1,0,0,0,4,9,0,1,1,0,253,16,1,42,42,0,1742,1753,11,17,17,0,100
41e0cf7797610217f83ddd4aaf3248ea25159b9b,1,17,3,14,0,0,0,4,10,0,1,1,0,252,17,2,42,42,0,1742,1742,0,17,17,0,100
9dc575f3b438766513c32f253fcef6fb611b45c9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,100
a8b3dcab970028b56cddf659ee1ceb4a68e26ab1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,0,0,0,0,0,0,0,0,0,100
0a76d80364c6afa956c520b4ae524c4875ab292f,1,21,13,8,0,0,0,7,37,608,1,1,0,298,13,4,54,54,0,1985,1959,26,17,17,0,100
e9cb4945cf366d2e54343564a5d05e4205d57b54,2,34,12,22,0,0,0,3,14,418,1,2,0.886540893,288,14,5,43,42,1,2112,1973,139,21,20,1,100
974e051bc5e2541261c44cd6fc27717dfcb3267b,710,1144,287,857,0,0,0,5,55,571,2,96,8.039640882,65195,44,2,8554,8554,0,356937,356937,0,5328,5328,0,100
cac2ed6cad41b72cc80d85086892e81c21336c79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,3,0,0,0,0,0,0,0,0,0,100
1f2a359e0b10ab140d4911febd5e80fd2a0c6106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549,18,0,0,0,0,0,0,0,0,0,100
1b9f55a2a642015c7834023ab31a1c44bab0d046,4,115,27,88,1,0,1,5,17,9,1,2,1.519146654,234,550,19,38,36,2,1546,1197,349,27,25,2,99.92628993
490a4499798b15633b3abbc370af7106d9e52072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551,20,0,0,0,0,0,0,0,0,0,100
373988eb4ac9c27071f03b240b871d7bea77a373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552,21,0,0,0,0,0,0,0,0,0,100
09b43b18385ad99b2c90a8b6bff1abb9bc2a719a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553,22,0,0,0,0,0,0,0,0,0,100
06030a440c52d94a7709458b4a3587abd93a9417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554,23,0,0,0,0,0,0,0,0,0,100
bdc01ffb855998c6c3478aa604a4638abe057166,1,63,60,3,0,0,0,8,39,13,1,1,0,306,555,24,54,54,0,1985,1985,0,17,17,0,100
e05d71ba329337ba63784555fbbe9bb8e0290543,5,432,219,213,2,0,2,1,40,9,1,3,1.467705718,542,273,0,92,78,14,4288,3686,602,34,26,8,99.87724036
61c03b374d3473f9dab75ed4c2873801cf3a56fa,1,1,1,0,0,0,0,5,21,23,1,1,0,174,274,1,16,16,0,1089,1089,0,16,16,0,100
565b8f86421978b8f5ffedac67f5b7e09e96298d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,100
9a22985c1f6554b908df14e53cda32b41f1e33ec,2,32,9,23,0,0,0,3,6,46,1,2,0.901170196,188,556,7,20,16,4,1395,1162,233,14,13,1,100
ac1d6b48b8ca82fb1f43179194752282b26101e9,1,5,9,4,0,0,0,4,10,54,1,1,0,68,63,0,9,10,1,304,322,18,7,7,0,100
66b24913382bae39d8ab4f804b01e505aa09cef3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,1,0,0,0,0,0,0,0,0,0,100
9067fdc945cffba13139445a2bae7f40c4195fc5,1,1,1,0,0,0,0,13,43,71,1,1,0,611,19,1,152,152,0,3740,3740,0,62,62,0,100
dae35dfd9ccd7f176569659f8de95920f8fb08d7,1,25,8,17,0,0,0,6,11,72,1,1,0,185,275,0,43,43,0,1380,1380,0,8,8,0,100
e07b7eb7d27732bf89bd7cc4789d37f9122b8c3f,2,41,19,22,0,0,0,8,25,72,1,2,0.783776947,321,276,1,83,74,9,2393,2225,168,16,15,1,100
20193859151e7ce02eaaf35d5ef6db72b1775390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,2,0,0,0,0,0,0,0,0,0,100
cf1150f58c3d0dfbe3165f2ffea2212d2e506cbb,2,2,2,0,0,0,0,6,20,72,1,1,1,481,20,2,112,112,0,2790,2790,0,74,74,0,100
5a2759896fda74f840ab36b1d5e0c737410a86cf,2,24,0,24,0,0,0,4,8,78,1,1,1,143,278,3,16,14,2,767,623,144,14,12,2,100
2c1ffa7e73fdcb68892d6bb3fca29e53d6697edc,1,0,1,1,0,0,0,5,11,81,1,1,0,69,279,4,9,9,0,298,309,11,9,9,0,100
36d82cbc7fbdf07df5e698e555c8201be23ee0cd,2,4,7,3,0,0,0,6,6,1652,1,1,0.945660305,116,65,2,20,20,0,587,587,0,14,14,0,100
43d1be37746d00a5e438e793c68431c52627fee0,1,17,0,17,0,0,0,5,8,90,1,1,0,56,66,3,5,4,1,370,279,91,5,4,1,100
fa6a04576ed0acf965b9bdab40313ad7f6fe1cea,2,55,11,44,0,0,0,5,6,98,1,2,0.745517843,116,280,5,18,11,7,746,535,211,14,7,7,100
6f47a9076785b3bcd81c2ea1f14e4431697ddfd0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,2,0,0,0,0,0,0,0,0,0,100
2c54264bcc7ecae092cc3fb5bbfa88e7fdbe3b55,2,34,2,32,0,0,0,5,7,14,1,2,0.997772472,151,281,5,27,18,9,939,746,193,17,14,3,100
92cea867a3533372251046a3f1f5f868034ddeed,2,66,95,29,0,0,0,3,10,116,1,2,0.996630104,450,282,4,93,92,1,3153,3183,30,34,35,1,99.87730061
9efd7fcfd99d64ed17b99cbd4bcb2da029e4af70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,5,0,0,0,0,0,0,0,0,0,100
7140edf5e592946b1e82987a28a6d5d5abf8c01f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,6,0,0,0,0,0,0,0,0,0,100
f54ce899239c99058ec650cac661696a6bf8eae3,9,27,65,38,0,0,0,3,6,135,1,2,2.703995756,717,115,0,109,109,0,3489,3792,303,43,43,0,99.85257985
16241f95a6a98e2c626ee2b4b3caffcdea4e9120,2,17,31,14,0,0,0,4,16,76,1,2,0.979868757,615,116,1,127,127,0,4358,4461,103,46,46,0,100
4c1cbed577204f2223a43c7cc073bb76d43fda03,2,13,21,8,0,0,0,3,11,134,1,2,0.908178347,222,117,2,19,19,0,1536,1578,42,19,19,0,99.77843427
54bf39cfcd8bc10346dc3df18c1c4b5d447b7cd5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557,0,0,0,0,0,0,0,0,0,0,100
492ab02d97b92d89d0f8e132bbdc5c52f51e1407,1,37,14,23,0,0,0,3,5,140,1,1,0,37,118,3,4,2,2,192,119,73,2,1,1,100
8e7df5a712142d99210a1602d707e6d8cc8be418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,4,0,0,0,0,0,0,0,0,0,100
71d6d3fadef9b14c778c850046c822f9162aabcf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,1,0,0,0,0,0,0,0,0,0,100
f0efd27bb748316e6dc1e3dab9307739908b2a12,2,153,73,80,0,0,0,4,12,104,1,2,0.99541929,378,120,5,58,54,4,3635,2907,728,21,19,2,100
d0e828d5a59d4f2b719ec9c7314fc7a53d633fa8,2,0,51,51,0,0,0,4,56,142,1,2,0.918295834,553,558,1,90,94,4,3318,3415,97,33,35,2,100
5030b89b3382030f4357bec734595dad17343ad6,1,12,2,10,0,0,0,4,6,142,1,1,0,113,559,2,18,17,1,821,730,91,11,10,1,100
873d150890efddae9402bb04a8cdec981bd30e41,7,129,17,112,2,0,2,1,12,62,1,3,2.344120769,614,560,3,111,103,8,4408,3998,410,48,44,4,99.90147783
3b6d7cfe82cc07c4e558047a4252bb9d7d4ee9ff,2,9,2,7,0,0,0,2,9,71,1,2,0.684038436,157,561,4,12,12,0,1004,890,114,12,12,0,100
423360d377a68018f4b23f92c2250d6739ab521d,1,4,0,4,0,0,0,3,3,143,1,1,0,189,121,6,46,45,1,1162,1146,16,40,39,1,100
bc3301bb3ee86e97c936c1eeeb648f3b3475101b,1,47,9,38,0,0,0,7,13,1,1,1,0,187,122,7,52,45,7,1641,1472,169,11,8,3,100
c76024193014536fd2e235465e8bc7b69a34a8b8,1,3,3,0,0,0,0,6,19,143,1,1,0,249,123,8,58,58,0,1672,1663,9,23,23,0,100
5a5f88205d1299d8ac89d39f2ae16aeee6894968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,9,0,0,0,0,0,0,0,0,0,100
e8a2fb1497b26e87d340b358fd4d104089ed38a3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,10,0,0,0,0,0,0,0,0,0,100
e654941b341ea7361e5a432065d7bde78b7c5c03,1,1,1,0,0,0,0,6,16,144,1,1,0,111,69,2,28,28,0,646,646,0,8,8,0,100
6a5c87319d43ed8504f5616b5bc23cacbc592ac5,1,1,1,0,0,0,0,13,44,73,1,1,0,611,70,3,152,152,0,3740,3740,0,62,62,0,100
5d9bed17459174faf20cfbbb76c35e490b3ae4e8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,4,0,0,0,0,0,0,0,0,0,100
5476f039186916861ea21b90c6a7e8338f4d8a52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,4,0,0,0,0,0,0,0,0,0,100
7dc0031e335f2eed744fd07c95749b72cfbd47ca,2,27,0,27,0,0,0,6,33,152,1,2,0.691289869,387,562,5,46,44,2,2891,2710,181,27,26,1,100
d24822fb6960147bb80cc94f7fb0818f35646bb8,2,26,1,25,0,0,0,3,37,140,2,2,0.876716289,145,563,6,7,6,1,886,795,91,2,1,1,100
6736da66a5cd31a55a6e033c1a77f66f90e01278,1,26,7,19,0,0,0,7,18,153,1,1,0,103,21,0,18,18,0,543,543,0,5,5,0,100
9cbdb09169bc49545c60931c6effb363f462d894,2,9,9,0,0,0,0,3,8,79,1,2,0.764204507,122,126,11,8,9,1,604,655,51,3,4,1,100
886cbda5cde24a721d158a91bdfa4ed4f7406a21,1,16,0,16,0,0,0,5,12,161,1,1,0,139,564,7,9,8,1,972,854,118,9,8,1,100
