NMF,NAD,CFC,NCC,NMC,a2a
1,0,0,0,0,100
1,0,1,8,1,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
4,4,9,801,6,99.15254237
4,0,0,23,1,100
3,0,4,102,0,100
4,0,26,574,10,98.08541973
1,0,0,0,0,100
0,0,0,0,0,100
1,0,1,25,1,100
1,0,0,2,0,100
1,0,0,12,0,100
1,0,1,81,0,100
0,0,0,0,0,100
0,0,0,0,0,100
3,0,2,10,1,100
1,0,3,40,2,100
3,1,5,168,5,94.95507947
10,0,50,1011,59,92.9588015
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
1,0,0,46,0,99.66159052
12,0,0,0,0,100
0,0,0,0,0,100
1,0,0,5,1,100
1,0,1,34,0,100
0,0,0,0,0,100
4,4,96,2604,55,98.48739496
2,1,0,57,0,98.91846922
0,0,0,0,0,100
0,0,0,0,0,100
2,0,2,21,1,99.66859983
1,0,0,0,0,99.66887417
6,1,6,202,4,99.66969447
1,0,0,0,0,100
1,0,2,53,1,99.91762768
1,0,2,38,0,100
19,4,12,730,11,92.55499154
0,0,0,0,0,100
0,0,0,0,0,100
5,0,0,43,0,90.9245123
0,0,0,0,0,100
1,0,1,30,1,100
0,0,0,0,0,100
0,0,0,0,0,100
10,2,168,3613,143,97.42096506
0,0,0,0,0,100
2,0,0,0,0,99.66555184
0,0,0,0,0,100
1,0,0,6,0,100
0,0,0,0,0,100
5,1,9,517,7,98.16053512
1,0,0,0,0,100
1,0,1,7,0,100
1,0,1,138,1,100
5,0,3,56,4,98.66444073
4,0,6,114,6,100
1,0,0,15,0,100
1,0,0,0,0,100
1,1,20,689,10,99.83388704
1,0,0,0,0,99.66832504
1,0,0,0,0,100
1,0,0,0,0,100
3,0,1,44,0,100
0,0,0,0,0,100
1,0,0,6,0,100
1,0,5,0,3,100
1,0,0,0,0,100
1,0,1,16,0,99.75062344
5,0,4,112,4,100
1,0,0,0,0,100
4,0,5,114,4,100
2,0,3,108,0,100
2,0,1,71,1,94.6013289
2,0,0,0,0,100
3,0,0,44,0,94.35215947
0,0,0,0,0,100
6,1,56,1214,52,99.83388704
0,0,0,0,0,100
2,0,2,17,0,100
1,0,1,27,1,100
0,0,0,0,0,100
0,0,0,0,0,100
1,0,0,0,0,100
0,0,0,0,0,100
3,0,0,0,0,100
166,0,0,0,0,100
37,0,0,0,0,100
2,0,0,0,0,100
3,0,0,0,0,100
4,0,0,0,0,100
3,0,0,0,0,100
17,0,0,0,0,100
1,0,0,0,0,100
7,0,4,166,2,91.04339797
6,1,3,140,2,88.53080569
19,0,0,6,0,100
1,0,0,6,0,100
1,0,1,42,0,100
9,1,1,155,0,99.82638889
26,3,61,2547,47,91.61336176
0,0,0,0,0,100
0,0,0,0,0,100
1,0,4,76,4,100
1,0,0,0,0,100
1,0,0,120,0,100
1,0,0,38,0,100
3,0,3,74,3,100
2,0,1,8,0,100
2,2,28,917,18,95.43624161
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
4,4,64,2179,36,99.09774436
0,0,0,0,0,100
0,0,0,0,0,100
4,0,64,1551,36,98.80597015
0,0,0,0,0,100
0,0,0,0,0,100
4,0,0,33,0,95.58047493
0,0,0,0,0,100
4,0,0,22,0,100
0,0,0,0,0,100
1,0,0,0,0,100
0,0,0,0,0,100
8,0,44,2032,2,98.8179669
1,0,0,0,0,99.76359338
13,3,248,4820,201,93.80787037
1,0,0,0,0,100
1,0,1,46,0,100
2,0,1,39,0,100
13,0,2,102,1,97.25106903
22,5,62,2244,48,93.84035198
1,0,0,0,0,100
1,0,0,0,0,100
2,0,0,0,0,100
2,0,16,725,7,99.45978391
0,0,0,0,0,100
1,0,0,13,0,100
2,0,1,60,0,97.57188498
1,0,0,0,0,100
1,0,0,0,0,100
0,0,0,0,0,100
1,0,2,29,1,100
1,0,0,30,0,100
7,0,2,81,2,100
8,0,2,52,2,100
1,0,0,13,0,100
1,0,1,21,1,100
1,0,0,3,0,100
1,0,0,0,0,100
9,2,0,504,0,93.75
1,0,2,14,2,100
4,0,16,464,18,100
2,2,51,1214,41,99.73509934
37,0,727,32107,414,83.69210698
34,0,32,240,58,80.16910069
37,0,56,2234,41,88.58024691
0,0,0,0,0,100
7,7,96,3349,36,98.46252402
2,0,0,41,0,100
2,0,4,90,4,96.80333565
0,0,0,0,0,100
0,0,0,0,0,100
2,0,1,11,1,100
4,0,5,45,5,94.6365561
1,0,0,0,0,100
1,0,0,4,0,100
8,1,9,302,5,94.31739432
1,0,0,13,0,100
7,7,73,3235,40,95.35060976
6,1,13,800,9,94.12238325
1,0,0,2,0,100
1,0,2,48,1,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
3,0,0,60,0,100
1,0,0,0,0,100
4,3,23,933,18,99.42481512
6,0,10,158,6,99.91830065
1,0,0,12,0,100
0,0,0,0,0,100
2,0,0,10,0,100
1,0,0,0,0,100
1,0,0,6,0,100
1,0,3,64,0,100
0,0,0,0,0,100
0,0,0,0,0,100
12,3,25,774,24,99.10714286
6,0,2,46,1,100
13,0,1,15,1,100
1,0,1,5,0,100
1,0,0,9,0,100
2,0,12,197,8,100
74,0,87,4844,36,93.41595662
2,0,1,21,0,100
28,0,8,172,8,100
5,0,0,54,0,94.86552567
1,0,0,0,0,100
8,0,2,90,5,100
1,0,0,6,0,100
0,0,0,0,0,100
2,0,6,316,6,100
1,0,8,460,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
3,0,6,165,3,99.81981982
19,0,0,288,0,100
1,0,3,67,0,100
58,0,110,2687,75,93.82819016
5,0,12,312,0,100
6,0,6,114,5,100
1,0,0,4,0,100
1,0,1,53,0,100
4,0,3,57,3,100
2,0,8,344,2,100
1,0,2,25,0,100
1,0,0,0,0,100
2,0,16,457,14,100
1,0,0,35,0,100
6,0,10,160,6,99.8447205
20,2,11,49,10,94.27419355
1,0,1,10,1,100
1,0,0,6,0,100
1,0,0,0,0,100
2,0,0,30,2,93.34500876
3,0,3,35,3,100
1,0,1,29,1,100
0,0,0,0,0,100
7,0,8,276,5,96.34255129
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
2,1,15,654,15,99.3067591
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
14,0,27,1145,21,98.95470383
24,0,105,3278,56,99.20774648
5,0,7,263,5,99.55830389
5,0,6,124,4,100
0,0,0,0,0,100
0,0,0,0,0,100
1,0,1,33,0,100
3,0,0,2,0,100
1,0,2,50,1,100
1,0,0,0,0,100
3,0,2,68,1,100
4,0,0,3,0,100
246,0,0,0,0,100
1,1,12,344,10,99.82363316
0,0,0,0,0,100
18,1,17,450,8,96.34974533
2,0,1,4,0,100
2,0,0,2,0,100
1,0,1,35,1,100
2,0,0,740,0,100
1,0,0,0,0,100
4,1,30,1330,18,99.83633388
3,0,2,38,1,100
1,0,0,11,0,100
6,0,0,37,0,100
2,0,0,13,0,100
2,0,0,4,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
1,0,0,7,0,100
1,0,1,57,1,100
1,0,1,20,0,100
2,0,5,205,1,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
2,0,4,82,1,100
1,0,0,1,0,100
1,0,1,22,0,100
1,0,1,2,0,100
1,0,1,43,0,100
1,0,2,26,1,100
1,0,0,9,0,100
3,0,0,2,0,100
5,0,4,244,3,99.58982773
2,0,0,11,0,100
1,0,0,4,0,100
2,0,11,612,9,100
1,0,8,164,4,100
2,0,1,75,0,100
1,0,1,10,0,100
3,0,2,76,1,100
2,0,11,327,8,100
25,0,4,173,1,100
14,3,12,447,12,97.23386421
1,0,0,17,0,99.91467577
91,0,10,850,9,99.82935154
3,0,0,0,0,100
1,0,0,0,0,100
0,0,0,0,0,100
5,0,0,90,3,99.14965986
2,0,2,53,0,100
2,0,2,39,0,100
1,0,1,16,1,100
6,0,6,264,2,99.23469388
1,0,3,121,0,100
1,0,0,18,0,100
2,0,0,4,0,99.65870307
52,0,0,240,0,100
30,3,20,75,19,99.32088285
1,0,0,4,0,100
1,0,0,4,0,100
3,0,0,0,0,100
8,7,105,4115,61,96.01803156
1,0,0,1,0,100
0,0,0,0,0,100
2,0,2,37,2,100
4,0,18,472,9,99.66193374
2,0,1,43,0,100
1,0,0,0,0,100
1,0,4,68,2,100
1,0,2,55,2,100
10,0,9,227,9,99.7972973
1,0,0,2,0,100
2,0,10,205,3,100
1,0,0,2,0,100
2,0,9,248,4,100
1,0,8,205,4,100
3,0,5,88,0,100
19,0,14,374,12,100
1,0,0,7,0,100
7,7,108,3008,52,97.84511785
0,0,0,0,0,100
2,0,4,82,1,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
1,0,0,3,0,100
2,0,0,0,0,100
1,0,3,9,1,100
2,0,2,24,0,100
4,0,1,19,0,100
1,0,0,9,0,100
1,0,1,23,1,100
1,0,0,2,0,100
1,0,1,19,1,100
5,5,37,1938,30,96.20160701
2,0,4,245,4,99.67871486
1,0,0,5,0,100
1,0,0,6,0,100
0,0,0,0,0,100
1,0,15,354,9,99.83870968
0,0,0,0,0,100
1,0,0,11,0,100
10,0,12,393,12,100
2,0,15,692,5,100
2,0,15,1942,12,100
1,0,0,12,0,100
1,0,8,461,5,100
2,0,0,29,0,99.91922456
1,0,1,15,0,100
2,0,21,820,10,100
1,0,0,11,0,100
1,0,19,604,14,100
1,0,2,44,2,100
1,0,0,23,0,100
2,1,2,108,1,99.59839357
1,0,0,7,0,100
1,0,0,2,0,100
1,0,0,7,0,100
3,0,3,155,1,100
1,1,9,337,5,96.9805895
1,0,0,0,0,100
1,0,0,11,0,100
1,0,0,23,0,100
1,0,0,0,0,100
1,0,0,0,0,100
0,0,0,0,0,100
1,0,0,28,0,100
2,0,0,18,0,100
2,0,0,0,0,100
3,0,0,12,0,100
1,0,1,27,0,100
2,0,0,24,0,100
0,0,0,0,0,100
1,0,0,7,0,100
1,0,4,128,0,100
1,0,2,86,0,100
1,0,1,57,0,100
3,0,0,4,0,100
1,0,0,57,0,99.86910995
1,0,0,0,0,100
1,0,0,0,0,100
1,1,29,898,22,99.41444372
3,1,22,635,15,99.28664073
2,0,1,22,0,100
4,1,16,837,13,97.0042796
1,0,1,17,0,100
1,0,0,2,0,100
1,0,0,11,0,100
2,0,17,1064,10,100
7,3,1,2,5,97.86910198
1,0,0,2,0,100
3,0,12,395,0,99.63126844
271,0,0,0,0,100
2,0,4,70,1,100
1,0,0,0,0,100
1,0,0,0,0,100
4,0,0,5,0,100
1,0,1,11,0,100
1,0,0,18,0,100
1,0,0,2,0,100
1,0,0,5,0,100
3,0,0,55,0,100
2,2,36,946,23,96.94148936
1,0,1,34,1,100
2,0,7,304,9,99.34328358
1,0,0,12,0,100
0,0,0,0,0,100
1,0,3,57,2,100
1,0,9,81,2,100
1,0,1,11,1,100
0,0,0,0,0,100
1,0,0,0,0,100
2,0,0,21,0,100
1,0,0,16,0,100
1,0,2,130,7,98.15270936
1,0,0,11,0,100
2,0,1,24,0,97.94903667
1,0,1,19,0,100
1,0,0,0,0,100
1,0,0,15,0,100
7,0,10,225,0,100
28,0,316,18694,404,97.11538462
0,0,0,0,0,100
0,0,0,0,0,100
3,0,4,321,6,99.27884615
1,0,0,2,0,100
7,0,11,244,0,98.35002946
1,0,0,0,0,100
1,0,0,0,0,100
4,0,11,730,4,99.07300116
6,2,19,532,7,99.7104806
1,0,2,87,1,100
1,0,0,0,0,100
1,0,1,38,0,100
1,0,0,0,0,100
3,0,0,0,0,99.76905312
3,0,2,47,1,100
0,0,0,0,0,100
1,0,1,34,0,100
1,0,1,15,0,100
2,0,2,53,1,100
4,0,9,151,0,100
1,0,0,0,0,99.76905312
2,0,2,117,0,99.76905312
1,0,0,1,0,100
1,0,0,1,0,100
1,0,2,65,0,100
3,0,13,209,2,100
1,0,0,12,0,100
1,0,1,0,1,99.82668977
1,0,0,0,0,100
3,0,0,0,0,100
1,0,1,31,0,100
1,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
76,0,185,6138,190,93.88646288
1,0,0,1,0,100
59,0,67,2828,60,94.1561988
1,0,19,529,10,99.88412514
33,0,12,72,7,91.43045485
5,0,12,1049,12,99.08396947
33,3,57,1816,41,92.86186385
5,0,5,152,1,99.3006993
8,0,4,154,5,99.29988331
1,1,14,479,14,99.88331389
1,0,2,16,1,100
2,0,11,219,6,99.82507289
1,0,0,12,0,100
1,0,1,26,0,100
1,0,1,21,1,100
3,2,4,188,4,99.70896391
2,0,2,56,1,100
3,0,4,51,4,100
1,0,0,0,0,100
1,0,0,9,0,100
1,0,0,0,0,100
1,0,1,28,0,100
15,0,1,9,3,97.18390805
1,0,0,15,0,94.97578692
25,2,4,128,1,94.26086957
4,0,2,130,0,100
1,0,1,26,0,100
0,0,0,0,0,100
1,0,0,0,0,100
4,4,29,1798,25,97.39978332
2,0,0,63,0,99.83212087
1,0,10,175,10,100
0,0,0,0,0,100
1,0,1,41,1,100
0,0,0,0,0,100
35,0,12,173,12,98.64204237
1,0,0,0,0,100
4,0,0,28,0,100
4,0,1,49,1,99.84185556
6,1,28,794,25,99.52656497
5,1,7,124,9,96.89406545
12,0,113,2359,114,92.35944258
1,0,0,0,0,98.40791738
0,0,0,0,0,100
8,8,151,4181,69,99.18625678
0,0,0,0,0,100
6,6,73,1765,35,98.79194631
9,9,112,3627,101,93.01270417
0,0,0,0,0,100
1,0,0,29,0,100
0,0,0,0,0,100
8,0,5,79,3,100
1,0,0,11,0,100
4,1,17,980,3,99.90808824
15,0,0,51,0,100
1,0,0,0,0,100
1,0,0,5,0,91.68478261
2,0,0,46,0,91.55172414
1,0,0,11,0,100
1,1,17,493,14,99.7979798
2,0,7,85,0,100
1,0,0,31,0,100
1,0,0,0,0,100
0,0,0,0,0,100
1,0,0,0,0,100
23,0,274,8071,136,89.70760234
1,0,0,12,0,100
0,0,0,0,0,100
0,0,0,0,0,100
1,0,0,9,0,100
5,0,55,835,55,95.9972863
0,0,0,0,0,100
0,0,0,0,0,100
20,0,48,2159,23,96.02911979
1,0,0,26,0,100
1,0,0,8,0,100
1,0,0,0,0,100
1,0,1,13,1,100
7,0,43,388,32,98.14814815
7,0,43,415,32,98.08327826
9,0,6,170,1,100
14,0,0,0,0,100
7,0,0,0,0,100
1,0,0,4,0,99.80171844
1,0,0,4,0,99.80171844
1,0,0,0,0,100
4,0,13,286,5,99.9339498
1,0,0,4,0,99.80171844
27,2,17,450,13,92.26361032
1,0,0,11,0,100
5,1,33,990,26,99.84848485
8,1,63,1636,18,99.39607448
1,0,0,1,0,100
1,0,0,0,0,100
1,0,0,2,0,100
0,0,0,0,0,100
1,0,0,2,0,100
7,2,41,2050,27,90.85072231
282,0,0,271,0,100
6,0,1,9,1,95.33011272
1,0,1,102,0,100
1,0,0,20,0,100
25,0,92,3036,68,94.50113379
2,0,4,103,4,100
1,0,1,14,1,100
2,0,0,10,0,100
1,0,0,5,0,100
1,0,0,2,0,100
4,0,0,5,0,100
5,0,0,69,0,100
4,0,1,122,5,99.67490247
1,0,0,5,0,100
5,0,2,70,2,100
1,0,0,0,0,100
2,0,6,155,3,100
1,0,0,12,0,100
1,0,0,0,0,100
1,0,0,2,0,100
1,0,0,2,0,100
27,6,68,1763,47,94.49541284
38,0,111,272,72,91.80035651
1,0,0,0,0,99.69211823
0,0,0,0,0,100
0,0,0,0,0,100
9,9,138,4588,91,98.36065574
0,0,0,0,0,100
0,0,0,0,0,100
1,0,0,0,0,100
3,0,5,99,2,100
0,0,0,0,0,100
10,5,95,2793,71,94.02697495
33,0,21,1248,57,96.77419355
2,0,0,23,0,99.85761747
0,0,0,0,0,100
1,0,0,2,0,100
1,0,1,29,0,100
5,0,0,80,0,91.8134715
9,0,15,1313,62,88.3305416
9,0,15,1304,62,93.43312409
2,0,0,2,0,100
1,0,0,0,0,100
1,0,2,48,0,100
0,0,0,0,0,100
0,0,0,0,0,100
2,0,2,25,0,100
2,0,2,317,1,100
5,0,2,11,0,99.87012987
2,0,4,69,1,100
1,0,0,0,0,100
3,0,1,104,0,99.87007362
7,0,11,226,5,100
1,0,0,40,0,100
7,0,18,182,2,99.60647136
5,0,2,33,2,99.5113283
3,0,9,178,1,100
7,0,1,56,1,99.77817214
2,0,2,33,0,100
1,0,0,0,0,100
3,1,7,123,3,99.82402112
2,0,0,0,0,100
2,0,0,0,0,100
1,0,0,2,0,100
14,0,11,51,18,98.46219564
2,0,6,175,3,100
1,0,0,9,0,100
1,0,0,11,0,100
1,0,0,11,0,100
1,0,0,7,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
2,0,4,108,1,100
18,1,7,395,6,90.16083254
3,0,5,103,2,100
1,0,0,0,0,100
82,0,349,9712,198,98.68276619
13,0,37,7080,25,99.56092206
8,0,0,72,0,100
1,0,0,9,0,100
2,0,3,73,2,100
1,0,0,6,1,100
2,0,11,643,4,100
2,0,0,94,0,100
1,0,0,12,0,100
1,0,2,44,0,100
1,0,0,4,0,100
3,0,12,251,8,100
2,0,0,6,0,100
1,0,1,27,0,100
1,0,1,15,0,100
0,0,0,0,0,100
1,0,8,161,2,100
1,0,2,37,0,100
1,0,0,3,0,100
43,43,296,12942,175,94.92227979
0,0,0,0,0,100
13,13,47,2222,30,97.18379447
1,0,0,0,0,100
7,5,45,1610,28,98.94525364
0,0,0,0,0,100
2,0,0,10,0,100
2,0,19,600,6,100
1,1,6,239,5,99.89868288
5,0,4,58,1,100
1,0,2,29,0,100
2,0,0,0,0,99.79757085
74,0,152,2915,50,100
0,0,0,0,0,100
40,2,20,759,9,96.96063777
2,0,18,362,7,97.56838906
1,0,0,0,0,100
1,0,0,35,0,100
3,0,0,16,0,98.94403379
7,0,0,67,0,100
2,0,4,46,4,99.57401491
2,0,0,0,0,99.94686504
1,0,16,531,10,100
1,0,0,18,0,100
11,0,0,0,0,100
19,4,28,833,21,98.54696419
15,2,18,379,7,93.1018078
1,0,0,13,0,99.54914337
1,0,0,7,0,100
1,0,0,9,0,100
3,0,8,219,8,100
2,0,2,24,2,100
6,4,56,1355,25,92.74274274
1,0,0,24,0,96.2667994
2,0,1,32,1,100
1,0,1,22,1,100
1,0,1,14,0,100
1,0,32,214,0,100
1,1,51,811,15,99.82022472
1,0,1,9,0,100
4,1,5,106,4,99.86547085
1,0,0,30,0,99.82102908
1,0,0,0,0,100
3,0,6,125,6,100
1,0,0,0,0,100
1,0,0,7,0,100
1,0,0,7,0,100
1,0,0,7,0,100
25,6,131,3330,72,97.27775415
1,0,0,11,0,100
4,0,0,31,0,100
3,0,0,1,0,100
1,0,26,620,8,98.72459147
2,0,1,21,0,100
1,0,2,60,1,99.96087637
2,0,3,115,5,99.60583366
7,3,27,720,5,99.28825623
1,0,0,0,0,100
4,0,5,104,0,100
1,0,0,11,0,100
1,0,0,31,0,100
2,0,0,15,0,100
3,1,0,20,0,99.88207547
1,0,0,2,0,100
12,0,14,430,7,99.88221437
1,0,1,32,0,100
1,0,1,32,0,100
1,0,1,18,0,100
4,0,0,0,0,100
1,0,3,69,0,100
1,1,35,1210,13,99.92156863
1,0,2,22,1,100
1,0,2,22,0,100
1,0,1,24,0,100
3,0,4,134,0,99.84326019
11,0,16,361,12,99.76470588
1,0,0,0,0,100
1,0,2,23,0,100
2,1,41,1167,22,99.80399843
5,0,0,20,0,92.86328461
1,0,1,2,0,100
2,1,22,474,22,99.66698382
3,0,1,14,0,100
1,0,0,3,0,100
1,0,0,0,0,100
1,0,7,217,1,100
1,0,1,0,1,100
1,0,1,14,0,100
4,0,10,168,0,100
1,0,1,4,0,100
16,1,4,720,3,98.86899152
1,0,0,13,0,100
1,0,0,6,0,100
1,0,5,58,0,100
2,0,0,86,0,99.85974755
1,0,0,16,0,100
1,0,2,36,0,100
6,0,49,1028,32,99.43899018
1,0,0,7,0,100
5,2,8,212,8,99.62686567
1,0,0,0,0,100
1,0,0,0,0,100
1,0,1,22,0,100
11,11,71,2525,19,98.67579909
1,0,1,4,0,100
1,0,7,108,2,100
1,0,0,0,0,100
10,1,9,147,10,99.0637539
1,0,0,0,0,100
14,1,0,46,3,99.77846699
1,0,0,4,0,100
1,0,1,12,0,100
1,0,1,13,1,100
1,0,2,42,2,100
1,0,1,36,1,100
15,0,3,167,3,99.82277359
23,0,29,500,16,99.33035714
1,1,30,914,11,99.7311828
1,0,2,8,0,100
2,0,0,20,0,100
3,0,0,0,0,96.28034456
1,0,0,0,0,100
1,0,0,0,0,100
1,0,0,0,0,100
1,0,0,1,0,100
1,0,0,0,0,100
1,0,23,466,4,100
1,0,1,41,1,100
2,1,79,2094,36,99.79072201
1,0,6,161,3,100
1,0,0,21,0,100
2,0,3,84,3,100
1,0,16,499,9,97.4936433
2,0,3,117,3,97.51552795
3,0,11,241,10,99.89410519
1,0,6,319,6,100
1,0,0,16,0,100
1,0,2,21,0,100
1,0,0,0,0,100
1,0,3,38,0,100
1,0,6,205,2,100
1,0,0,0,0,100
1,0,3,54,0,100
3,1,7,212,5,98.93541519
6,4,127,3153,57,98.65724382
4,0,0,0,0,100
1,0,0,0,0,100
2,0,2,28,2,100
2,0,5,113,2,100
1,0,3,18,0,100
17,0,0,33,0,98.12016218
13,0,0,25,0,97.86163522
2,0,8,278,3,100
6,0,19,634,0,100
2,0,1,21,0,100
1,0,1,17,0,100
1,0,0,7,0,100
2,0,0,12,0,100
1,0,0,7,0,100
1,0,0,7,0,92.10866753
2,0,5,396,1,92.10866753
7,0,13,677,9,100
2,0,6,116,0,100
1,0,1,21,0,92.10866753
4,0,2,29,0,100
1,0,4,88,1,92.10866753
1,0,4,67,1,100
2,0,4,97,1,92.10866753
3,0,12,240,2,92.10866753
1,0,3,177,1,100
1,0,0,0,0,100
1,1,5,94,4,99.81842941
1,0,0,13,0,100
5,3,20,608,7,99.36708861
1,0,3,7,1,100
1,0,0,0,0,100
2,0,0,2,0,100
6,0,6,305,1,97.83568905
1,0,0,0,0,100
3,1,16,541,9,99.91349481
8,2,43,1164,21,97.93902963
1,0,0,0,0,100
3,0,0,21,0,100
3,0,0,4,0,100
1,0,0,0,0,100
2,0,6,146,3,100
8,4,18,213,9,99.1894198
1,0,1,20,0,100
1,0,0,0,0,100
1,0,1,15,0,100
1,0,0,0,0,100
1,0,0,0,0,100
1,0,0,0,0,100
1,0,0,0,0,100
1,0,17,701,12,99.9146029
1,0,0,0,0,100
1,0,4,82,0,100
2,0,0,22,0,100
7,0,0,33,1,99.57301452
1,0,0,0,0,100
1,0,0,2,0,100
8,2,11,150,10,99.65870307
1,0,0,2,0,99.82935154
1,0,8,158,1,100
1,0,16,455,1,100
1,0,2,54,0,100
1,0,0,8,0,100
5,0,36,1610,25,99.48542024
6,0,2,127,1,98.96551724
4,0,4,226,0,100
18,0,27,772,35,99.30434783
1,1,0,16,0,99.91235758
2,0,0,12,0,100
3,0,2,41,1,100
1,0,0,24,0,100
1,0,0,2,0,100
1,0,1,44,1,100
2,0,1,11,0,100
57,29,144,8573,72,94.75308642
23,0,0,0,0,100
6,0,3,23,3,100
1,0,0,1,0,100
1,0,0,0,0,100
12,0,0,90,0,98.99343545
3,0,2,97,1,100
6,0,6,239,4,100
1,0,0,0,0,100
6,0,19,287,1,95.77836412
1,0,17,58,5,100
1,0,10,0,2,100
2,1,20,561,18,95.73438874
2,1,21,682,22,99.61472603
3,0,2,29,0,100
1,0,2,44,0,100
4,0,0,0,0,99.78759558
1,0,5,3,11,99.57246687
9,0,3,99,1,100
1,0,27,380,25,100
7,1,25,613,23,99.87068966
1,0,5,107,5,100
1,0,2,29,2,100
11,4,21,1977,14,98.2355536
