CommitID,FileNum,TotalAddLines,TotalDeleteLines,FileName,AddLines,DeleteLines,CodeLines,FileAdd,FileDelete,NDEV,NUC,AGE,NS,ND,Entropy,LT,EXP,REXP
11dc3bfbc0b731656f32b2eeec00659a1bbf9e4a,0,0,0,/,0,0,0,0,0,0,0,0.0,0,0,0.0,0,8,4
60c30dcab158b8166295ed6b6c28b948039add39,0,0,0,/,0,0,0,0,0,0,0,0.0,0,0,0.0,0,9,5
853c331a55ad97bf88ed20b252e3e25122807330,0,0,0,/,0,0,0,0,0,0,0,0.0,0,0,0.0,0,10,6
,,,,core/src/main/java/org/apache/mina/transport/socket/nio/support/DatagramSessionImpl.java,7,7,164
,,,,core/src/main/java/org/apache/mina/transport/socket/nio/support/SocketAcceptorDelegate.java,1,2,478
,,,,core/src/main/java/org/apache/mina/transport/socket/nio/support/SocketConnectorDelegate.java,1,12,327
,,,,core/src/main/java/org/apache/mina/transport/socket/nio/support/SocketSessionImpl.java,4,4,206
,,,,core/src/main/java/org/apache/mina/transport/vmpipe/support/VmPipeSessionImpl.java,5,5,160
,,,,core/src/test/java/org/apache/mina/common/FutureTest.java,1,1,140
,,,,core/src/test/java/org/apache/mina/common/IoFilterChainTest.java,2,2,349
,,,,core/src/test/java/org/apache/mina/filter/ThreadPoolFilterRegressionTest.java,3,3,281
,,,,core/src/test/java/org/apache/mina/filter/codec/CumulativeProtocolDecoderTest.java,2,2,189
,,,,core/src/test/java/org/apache/mina/filter/codec/textline/TextLineDecoderTest.java,2,2,182
,,,,core/src/test/java/org/apache/mina/filter/codec/textline/TextLineEncoderTest.java,2,2,96
,,,,core/src/test/java/org/apache/mina/handler/chain/ChainedIoHandlerTest.java,2,2,94
5af6ed9c70e830c2d00c1750717b20f2003d7b8c,11,14,14,core/src/main/java/org/apache/mina/common/IoSession.java,2,2,65,0,0,2,5,0.0,1,8,3.3787834934861767,1926,9,9
,,,,core/src/main/java/org/apache/mina/transport/socket/nio/support/DatagramSessionImpl.java,1,1,164
,,,,core/src/main/java/org/apache/mina/transport/socket/nio/support/SocketSessionImpl.java,1,1,206
,,,,core/src/main/java/org/apache/mina/transport/vmpipe/support/VmPipeSessionImpl.java,1,1,160
,,,,core/src/test/java/org/apache/mina/common/FutureTest.java,1,1,140
,,,,core/src/test/java/org/apache/mina/common/IoFilterChainTest.java,2,2,349
,,,,core/src/test/java/org/apache/mina/filter/ThreadPoolFilterRegressionTest.java,2,2,281
,,,,core/src/test/java/org/apache/mina/filter/codec/CumulativeProtocolDecoderTest.java,1,1,189
,,,,core/src/test/java/org/apache/mina/filter/codec/textline/TextLineDecoderTest.java,1,1,182
,,,,core/src/test/java/org/apache/mina/filter/codec/textline/TextLineEncoderTest.java,1,1,96
,,,,core/src/test/java/org/apache/mina/handler/chain/ChainedIoHandlerTest.java,1,1,94
7983add50a66e1e8d610130dafe74732bec7043e,7,90,90,integration-spring/src/main/java/org/apache/mina/integration/spring/IoFilterMapping.java,3,3,60,0,0,1,2,0.0,1,3,2.285609386669578,824,10,10
,,,,integration-spring/src/main/java/org/apache/mina/integration/spring/support/AbstractIoAcceptorFactoryBean.java,6,6,99
,,,,integration-spring/src/main/java/org/apache/mina/integration/spring/support/AbstractIoConnectorFactoryBean.java,6,6,51
,,,,integration-spring/src/main/java/org/apache/mina/integration/spring/support/AbstractIoServiceFactoryBean.java,12,12,67
,,,,integration-spring/src/test/java/org/apache/mina/integration/spring/support/AbstractIoAcceptorFactoryBeanTest.java,10,10,220
,,,,integration-spring/src/test/java/org/apache/mina/integration/spring/support/AbstractIoConnectorFactoryBeanTest.java,10,10,119
,,,,integration-spring/src/test/java/org/apache/mina/integration/spring/support/AbstractIoServiceFactoryBeanTest.java,43,43,208
5726717519b72c71797c61cdf9108738c22e4c84,1,0,1,core/src/main/java/org/apache/mina/filter/StreamWriteFilter.java,0,1,108,0,0,2,2,29.0,1,1,0.0,108,11,11
cdc70d72ef3a7369085651a93b6f5369098638dc,1,3,0,core/src/main/java/org/apache/mina/filter/codec/demux/DemuxingProtocolCodecFactory.java,3,0,341,0,0,2,2,35.0,1,1,0.0,341,12,12
6e261a36b88fc26d44846849390db4a42cf2393c,0,0,0,/,0,0,0,0,0,0,0,0.0,0,0,0.0,0,18,11
69ad1473066c1d23b2b03afc6ba4e93708555590,0,0,0,/,0,0,0,0,0,0,0,0.0,0,0,0.0,0,13,13
5476630791ed966dc46cbd55c8e4080d1d46067b,0,0,0,/,0,0,0,0,0,0,0,0.0,0,0,0.0,0,14,14
44a28f65db21ec5929d4d4f347108319f86a2c4b,61,1836,1387,core/src/main/java/org/apache/mina/common/IoAcceptor.java,2,31,32,15,0,2,6,0.0,1,16,5.231850820420059,6696,15,15
,,,,core/src/main/java/org/apache/mina/common/IoAcceptorConfig.java,40,0,0
,,,,core/src/main/java/org/apache/mina/common/IoConnector.java,4,23,33
,,,,core/src/main/java/org/apache/mina/common/IoConnectorConfig.java,43,0,0
,,,,core/src/main/java/org/apache/mina/common/IoService.java,21,26,24
,,,,core/src/main/java/org/apache/mina/common/IoServiceConfig.java,62,0,0
,,,,core/src/main/java/org/apache/mina/common/IoSession.java,5,0,65
,,,,core/src/main/java/org/apache/mina/common/IoSessionConfig.java,29,0,0
,,,,core/src/main/java/org/apache/mina/common/RuntimeIOException.java,50,0,0
,,,,core/src/main/java/org/apache/mina/common/support/BaseIoAcceptor.java,2,20,53
,,,,core/src/main/java/org/apache/mina/common/support/BaseIoAcceptorConfig.java,48,0,0
,,,,core/src/main/java/org/apache/mina/common/support/BaseIoConnector.java,3,24,55
,,,,core/src/main/java/org/apache/mina/common/support/BaseIoConnectorConfig.java,56,0,0
,,,,core/src/main/java/org/apache/mina/common/support/BaseIoService.java,5,31,52
,,,,core/src/main/java/org/apache/mina/common/support/BaseIoServiceConfig.java,81,0,0
,,,,core/src/main/java/org/apache/mina/common/support/DelegatedIoAcceptor.java,8,28,78
,,,,core/src/main/java/org/apache/mina/common/support/DelegatedIoConnector.java,12,31,78
,,,,core/src/main/java/org/apache/mina/registry/Service.java,0,138,97
,,,,core/src/main/java/org/apache/mina/registry/ServiceRegistry.java,0,97,39
,,,,core/src/main/java/org/apache/mina/registry/SimpleServiceRegistry.java,0,196,164
,,,,core/src/main/java/org/apache/mina/transport/socket/nio/DatagramAcceptor.java,1,51,69
,,,,core/src/main/java/org/apache/mina/transport/socket/nio/DatagramAcceptorConfig.java,52,0,0
,,,,core/src/main/java/org/apache/mina/transport/socket/nio/DatagramConnector.java,1,52,69
,,,,core/src/main/java/org/apache/mina/transport/socket/nio/DatagramConnectorConfig.java,52,0,0
,,,,core/src/main/java/org/apache/mina/transport/socket/nio/DatagramSession.java,0,74,35
,,,,core/src/main/java/org/apache/mina/transport/socket/nio/DatagramSessionConfig.java,14,7,34
,,,,core/src/main/java/org/apache/mina/transport/socket/nio/SocketAcceptor.java,0,33,53
,,,,core/src/main/java/org/apache/mina/transport/socket/nio/SocketAcceptorConfig.java,106,0,0
,,,,core/src/main/java/org/apache/mina/transport/socket/nio/SocketConnectorConfig.java,50,0,0
,,,,core/src/main/java/org/apache/mina/transport/socket/nio/SocketSession.java,0,51,42
,,,,core/src/main/java/org/apache/mina/transport/socket/nio/SocketSessionConfig.java,114,0,0
,,,,core/src/main/java/org/apache/mina/transport/socket/nio/support/DatagramAcceptorDelegate.java,37,80,579
,,,,core/src/main/java/org/apache/mina/transport/socket/nio/support/DatagramConnectorDelegate.java,34,77,568
,,,,core/src/main/java/org/apache/mina/transport/socket/nio/support/DatagramService.java,1,1,25
,,,,core/src/main/java/org/apache/mina/transport/socket/nio/support/DatagramSessionConfigImpl.java,129,0,0
,,,,core/src/main/java/org/apache/mina/transport/socket/nio/support/DatagramSessionImpl.java,143,45,164
,,,,core/src/main/java/org/apache/mina/transport/socket/nio/support/SocketAcceptorDelegate.java,42,64,477
,,,,core/src/main/java/org/apache/mina/transport/socket/nio/support/SocketConnectorDelegate.java,28,17,318
,,,,core/src/main/java/org/apache/mina/transport/socket/nio/support/SocketIoProcessor.java,1,1,553
,,,,core/src/main/java/org/apache/mina/transport/socket/nio/support/SocketSessionConfigImpl.java,167,0,0
,,,,core/src/main/java/org/apache/mina/transport/socket/nio/support/SocketSessionImpl.java,232,101,206
,,,,core/src/main/java/org/apache/mina/transport/vmpipe/VmPipeAcceptor.java,27,10,114
,,,,core/src/main/java/org/apache/mina/transport/vmpipe/VmPipeConnector.java,24,7,58
,,,,core/src/main/java/org/apache/mina/transport/vmpipe/VmPipeSession.java,0,16,8
,,,,core/src/main/java/org/apache/mina/transport/vmpipe/support/VmPipe.java,6,6,54
,,,,core/src/main/java/org/apache/mina/transport/vmpipe/support/VmPipeSessionImpl.java,11,6,160
,,,,core/src/main/java/org/apache/mina/util/IdentityHashSet.java,6,0,55
,,,,core/src/main/java/org/apache/mina/util/SessionUtil.java,12,12,43
,,,,core/src/test/java/org/apache/mina/common/FutureTest.java,5,0,140
,,,,core/src/test/java/org/apache/mina/common/IoFilterChainTest.java,10,0,349
,,,,core/src/test/java/org/apache/mina/filter/StreamWriteFilterTest.java,9,11,421
,,,,core/src/test/java/org/apache/mina/filter/ThreadPoolFilterRegressionTest.java,11,0,281
,,,,core/src/test/java/org/apache/mina/filter/codec/CumulativeProtocolDecoderTest.java,6,0,189
,,,,core/src/test/java/org/apache/mina/filter/codec/textline/TextLineDecoderTest.java,6,0,182
,,,,core/src/test/java/org/apache/mina/filter/codec/textline/TextLineEncoderTest.java,6,0,96
,,,,core/src/test/java/org/apache/mina/handler/chain/ChainedIoHandlerTest.java,6,0,94
,,,,core/src/test/java/org/apache/mina/transport/AbstractBindTest.java,7,5,174
,,,,core/src/test/java/org/apache/mina/transport/AbstractTrafficControlTest.java,6,9,185
,,,,core/src/test/java/org/apache/mina/transport/socket/nio/DatagramTrafficControlTest.java,1,2,44
,,,,core/src/test/java/org/apache/mina/transport/socket/nio/SocketTrafficControlTest.java,1,2,44
,,,,core/src/test/java/org/apache/mina/transport/vmpipe/VmPipeTrafficControlTest.java,1,2,43
f1d1b3440b46c48146fde6b3b1c2cd65b51bdbfe,15,100,71,core/src/main/java/org/apache/mina/common/IoAcceptor.java,1,1,28,0,0,2,5,0.0,1,5,3.5324539385690845,2984,16,16
,,,,core/src/main/java/org/apache/mina/common/IoConnector.java,2,2,30
,,,,core/src/main/java/org/apache/mina/common/support/BaseIoAcceptor.java,1,2,39
,,,,core/src/main/java/org/apache/mina/common/support/BaseIoConnector.java,2,3,38
,,,,core/src/main/java/org/apache/mina/common/support/DelegatedIoAcceptor.java,1,2,62
,,,,core/src/main/java/org/apache/mina/common/support/DelegatedIoConnector.java,2,3,63
,,,,core/src/main/java/org/apache/mina/transport/socket/nio/support/DatagramAcceptorDelegate.java,6,7,545
,,,,core/src/main/java/org/apache/mina/transport/socket/nio/support/DatagramConnectorDelegate.java,6,7,532
,,,,core/src/main/java/org/apache/mina/transport/socket/nio/support/DatagramSessionImpl.java,11,7,258
,,,,core/src/main/java/org/apache/mina/transport/socket/nio/support/SocketAcceptorDelegate.java,16,6,467
,,,,core/src/main/java/org/apache/mina/transport/socket/nio/support/SocketConnectorDelegate.java,18,10,328
,,,,core/src/main/java/org/apache/mina/transport/socket/nio/support/SocketSessionImpl.java,14,10,337
,,,,core/src/main/java/org/apache/mina/transport/vmpipe/VmPipeAcceptor.java,13,3,130
,,,,core/src/main/java/org/apache/mina/transport/vmpipe/VmPipeConnector.java,3,4,73
,,,,core/src/main/java/org/apache/mina/transport/vmpipe/support/VmPipe.java,4,4,54
acd3802ce7a9bb012a0178eb6bfa4f5b282b313a,0,0,0,/,0,0,0,0,0,0,0,0.0,0,0,0.0,0,17,17
1a0641f4dab15a0ca54640aba8d465a73001e6e8,11,133,109,examples/src/main/java/org/apache/mina/examples/echoserver/EchoProtocolHandler.java,4,3,65,0,0,3,4,28.0,1,7,2.967053439682994,892,18,18
,,,,examples/src/main/java/org/apache/mina/examples/echoserver/Main.java,19,15,59
,,,,examples/src/main/java/org/apache/mina/examples/httpserver/Main.java,17,12,51
,,,,examples/src/main/java/org/apache/mina/examples/netcat/Main.java,2,1,38
,,,,examples/src/main/java/org/apache/mina/examples/reverser/Main.java,8,7,34
,,,,examples/src/main/java/org/apache/mina/examples/sumup/Client.java,4,3,74
,,,,examples/src/main/java/org/apache/mina/examples/sumup/Server.java,7,7,36
,,,,examples/src/main/java/org/apache/mina/examples/tennis/Main.java,5,9,30
,,,,examples/src/test/java/org/apache/mina/examples/echoserver/AbstractTest.java,51,24,131
,,,,examples/src/test/java/org/apache/mina/examples/echoserver/AcceptorTest.java,1,8,164
,,,,examples/src/test/java/org/apache/mina/examples/echoserver/ConnectorTest.java,15,20,210
5f53d00241eaa484a4b04c50243ce66e89dcc0c1,13,112,10,core/src/main/java/org/apache/mina/common/DefaultIoFilterChainBuilder.java,12,1,240,1,0,3,7,2.0,1,6,2.8578820705268586,1583,19,19
,,,,core/src/main/java/org/apache/mina/common/IoServiceConfig.java,5,0,26
,,,,core/src/main/java/org/apache/mina/common/IoSessionConfig.java,4,0,22
,,,,core/src/main/java/org/apache/mina/common/support/BaseIoServiceConfig.java,20,1,65
,,,,core/src/main/java/org/apache/mina/common/support/BaseIoSessionConfig.java,49,0,0
,,,,core/src/main/java/org/apache/mina/transport/socket/nio/DatagramAcceptorConfig.java,8,1,36
,,,,core/src/main/java/org/apache/mina/transport/socket/nio/support/DatagramSessionConfigImpl.java,2,1,80
,,,,core/src/main/java/org/apache/mina/transport/socket/nio/support/DatagramSessionImpl.java,2,1,262
,,,,core/src/main/java/org/apache/mina/transport/socket/nio/support/SocketSessionConfigImpl.java,2,1,136
,,,,core/src/main/java/org/apache/mina/transport/socket/nio/support/SocketSessionImpl.java,2,1,341
,,,,core/src/main/java/org/apache/mina/transport/vmpipe/VmPipeAcceptor.java,2,1,140
,,,,core/src/main/java/org/apache/mina/transport/vmpipe/VmPipeConnector.java,2,1,72
,,,,core/src/main/java/org/apache/mina/transport/vmpipe/support/VmPipeSessionImpl.java,2,1,163
