CommitID,FileName,FileComplexity,FileTokenCount,FileMethodNum,LastFileComplexity,LastFileTokenCount,LastFileMethodNum,CommitComplexity,LastCommitComplexity,CFC,CommitTokenCount,LastCommitTokenCount,NCC,CommitMethodNum,LastCommitMethodNum,NMC
ef1a9569c57c965118737d2b32929fb1d931da01,/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107c009880f8e1889183f50be2618a1ab7862866,/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b06c41eb5b4d78ed4133c7ad5cc83aec0cc0217d,/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b6c2535f27d8ebc7d44ad06704642c5ae17e9d93,/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499c6c0370d4573019b5da7ea1d7d23e2554abec,/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58b2af09171e0dd89a9f84725a419234d253812b,/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652c13aa304d52f37b78687e2247179592ab4120,/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38b4d62102901dd5c66698fb8f53e1a923e8cb0a,/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4377352d3b85cdb9e60a1b772dab92b695aee131,/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b67707cf5ff16c80bd27a0350761a2c2d9180f3b,src/examples/org/apache/hama/examples/MatrixMultiplication.java,2,97,2,3,311,2,129,285,156,5744,14755,9011,78,158,80
,src/java/org/apache/hama/AbstractMatrix.java,35,1101,22,31,1039,18,,,,,,,,,
,src/java/org/apache/hama/FeatureVector.java,24,994,14,11,407,7,,,,,,,,,
,src/java/org/apache/hama/FractionMatrix.java,0,0,0,24,959,14,,,,,,,,,
,src/java/org/apache/hama/HamaConstants.java,0,187,0,0,187,0,,,,,,,,,
,src/java/org/apache/hama/Matrix.java,18,528,10,29,1474,13,,,,,,,,,
,src/java/org/apache/hama/MatrixInterface.java,0,186,0,0,179,0,,,,,,,,,
,src/java/org/apache/hama/RandomVariable.java,22,817,14,20,744,13,,,,,,,,,
,src/java/org/apache/hama/TriangularMatrix.java,0,0,0,18,639,11,,,,,,,,,
,src/java/org/apache/hama/algebra/AdditionSubtractionMap.java,0,0,0,6,498,3,,,,,,,,,
,src/java/org/apache/hama/algebra/AdditionSubtractionReduce.java,0,0,0,1,133,1,,,,,,,,,
,src/java/org/apache/hama/algebra/CholeskyDecompositionMap.java,0,0,0,8,583,3,,,,,,,,,
,src/java/org/apache/hama/algebra/CroutDecompositionMap.java,0,0,0,15,805,5,,,,,,,,,
,src/java/org/apache/hama/algebra/DeterminantMap.java,0,0,0,7,620,4,,,,,,,,,
,src/java/org/apache/hama/algebra/DeterminantReduce.java,0,0,0,2,220,1,,,,,,,,,
,src/java/org/apache/hama/algebra/MultiplicationMap.java,0,0,0,5,416,3,,,,,,,,,
,src/java/org/apache/hama/algebra/MultiplicationReduce.java,0,0,0,5,342,1,,,,,,,,,
,src/java/org/apache/hama/mapred/FractionMatrixInputFormat.java,0,0,0,6,415,3,,,,,,,,,
,src/java/org/apache/hama/mapred/InputFormatBase.java,0,0,0,10,562,3,,,,,,,,,
,src/java/org/apache/hama/mapred/MatrixInputFormat.java,0,0,0,5,387,3,,,,,,,,,
,src/java/org/apache/hama/mapred/MatrixMap.java,0,0,0,1,237,1,,,,,,,,,
