NMF,NAD,CFC,NCC,NMC,a2a
2,0,0,0,0,100
2,0,1,28,0,100
5,0,3,50,0,100
2,0,0,23,0,100
0,0,0,0,0,100
5,1,2,127,1,82.28571429
1,0,4,137,1,100
3,0,4,153,2,100
1,0,0,11,0,100
3,0,3,201,0,100
1,0,0,0,0,100
0,0,0,0,0,100
2,2,20,591,12,97.10144928
5,0,10,289,4,100
0,0,0,0,0,100
0,0,0,0,0,100
1,0,0,235,0,100
6,0,1,90,1,100
1,0,3,112,1,100
0,0,0,0,0,100
4,1,22,754,9,90.74889868
1,0,0,0,0,100
3,0,0,0,0,100
1,0,0,0,0,100
12,0,30,1133,11,95.55555556
0,0,0,0,0,100
5,0,1,29,0,100
3,1,8,393,2,94.26523297
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
11,0,10,387,2,91.23505976
6,0,1,28,4,90.04149378
0,0,0,0,0,100
1,0,0,0,0,100
5,0,1,6,2,100
9,0,2,92,3,99.58333333
0,0,0,0,0,100
12,1,15,679,14,97.10743802
10,0,0,0,0,99.59016393
1,0,0,0,0,98.36065574
25,10,155,7419,106,85.5513308
1,0,2,18,0,100
7,0,0,0,0,100
3,0,1,31,1,100
2,0,1,90,1,100
2,0,4,196,1,100
4,0,0,10,0,100
7,0,4,184,3,100
2,2,26,1515,16,98.6013986
1,0,2,141,1,100
1,0,0,28,0,100
1,0,0,0,0,100
1,0,0,27,0,100
9,0,0,12,0,100
0,0,0,0,0,100
0,0,0,0,0,100
4,0,21,851,14,99.30555556
0,0,0,0,0,100
5,1,12,996,4,99.30555556
1,0,0,9,0,100
10,0,0,52,0,97.00996678
3,0,0,0,0,100
1,0,1,32,0,100
5,2,4,80,0,92.56756757
2,0,0,24,0,100
4,0,1,65,1,100
0,0,0,0,0,100
4,0,6,201,0,100
3,0,2,150,2,99.64285714
