,FCA
index,A2A
commit927--commit928,100
commit928--commit929,97.21102151
commit929--commit930,100
commit930--commit931,99.82905983
commit931--commit932,100
commit932--commit933,97.87031151
commit933--commit934,100
commit934--commit935,100
commit935--commit936,100
commit936--commit937,99.07820398
commit937--commit938,95.88452088
commit938--commit939,99.39873418
commit939--commit940,100
commit940--commit941,96.82862962
commit941--commit942,99.86512004
commit942--commit943,97.52155172
commit943--commit944,94.88260084
commit944--commit945,95.76910462
commit945--commit946,99.68494014
commit946--commit947,99.14853359
commit947--commit948,99.14583992
commit948--commit949,100
commit949--commit950,98.56733524
commit950--commit951,100
commit951--commit952,100
commit952--commit953,99.58506224
commit953--commit954,100
commit954--commit955,100
commit955--commit956,100
commit956--commit957,99.40081993
commit957--commit958,99.49286846
commit958--commit959,98.88428435
commit959--commit960,100
commit960--commit961,99.3956743
commit961--commit962,92.84149014
commit962--commit963,99.61767205
commit963--commit964,100
commit964--commit965,92.77777778
commit965--commit966,100
commit966--commit967,96.20679107
commit967--commit968,99.97141224
commit968--commit969,91.57858848
commit969--commit970,100
commit970--commit971,92.19445395
commit971--commit972,100
commit972--commit973,100
commit973--commit974,99.9136939
commit974--commit975,100
commit975--commit976,100
commit976--commit977,99.77123248
commit977--commit978,98.46923756
commit978--commit979,99.93902439
commit979--commit980,100
commit980--commit981,90.89659911
commit981--commit982,100
commit982--commit983,90.75458872
commit983--commit984,98.71134021
commit984--commit985,98.62621637
commit985--commit986,100
commit986--commit987,90.76660988
commit987--commit988,98.14674735
commit988--commit989,99.7829233
commit989--commit990,91.18899443
commit990--commit991,91.18899443
commit991--commit992,100
commit992--commit993,100
commit993--commit994,91.18899443
commit994--commit995,99.18576598
commit995--commit996,99.4047619
commit996--commit997,91.73387097
commit997--commit998,91.41544645
commit998--commit999,100
commit999--commit1000,96.56377402
commit1000--commit1001,99.85367281
commit1001--commit1002,100
commit1002--commit1003,100
commit1003--commit1004,99.76669583
commit1004--commit1005,98.48175182
commit1005--commit1006,99.88286969
commit1006--commit1007,98.82697947
commit1007--commit1008,99.23484403
commit1008--commit1009,99.50292398
commit1009--commit1010,100
commit1010--commit1011,100
commit1011--commit1012,100
commit1012--commit1013,99.56647399
commit1013--commit1014,99.68454259
commit1014--commit1015,99.65576592
commit1015--commit1016,99.79850317
commit1016--commit1017,99.97124784
commit1017--commit1018,100
commit1018--commit1019,93.00330033
commit1019--commit1020,100
commit1020--commit1021,91.44338807
commit1021--commit1022,99.95414947
commit1022--commit1023,100
commit1023--commit1024,88.01410106
commit1024--commit1025,93.91129032
commit1025--commit1026,90.83715119
commit1026--commit1027,100
commit1027--commit1028,91.0403397
commit1028--commit1029,99.66955803
commit1029--commit1030,88.4856483
commit1030--commit1031,95.95687332
commit1031--commit1032,98.37595024
commit1032--commit1033,100
commit1033--commit1034,94.1031941
commit1034--commit1035,100
commit1035--commit1036,100
commit1036--commit1037,100
commit1037--commit1038,96.57020364
commit1038--commit1039,100
commit1039--commit1040,96.4617584
commit1040--commit1041,96.49749821
commit1041--commit1042,90.1863354
commit1042--commit1043,100
commit1043--commit1044,89.87664823
commit1044--commit1045,100
commit1045--commit1046,99.76275208
commit1046--commit1047,96.12739776
commit1047--commit1048,92.19674556
commit1048--commit1049,100
commit1049--commit1050,100
commit1050--commit1051,96.72505712
commit1051--commit1052,99.50669486
commit1052--commit1053,100
commit1053--commit1054,97.64492754
commit1054--commit1055,100
commit1055--commit1056,100
commit1056--commit1057,92.44960711
commit1057--commit1058,100
commit1058--commit1059,83.92996109
commit1059--commit1060,100
commit1060--commit1061,85.48793662
commit1061--commit1062,100
commit1062--commit1063,99.61432507
commit1063--commit1064,100
commit1064--commit1065,99.94544463
commit1065--commit1066,88.31258645
commit1066--commit1067,100
commit1067--commit1068,100
commit1068--commit1069,99.20486436
commit1069--commit1070,98.70967742
commit1070--commit1071,100
commit1071--commit1072,100
commit1072--commit1073,87.17948718
commit1073--commit1074,99.6070025
commit1074--commit1075,99.92846924
commit1075--commit1076,100
commit1076--commit1077,97.90364104
commit1077--commit1078,89.91138378
commit1078--commit1079,92.4094155
commit1079--commit1080,100
commit1080--commit1081,95.86609181
commit1081--commit1082,99.33499584
commit1082--commit1083,99.0615512
commit1083--commit1084,98.78419453
commit1084--commit1085,97.56361668
commit1085--commit1086,94.36619718
commit1086--commit1087,95.85779517
commit1087--commit1088,98.44895657
commit1088--commit1089,100
commit1089--commit1090,99.94686504
commit1090--commit1091,90.95682614
commit1091--commit1092,99.87055016
commit1092--commit1093,93.41781063
commit1093--commit1094,99.73066564
commit1094--commit1095,100
commit1095--commit1096,100
commit1096--commit1097,99.35459377
commit1097--commit1098,100
commit1098--commit1099,99.81252343
commit1099--commit1100,87.80918728
commit1100--commit1101,100
commit1101--commit1102,100
commit1102--commit1103,100
commit1103--commit1104,100
commit1104--commit1105,94.15784079
commit1105--commit1106,100
commit1106--commit1107,100
commit1107--commit1108,100
commit1108--commit1109,99.86028641
commit1109--commit1110,93.21682464
commit1110--commit1111,100
commit1111--commit1112,100
commit1112--commit1113,100
commit1113--commit1114,99.87218814
commit1114--commit1115,98.3248731
commit1115--commit1116,100
commit1116--commit1117,100
commit1117--commit1118,100
commit1118--commit1119,100
commit1119--commit1120,99.89878543
commit1120--commit1121,100
commit1121--commit1122,100
commit1122--commit1123,100
commit1123--commit1124,100
commit1124--commit1125,100
commit1125--commit1126,100
commit1126--commit1127,100
commit1127--commit1128,100
commit1128--commit1129,100
commit1129--commit1130,100
commit1130--commit1131,100
commit1131--commit1132,100
commit1132--commit1133,100
commit1133--commit1134,100
commit1134--commit1135,100
commit1135--commit1136,100
commit1136--commit1137,100
commit1137--commit1138,100
commit1138--commit1139,100
commit1139--commit1140,100
commit1140--commit1141,100
commit1141--commit1142,100
commit1142--commit1143,100
commit1143--commit1144,99.8990154
commit1144--commit1145,100
