CommitID,FileNum,TotalAddLines,TotalDeleteLines,FileName,AddLines,DeleteLines,CodeLines,FileAdd,FileDelete,NDEV,NUC,AGE,NS,ND,Entropy,LT,EXP,REXP
,,,,src/java/org/apache/hadoop/chukwa/extraction/database/DataExpiration.java,0,5,3,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/database/DatabaseHelper.java,0,73,62,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/database/DatabaseLoader.java,78,31,69,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/database/MRJobCounters.java,74,0,0,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/database/MetricDataLoader.java,344,19,19,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/demux/ChukwaRecordOutputFormat.java,13,8,35,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/demux/ChukwaRecordPartitioner.java,11,9,38,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/demux/DailyChukwaRecordRolling.java,242,0,0,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/demux/Demux.java,97,15,113,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/demux/HourlyChukwaRecordRolling.java,254,0,0,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/demux/MoveOrMergeRecordFile.java,108,36,135,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/demux/MoveToRepository.java,284,0,0,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/demux/RecordMerger.java,143,0,0,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/demux/processor/ChukwaOutputCollector.java,33,0,0,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/demux/processor/Util.java,89,0,0,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/demux/processor/mapper/AbstractProcessor.java,111,64,81,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/demux/processor/mapper/ChunkSaver.java,93,0,0,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/demux/processor/mapper/DFInvalidRecord.java,18,0,20,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/demux/processor/mapper/DFProcessor.java,0,113,89,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/demux/processor/mapper/DebugOutputProcessor.java,3,3,49,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/demux/processor/mapper/DefaultProcessor.java,32,0,0,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/demux/processor/mapper/Df.java,124,0,0,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/demux/processor/mapper/DuplicateProcessorException.java,18,0,19,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/demux/processor/mapper/HadoopLogProcessor.java,24,39,92,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/demux/processor/mapper/HadoopMetricsProcessor.java,95,71,75,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/demux/processor/mapper/Iostat.java,35,41,123,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/demux/processor/mapper/JobConfProcessor.java,120,0,0,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/demux/processor/mapper/JobLogHistoryProcessor.java,348,134,160,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/demux/processor/mapper/Log4jJobHistoryProcessor.java,396,0,0,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/demux/processor/mapper/MapProcessor.java,31,0,0,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/demux/processor/mapper/MapProcessorFactory.java,66,0,0,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/demux/processor/mapper/PbsInvalidEntry.java,18,0,19,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/demux/processor/mapper/PbsNodes.java,232,0,0,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/demux/processor/mapper/PbsNodesProcessor.java,0,256,180,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/demux/processor/mapper/Sar.java,39,23,127,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/demux/processor/mapper/SysLog.java,91,0,0,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/demux/processor/mapper/Top.java,55,78,167,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/demux/processor/mapper/Torque.java,106,0,0,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/demux/processor/mapper/TsProcessor.java,56,0,0,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/demux/processor/mapper/UnknownRecordTypeException.java,18,0,19,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/demux/processor/mapper/YWatch.java,133,0,0,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/demux/processor/mapper/YWatchProcessor.java,0,125,100,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/demux/processor/mapper/YwatchInvalidEntry.java,17,0,20,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/demux/processor/reducer/DuplicateReduceProcessorException.java,48,0,0,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/demux/processor/reducer/IdentityReducer.java,39,0,0,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/demux/processor/reducer/JobLogHistoryReduceProcessor.java,98,0,0,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/demux/processor/reducer/MRJobReduceProcessor.java,81,0,0,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/demux/processor/reducer/ReduceProcessor.java,34,0,0,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/demux/processor/reducer/ReduceProcessorFactory.java,92,0,0,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/demux/processor/reducer/SystemMetrics.java,134,0,0,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/demux/processor/reducer/UnknownReduceTypeException.java,48,0,0,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/engine/ChukwaRecord.java,21,14,92,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/engine/ChukwaRecordKey.java,212,0,0,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/engine/ChukwaSearchResult.java,13,1,32,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/engine/ChukwaSearchService.java,2,2,40,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/engine/DatabaseRecord.java,0,102,82,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/engine/Record.java,13,9,36,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/engine/RecordUtil.java,23,0,0,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/engine/SearchResult.java,3,0,25,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/engine/SearchService.java,1,1,24,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/engine/Token.java,7,0,0,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/engine/datasource/DataSource.java,3,1,28,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/engine/datasource/DataSourceFactory.java,3,6,62,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/engine/datasource/DsDirectory.java,9,3,91,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/engine/datasource/database/DatabaseDS.java,5,4,156,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/engine/datasource/record/ChukwaDSInternalResult.java,21,0,0,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/engine/datasource/record/ChukwaRecordDataSource.java,520,0,0,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/engine/datasource/record/ChukwaSequenceFileParser.java,31,42,142,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/extraction/engine/datasource/record/RecordDS.java,9,43,150,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/hicc/Chart.java,317,0,0,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/hicc/ClusterConfig.java,1,1,67,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/hicc/DatasetMapper.java,59,16,133,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/hicc/Iframe.java,49,0,0,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/hicc/TimeHandler.java,80,21,133,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/hicc/Workspace.java,15,1,336,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/inputtools/log4j/ChukwaDailyRollingFileAppender.java,1,2,356,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/inputtools/log4j/Log4JMetricsContext.java,46,4,74,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/inputtools/mdl/TorqueInfoProcessor.java,35,90,414,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/util/ConstRateAdaptor.java,7,1,79,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/util/DatabaseWriter.java,20,23,137,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/util/DumpArchive.java,61,0,0,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/util/DumpDataType.java,59,0,0,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/util/DumpRecord.java,62,0,0,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/util/MaxRateSender.java,7,1,70,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/util/PidFile.java,9,4,99,,,,,,,,,,,
,,,,src/test/org/apache/hadoop/chukwa/TestChunkBuilder.java,1,0,34,,,,,,,,,,,
,,,,src/test/org/apache/hadoop/chukwa/datacollection/adaptor/filetailer/TestFileTailingAdaptors.java,87,11,83,,,,,,,,,,,
