NMF,NAD,CFC,NCC,NMC,a2a
1,0,1,484,0,94
1,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
3,0,10,493,1,100
1,0,10,763,0,100
1,0,31,2102,2,100
1,0,20,1091,1,100
1,0,20,1652,2,100
1,0,0,0,0,100
0,0,0,0,0,100
1,0,2,151,1,100
1,1,11,929,7,96.15384615
0,0,0,0,0,100
1,0,0,5,0,100
1,0,0,17,0,96.2962963
1,0,0,7,0,96.2962963
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
1,0,36,2521,2,100
1,0,15,1005,1,100
0,0,0,0,0,100
1,0,11,929,7,94.23076923
1,1,9,331,9,96.15384615
1,0,2,554,0,100
1,0,2,546,0,96.2962963
1,0,6,1048,0,94.44444444
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
1,0,2,10,0,100
1,0,7,87,0,100
1,0,7,106,0,100
1,0,17,1286,2,100
1,0,6,620,3,100
0,0,0,0,0,100
3,3,0,0,0,94.73684211
3,3,16,3197,3,93.5483871
4,2,8,70,17,92.95774648
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
12,1,48,2406,9,92.40506329
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
1,1,2,598,1,100
1,0,10,1104,3,96.1038961
1,0,5,1723,1,100
2,1,0,127,0,98.64864865
0,0,0,0,0,100
18,3,25,729,68,18.66666667
1,0,1,17,0,88.37209302
1,0,1,16,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
1,1,0,0,0,93.2038835
1,1,0,0,0,96.46017699
1,1,16,1024,8,98.33333333
1,0,36,2041,2,100
1,0,16,751,1,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
4,4,21,4610,8,83.76068376
2,0,3,1224,2,96.22641509
10,10,290,27804,118,97.14285714
0,0,0,0,0,100
10,0,270,22914,108,82.53968254
0,0,0,0,0,100
0,0,0,0,0,100
1,0,4,111,3,100
1,0,0,5,0,100
1,0,0,3,0,100
1,0,0,3,0,100
1,0,0,3,0,100
1,0,0,3,0,100
0,0,0,0,0,100
0,0,0,0,0,100
1,1,1,424,1,98.63013699
1,0,7,363,1,100
1,1,1,490,1,98.66666667
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
6,0,209,15445,6,82.78145695
1,0,0,0,0,97.33333333
4,3,6,558,4,94.9044586
0,0,0,0,0,100
15,13,0,486,0,85.34031414
16,1,3,174,1,98.16513761
23,0,0,1,0,100
2,0,0,0,0,98.16513761
1,0,7,120,1,98.63013699
1,0,11,209,0,98.63013699
1,0,0,87,0,97.26027397
16,0,22,1401,18,71.75925926
12,0,9,662,4,81.53153153
8,5,0,129,0,90.47619048
2,0,0,36,0,96.42857143
3,0,0,45,0,94.82758621
4,3,2,222,2,96.23430962
2,0,0,42,0,99.59349593
1,0,0,0,0,100
1,1,0,14,0,99.19354839
1,0,0,11,0,100
27,1,64,5495,41,66.80851064
27,9,38,3480,37,66.80851064
26,3,394,38839,136,73.45132743
0,0,0,0,0,100
3,0,0,0,0,100
1,0,0,14,0,97.98994975
0,0,0,0,0,100
1,1,2,535,1,97.98994975
1,1,8,2001,3,99.01960784
1,1,10,1318,3,99.03846154
1,0,0,0,0,100
1,0,0,0,0,100
1,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
1,0,2,535,1,99.03846154
1,0,8,2001,3,99.01960784
1,0,10,1318,3,97.98994975
0,0,0,0,0,100
10,8,80,5419,27,84.07079646
20,5,53,3592,28,87.35177866
0,0,0,0,0,100
4,0,0,14,0,100
0,0,0,0,0,100
1,0,6,324,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
2,0,117,9105,9,92.21311475
20,0,77,3575,42,86.5470852
0,0,0,0,0,100
7,1,49,2338,9,84.81675393
1,0,0,22,0,95.97701149
0,0,0,0,0,100
15,3,5,311,5,89.50276243
0,0,0,0,0,100
2,0,0,224,0,100
1,0,15,953,12,98.92473118
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
513,471,9103,262129,4255,17.47126437
0,0,0,0,0,100
1,0,12,682,3,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
77,1,30,3075,5,96.94214876
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
447,2,8816,240905,4133,28.32244009
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
3,3,2,103,2,97.6945245
0,0,0,0,0,100
15,0,0,51,0,96.90140845
52,0,0,727,0,94.61756374
20,0,9,15,3,100
0,0,0,0,0,100
80,0,0,27,0,100
0,0,0,0,0,100
1,0,0,0,0,98.85714286
1,0,0,0,0,98.85714286
90,10,31,1489,75,76.80722892
0,0,0,0,0,100
81,11,93,6248,29,75.46583851
1,0,0,8,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
91,26,266,19484,103,83.08080808
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
1,0,0,13,0,99.13232104
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
20,1,18,960,4,97.17391304
15,0,5,492,5,94.34782609
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
1,0,0,0,0,100
0,0,0,0,0,100
11,1,31,1647,31,98.7012987
2,0,1,29,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
60,3,18,318,26,89.92974239
0,0,0,0,0,100
2,0,6,325,2,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
29,10,77,6188,32,78.3042394
70,0,685,36617,136,36.69250646
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
2,0,0,9,0,100
1,0,0,9,0,100
0,0,0,0,0,100
3,3,22,2157,12,98.10298103
2,0,0,0,0,100
15,3,23,949,12,93.1372549
0,0,0,0,0,100
2,0,10,485,1,100
13,2,14,779,7,94.05940594
8,1,21,1840,5,97.60638298
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
42,2,98,5535,46,96.61458333
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
8,0,4,359,1,100
0,0,0,0,0,100
10,0,6,474,6,96.62337662
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
15,1,33,1535,13,99.23664122
5,0,3,366,2,100
13,0,20,508,3,100
29,12,57,2659,43,93.33333333
1,1,2,73,2,99.54751131
0,0,0,0,0,100
1,0,1,374,1,99.3258427
1,0,0,158,1,100
1,0,12,1063,4,100
0,0,0,0,0,100
1,0,10,215,1,100
2,0,3,233,1,100
0,0,0,0,0,100
4,3,14,425,13,98.23399558
10,7,13,1070,10,96.21052632
2,0,2,51,2,99.79591837
10,2,10,316,10,97.9757085
18,0,45,996,29,93.9516129
12,1,3,75,1,98.38709677
95,1,6,746,6,88.58800774
4,0,0,58,1,99.81343284
10,0,1,52,0,100
17,1,56,2409,18,99.44751381
50,12,270,13368,103,90.71803853
2,0,1,88,1,99.49324324
2,0,0,0,0,100
5,0,4,120,0,100
6,0,14,1081,5,99.32088285
0,0,0,0,0,100
28,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
80,4,315,15194,109,88.41354724
1,0,4,84,0,98.87850467
1,0,4,84,0,98.87850467
3,0,15,322,13,98.50746269
78,13,330,15516,122,89.66131907
3,1,13,292,11,99.65986395
1,0,3,78,0,99.15110357
1,0,2,24,2,100
1,0,1,231,1,99.49066214
0,0,0,0,0,100
5,0,19,625,14,98.80952381
5,1,19,625,14,98.80952381
1,0,2,110,1,100
0,0,0,0,0,100
0,0,0,0,0,100
1,0,0,5,0,100
0,0,0,0,0,100
1,0,1,27,0,100
0,0,0,0,0,100
34,3,108,6707,53,94.81605351
0,0,0,0,0,100
0,0,0,0,0,100
34,0,108,6660,53,94.81605351
1,0,0,15,0,100
34,3,108,6707,53,94.81605351
0,0,0,0,0,100
0,0,0,0,0,100
35,0,107,6678,53,94.81605351
35,3,107,6678,53,94.81605351
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
36,0,105,6533,52,94.81605351
1,0,0,0,0,100
4,0,0,99,0,100
39,3,105,6434,52,94.81605351
40,0,116,6617,63,94.45378151
5,3,38,1594,34,95.62289562
1,0,0,0,0,100
43,4,78,5023,29,96.36363636
43,3,79,5029,29,96.36363636
3,0,0,16,0,100
1,0,2,30,2,100
3,1,1,81,1,98.16666667
1,0,0,19,0,98.67109635
3,1,47,3551,22,98.53658537
45,4,35,1532,10,95.11400651
21,0,7,1759,3,100
65,5,25,279,13,95.11400651
40,11,271,15257,127,93.73177843
1,0,3,52,0,100
8,0,166,8650,74,96.0755814
0,0,0,0,0,100
0,0,0,0,0,100
21,0,7,1759,3,100
7,0,56,3813,17,99.36204147
0,0,0,0,0,100
0,0,0,0,0,100
3,0,3,99,2,100
0,0,0,0,0,100
11,4,19,1148,26,97.78830964
1,0,0,0,0,100
5,1,16,2144,20,98.64661654
3,0,3,99,2,100
0,0,0,0,0,100
2,0,3,70,1,100
7,0,3,94,1,100
11,0,10,899,3,100
9,0,13,1003,1,100
12,0,37,1551,10,98.5380117
11,3,31,1541,9,98.5380117
5,0,0,24,0,100
