2a0b36989aa895c0781f9a10c907dd726506d0b7,SEDONA-400,Improvement,100
0eae42576c2588fe278f75cef3b17fee600eac90,/,/,100
99239524f17389fc4ae9548ea88756f8ea538bb9,/,/,100
d5a396223195764d41877ce1a9d09f37815a136b,/,/,100
fbba349d444df16daaa7e6515a46567773f7b7fa,SEDONA-399,Improvement,99.62034928
bb48b994e18938057078132c19c6be52a7ad0704,SEDONA-398,New Feature,99.39117199
98060b40fe60bde9947ce198cad66e4b06a4a9e9,SEDONA-397,Task,100
fb20a843012378c0cd8360e3a5b97543177f6cad,SEDONA-386,Improvement,99.69535415
dad4d99734ded7d55e9bcaf08b1a3bc4e90741d0,SEDONA-396,New Feature,99.77081742
7220e1cbbdb2cffaba284fae35ae52d0ac2ea714,/,/,100
66ff9dcc559f7962c0138d73c1e3cb3233fda2f7,SEDONA-395,New Feature,100
e2baf5265844ecad1d7f30601921f99fdbbdf078,SEDONA-349,Task,100
4e2761d74c8018b8de10e1dd25f77b37482fc120,SEDONA-394,Bug,100
aa00f87f7c842e5feb5d8c99b707b0d7c32c4ec0,/,/,100
11286988d406d01c7ca8b19481d2eda81c53a98a,SEDONA-393,New Feature,100
645224242e1979e48a7c1d8f4d925769237e279c,SEDONA-391,New Feature,99.69535415
f35277c04e57247d8b01c5e321c91fad62981c09,SEDONA-392,Improvement,100
6fc96ba1b68bd08dcd52cc16f385fec4d29ece42,SEDONA-390,New Feature,100
deeb8287be5180d606d577b6f5f4a9818de2344d,SEDONA-386,Improvement,99.15966387
8ab6e91d84c3008d3aaf39ed6404cc5a6340e45a,SEDONA-388,New Feature,99.5388163
d58baa8a3354b3b727c1806cb46b751a62a28f39,SEDONA-389,Bug,100
483ad201e03746c3d7e3dab50e7722038c06cd37,SEDONA-387,New Feature,99.69278034
c71ebd4b0f6a80507d58dad93708d28878d39265,/,/,100
bd331f018795475347fc75b5c68b040682b8a20d,SEDONA-361,New Feature,100
649d750421d6297e75fe03595d7df7fd174af4d8,SEDONA-384,Task,87.69230769
3680718d15dcdd32d1d5cabf49ec3272797c27bd,SEDONA-385,Improvement,100
57f12b69cf30099733c037f31f9a0273287ae489,SEDONA-383,New Feature,99.46153846
dd6b58dadf443c8000f1fb9199ff43254799d5d0,/,/,100
6a69b494d0b35710b2c07b70dcb4f8c7e73c2525,/,/,100
ad16e38b641409aa8018d6db2da95d0f7628cc3a,SEDONA-382,Task,58.82789318
254aa04f95747ff29c42d6284d165a357b2a6332,SEDONA-381,Task,100
d7c22c0dc734496950f0421ef97aaa63a5f8b297,SEDONA-379,New Feature,100
d5ae944d6097565a707a6390a81a4f7b704d6315,SEDONA-379,New Feature,99.71305595
9327ffd3f6cfa43f713982cba321c3e1a3d81ed2,SEDONA-379,New Feature,99.7124371
10f87c4df9257cad997d51c02eb1e1b72ac7306e,SEDONA-371,New Feature,99.78370584
7ed65fe7197f7c75c7e6c679cf234d6b244a3881,SEDONA-286,New Feature,99.63924964
8e0c3cccb831a34c1502941b3d0db4e0ddee9ffd,SEDONA-377,Task,100
43c53707bd87221c9f8a1c925d6167d2322f105d,SEDONA-378,New Feature,100
976f52a78e66a4c04292409cd1abbc06d25696a6,SEDONA-376,New Feature,99.42070963
5f9ab0e92972bb4f9ad7d611d81593671ff5ee81,SEDONA-371,New Feature,100
8da5061b451ede6f4d505d6f3bb27f88754526d0,SEDONA-374,Improvement,99.78213508
3c71c2c88d460cabc59ae28060fd70bd94e994fc,SEDONA-375,New Feature,99.27272727
2827dc4ac69a00500dd2aba5299d4f85d7c55c5c,SEDONA-373,Bug,100
6c3d6e659c2a3e2da7a3cc526eb33545e79e160b,SEDONA-372,New Feature,99.12216533
d5405cc29e2ff8f27a8d2daa304a8b23c5fa4273,SEDONA-371,New Feature,100
61087435b704d2bae73f1583f9e17752c46d6f72,/,/,100
9c585f066e5a71652519ae8e8acca876090df9c0,SEDONA-370,Task,100
92fb141d8ab4fb5541622f1acbc865f2ce6792ef,SEDONA-368,New Feature,100
23b9f294763df7ad3a52ed240502949f1c6661ba,SEDONA-367,New Feature,100
0a8d07f216485dfb70225ea4c8fbec3cabc32cfe,SEDONA-366,New Feature,100
0c494f3d314c0ded2e324671102896a5e8546c83,SEDONA-358,Bug,99.26308032
32e04d7417141cd4d086c087a607658d6990b796,SEDONA-364,New Feature,99.85207101
212fa8a3dba4cf8a43607c2ad951e46e75eee60c,SEDONA-363,New Feature,100
4b0f1c07adebf82cf49d0607bee157dd531ec8a0,SEDONA-356,Task,99.85228951
b4665785494b77eea4b2e8a036de145af922c13c,SEDONA-365,Improvement,100
0794529eb052777fb15a0c81b5d5de2100aef6fa,SEDONA-361,New Feature,100
d2ee90f00781125825e4bdcc60c5d8e58a18dbab,SEDONA-357,New Feature,100
10b5fff0acaccc1ec5c8194e4c7ada46243e74b6,SEDONA-362,Bug,100
6e296a862be8e57c924363d0220d3217f1112e39,SEDONA-360,Improvement,98.97510981
679146447a58f1b81b56a51f67f2e280ce3ebff5,SEDONA-359,New Feature,100
4e45489f47d958456ad5abd0db5e9adc490bc5e1,/,/,100
60bd7af176d82b3cacae4517ec7079215a4c3185,SEDONA-355,New Feature,99.26686217
4dad249693d15d1db24ec1708e9fcbc41cdcad8c,SEDONA-354,New Feature,100
b6d160ab0196b78a5fea6f585f3f197612611b3f,SEDONA-353,New Feature,99.62880475
f7e9e0b2f44cf69f02de35f5fc99edf311ff3d3c,SEDONA-285,Wish,100
3999f2e35ab166d1ab3e96cded49f10987923ec6,SEDONA-348,New Feature,100
7d18456fe9797c8bea5f721f1b097b9902155191,SEDONA-193,Bug,100
2754997b10b8a0fa1da21b1360f486c9bbb77ae6,SEDONA-351,New Feature,99.70215934
9428bcaffa1fc045338b6ebe75fdf4096d48fed1,SEDONA-349,Task,99.26199262
fcd91bae57b6bed8952d1738c0185d70f234442c,SEDONA-350,Improvement,100
8846620e29f74f04e7337ff11f34a608aeb028d8,SEDONA-338,Bug,100
f0cee53f88fcb8681744a0317c258b69fba82614,SEDONA-347,Improvement,100
063c4f670e6d4b57939882e95861967d8a6c9c57,SEDONA-346,New Feature,99.78054133
e94a886e305701cc283ba17aa831174976888a89,SEDONA-348,New Feature,100
f1d94b7d8c1729ed30ab36239881133e4ae0139e,SEDONA-285,Wish,100
af67bd77ab5c0b5b6b07cc517b8aaa2640655045,SEDONA-344,New Feature,99.78054133
2a5fe3e0080a13cf6b32d5f73d5688675981112d,SEDONA-343,New Feature,100
5eb11d3b5e0fb73b34d266ec2d1dc4be96e1802b,SEDONA-342,Improvement,100
d7d73ea85dfb834c996175e80b596a445704b1c1,SEDONA-114,Improvement,100
6eedd19fb01412c18d9cdb1fb6b96b13710e53ef,SEDONA-340,New Feature,99.41219691
d56fa57cf3e1c7538f1b1d80aa145582457a223b,SEDONA-335,New Feature,100
bb872004448faa65bdcfa03657c171480703c929,SEDONA-285,Wish,100
8d5c76d52d855f6ee7de6e0132117cfa52ab40c7,SEDONA-338,Bug,99.77843427
c340a9763f2d580ec59473da8e97fc18955b0ae4,SEDONA-333,Improvement,100
b3710694355eaed2bb44f7b0afcedd6f7207e1c4,SEDONA-337,Bug,100
b90dd6bfc4c7a178aecc3f278a9058f8caf9228e,SEDONA-336,New Feature,100
ab5f11061b495a6e5c77e9236c1e495c0bf962fa,SEDONA-334,New Feature,100
e668e30347d5d002befb5f8de7d2bd5f6b72a78a,/,/,100
81582e6c348c6b6cb2ac511adda14688ec2030ef,SEDONA-332,Bug,100
0861db9f4f149800e3b72b50ac6c126b1507c93a,/,/,100
c57e9622cdb1f4052e805ea7d034e5e27ca8a771,SEDONA-331,New Feature,100
e386928a2b0489f798c29fff47b47e3043221a5b,/,/,100
e43ed84a086b9ba8fee35cae0ce49769b588b45a,/,/,100
18d28dc5573e842e5b4bac7d6dc28d779452cee2,/,/,100
d1addaea59d027d523cede4a3b72e3e150e63513,SEDONA-330,Bug,100
ebe5cdb90d52ea5277df0bc06ed028c92f9dc040,/,/,100
746a2dc3bc7f7c9e1a02383168522cac91349f2d,/,/,100
81f62d6c1c6abcb6a87a21b4f2affb4ba7d65f0e,/,/,100
a8c8ea76771394ae45ef2badd48efa8b2e767a4c,/,/,100
877197259b8fe90031aec9040aac9e29fdf877b4,/,/,100
16b755d26d201eb018dd56b736362a4a77fbe969,/,/,100
eb5b8d52e88399d75c5c0b141f7a13b5f1699d15,SEDONA-328,New Feature,100
49f7d6f13555aaf2a3d79321e04c0c9025350a7e,/,/,100
2dbccbf46c88a8a0b767053c798ee5509d44e6fe,SEDONA-293,New Feature,100
51c869fa688d076b3758a17b3dcee5176b528670,SEDONA-327,Improvement,100
b9b26cc559296f362b0d477c55dc1ca747c3b482,SEDONA-324,Improvement,100
d1f8b0eee4e1b146fd384d975457d182b3293940,SEDONA-326,Improvement,100
d4d01104f83c87cb1e387ee773ffd7131359c6fe,SEDONA-323,New Feature,100
8d7ca3707b104941de33699ac769f80c781a9234,SEDONA-303,New Feature,100
af3aac6f613561fd7502edef7ad1b2eb3fe155b8,SEDONA-318,Bug,100
348a102f8ae787615883cdbab37423dc5355a758,SEDONA-313,Improvement,100
58f76928b0fa02255eaf31b7ed554a858c43c2cf,SEDONA-303,New Feature,100
9108472d676b482b6a1fbe236cd90896f05605f6,SEDONA-325,Bug,99.70348406
d13099f53af7ed8eec058221320119e812078f85,SEDONA-303,New Feature,99.04200442
3a1e8c6cb725d680cfb5c6e54b612e1e5b245645,SEDONA-319,Bug,100
c7642009719f1c1fad7b8d8ad6d435f999594efc,SEDONA-200,New Feature,100
b93dfa38474f8caf685a2d0a8327161a340449a2,SEDONA-303,New Feature,100
f0221db3d6f611865c45caafc7d42e7c4abe91ad,SEDONA-317,Task,100
467f7ab72bccb2f8b2c436b34f56fdbbe4469072,SEDONA-303,New Feature,100
11cc30348d355b8d8a3aedfc28932db4ba06da6c,SEDONA-322,Bug,100
01414111b0e5ab8715428a72a3f03377c77dc456,SEDONA-321,New Feature,99.63316214
0c7a2792769a4c959c6373318c85cf122cef41e3,SEDONA-303,New Feature,100
a9a019b23086ff251b1f5f8ff21e459ade4cbcfe,SEDONA-318,Bug,99.85250737
bc82249075b47f3b20c8b57671e1ccd9db8a8ddd,SEDONA-317,Task,100
d8eb59a7b074e734edf03e09c27e7870541cb7d2,SEDONA-303,New Feature,100
86d08f99e6b04b819e89de3048934c3430752198,SEDONA-316,Task,100
007bb615397edf26d4e398fac79faadb1b423577,SEDONA-303,New Feature,100
8a1c404612e710badede5264811ce955b420799e,SEDONA-298,New Feature,100
e9f30b2c7d70a2c5e9a4650634c61f5b1d107186,SEDONA-303,New Feature,100
9fc39b39fee65bf715250ff9f1944c9d7b2f150f,SEDONA-315,New Feature,100
8b2afd6d018acb6fd2713d3c880acddef9e21918,SEDONA-314,New Feature,100
cc3a012e12a0561e6c1c96be95f96aac97ede3d9,SEDONA-294,New Feature,100
e6f112c48010032dbc4404f0b1239043df0c3253,SEDONA-313,Improvement,100
a768abd319b772892f753335455720b6c794de69,SEDONA-238,New Feature,100
3a3b5b33bed7bdf34ae928f95af7a56c8065f4ff,SEDONA-311,Improvement,100
74114ad14a747a5d8fa8408293780f8cbfb743f3,SEDONA-299,New Feature,100
5cb7a2100189b5a96035cdb4bbf530c8c570e3d0,SEDONA-301,New Feature,100
9669a838a57cc738da754bd36f0a5c189281a691,/,/,100
35129054dfe4fb84ecebad19b531a2a67b9101eb,SEDONA-311,Improvement,100
debac336e923111b63ece886901e43f8961f5fbe,SEDONA-311,Improvement,100
20e0de400f725ba68c1d696590109db23fdb53c4,SEDONA-237,New Feature,100
19c2f349d86b46cd9850d4a5a19a038c820a4fce,/,/,100
c28f016d6d09a511c4284b66c940af8d1d685211,SEDONA-300,New Feature,100
f8800d6b18bb1b4f15aabe1949153e2061dc86e3,SEDONA-213,New Feature,100
6048bbe1369c5e0e73b80951fae81b8f492e31fa,/,/,100
14a193083633de4f3ab68251e23b00ad3f9a8430,/,/,100
cc213b1e08e461bc46fd576b3686f610a16cc3b2,/,/,100
b2db51abe7699f77ddf9cfbb5ca1fea7f4df6ccd,/,/,100
03078390c696b4316cd34345dd422391bbad8c38,SEDONA-306,Task,100
8253419e096e354774b60297dacdf8648be35ab0,SEDONA-302,New Feature,100
fa76e52ba2befbb2e279ff638cb9e2784bc1a1ab,SEDONA-292,New Feature,97.98957558
b6702d1adacb98d83cc470e9b24877ab7785cdf8,SEDONA-297,New Feature,100
9a7483a0209dcef6a2020ef919f271e5dd456c98,/,/,100
9fba4b6064c2102ef3e1a9083cfeb9b8db495cde,/,/,100
800a3f5415577b6deec58d2c5e8d11c6658c9bce,SEDONA-196,New Feature,100
7910dc3175497202ea4b5b4d02fc9262c1f63163,SEDONA-239,New Feature,100
d42fc51e172d14df6d6205c032ac2af433cbdd23,/,/,100
603559ab4e51cc7a7b58d382ab020804a5bdd196,SEDONA-290,Improvement,100
1dd232129455551bf5ed6c49604180e001c61f37,SEDONA-291,Bug,100
d2dd743451563165db9f02b6c09fe16ce84a1b59,SEDONA-287,New Feature,99.23722349
dc3c563492da6dccf116a98b3b381f178daf3c8c,SEDONA-286,New Feature,100
df3bfd68b910bcd7c0c7ebef87229f7887f653f6,SEDONA-281,New Feature,100
bce57e39be346370b013a7d2a88c91c81a667e1b,/,/,100
c35a1d57626c2298003a226a2cd2338835f9648a,SEDONA-284,Bug,100
b7b779cf89eaada4837fb15682e9b5a32d03e087,SEDONA-283,Bug,100
880b7cd94855e0d9ebab5fcb15780a4161410db0,/,/,100
cd74c0dfac7ddaf05c9f38c84e55021bcfb4eb1f,SEDONA-282,Improvement,100
23f1b80e85cfe02b9f0fc9c9c1460d335936866f,SEDONA-281,New Feature,99.53307393
40e387cfa6729d043ca0804fbb86fc3ec9e76af2,/,/,100
abc51e3db675db643418c2e03f1be3f63d2a1b37,SEDONA-280,New Feature,100
6c51355a560e997371f06067d692980a720fc760,/,/,100
13a62911fb1a67c7ebd9b83254b5e5256c4b3399,/,/,100
95391214c4b4bb2cf36c08d669d6488776201c68,/,/,100
43f8624ec1ea15e652171832485fd640e19fc737,SEDONA-269,Improvement,99.84350548
f97169e34041456a3556dea99951b308d12d1813,/,/,100
aad8a8a916e657fc75cccd26c5b376b20a5dd1e6,/,/,100
bf8ac8b6147ae0c5ec76c26fb77d7f5481fedfc2,/,/,100
643d0f02bf2df83b85fc54052bd0d0adcdb9f335,SEDONA-279,Improvement,95.33483822
56239fdf0ff38666ff686edd0fba8e07fd042080,SEDONA-276,Improvement,99.42028986
f0ecaf7fb7d02a8de60f97b9d9623d6e694f787a,/,/,100
7ccc33f6daa6d9044e114e8134c2c209af2706f8,SEDONA-274,Improvement,100
7044c0c1dec4df41e7a8c4b0a8ebbf73087bc84e,SEDONA-265,Improvement,93.99075501
1b73ccfd8a177709ef4f188b31ef8f3c03c073b0,SEDONA-274,Improvement,98.60541427
e9e418095237b9ce2c0baa6add9e017df84e0854,SEDONA-274,Improvement,97.05387205
ed45311f1401b1dc18bb900b4132a3203fed0326,SEDONA-275,Improvement,100
1fb08855effc5c82c11a73d9d4a1ddaf5111e172,SEDONA-273,Bug,100
7c78ec42add610ad5905aa003a4d2e8b3e64fce9,SEDONA-167,Improvement,100
86b90fc41a342088d20429ebcd61a95b2f757903,/,/,100
b987b423a32e9105b7e50e087a28e5d85edd7573,SEDONA-271,Improvement,100
a61577388fe552def9d8453f41b8a007c1dddb5a,/,/,100
0579e9a5b3039066eade44f404ef286a067416b0,SEDONA-270,Improvement,100
12cabb7d6ad8bb01b4f2eb6e1c13733bb6148ed4,SEDONA-227,Bug,100
099fd97d0bdd487f3edc1c0c0e12762f1818d008,SEDONA-266,Bug,100
16e9ed9785403b5d0a3e7f233a82a5b87cf08ec4,SEDONA-267,Bug,100
aac7a06d9df78d8cbdf35463fb7b652c0aaac395,/,/,100
6e4091afe836735dbc6203e630ba33939402a603,/,/,100
57bd2bf12a7d1e55fc3790a16ff4c49ac5e2c500,/,/,100
42a33fc6fa469ef0c893a1534315fd462488ce5e,SEDONA-263,Improvement,100
ec3c659620bed5479b19ad13a4ceb97db7c83099,/,/,99.56559513
0bcfa656205153933385b66b4b27c61bbaff7fad,SEDONA-264,New Feature,100
422e7e09fceb049e0a0ddff1fb50d7e121d48bc0,/,/,100
36fec86179b25b09fcdec01020e0e037976966f8,/,/,100
5583319385ca6f95c4041615f570a09a8495d836,/,/,100
4106230ffff7873d370e0acd6d20f0802487a53e,/,/,100
7dfa2c3f566beade3cd524ab64327fcde836e6e8,SEDONA-231,Improvement,100
a7a258163301edfd45e3af2177c752115a5b4889,SEDONA-245,Improvement,100
a0628e16441cb5318dff94e5ccd7ca427730c62f,SEDONA-262,New Feature,99.82517483
51217435a76225c2ce8b5c8aba08df6b4baef228,SEDONA-260,Improvement,100
7b107f91bf3bd2dba155d8c84234a90f9034da53,SEDONA-261,Bug,100
ddde1f06014a660b09e97dae709a6be1e1fba943,SEDONA-259,Bug,100
2664cd792040ee7f56e28d34665ae2b7dc74b4eb,SEDONA-258,Bug,100
fb1881e3907214e5a8c012f18bfba9f3663489a7,SEDONA-229,Improvement,100
e292a9eb6df54710abdeb2d920b08b5c7bfb7b03,SEDONA-229,Improvement,100
c3da9d9fd531412ca523692ec08a652536524161,/,/,100
84e67f6f1d75b5774b501165f0f8f0cb62fa4564,SEDONA-229,Improvement,100
89916d880f6f38b918898f87c08ab6d8917f507d,SEDONA-229,Improvement,100
c8891c69de234fcb0a02dbf01cbabfc73938f5ab,SEDONA-256,Improvement,100
097efb66875f60fc75df30ca5a3d63a7b0dd5db7,SEDONA-254,New Feature,100
697306edab3e215c6d932ecbac6113609c95032a,SEDONA-250,Bug,100
2d8709d312ea25c7196028b83d950d0ac4c0b354,SEDONA-255,Bug,100
a67b8df0ab18d91840c441f267184cae48430652,SEDONA-244,Improvement,100
a89bb43207ec60d6e4a630b6f0f825aa043367ee,/,/,100
b74c0d8d7fb16a5c25ee5ef3255bf396fecb7418,/,/,100
48d516ab84f3276ea15d4d3aa5faffd500fdd065,SEDONA-253,Improvement,100
b1886b05449efb47cb01656e79d8f153c9060cb1,SEDONA-252,Bug,100
e6f8dc5f7b31af5b76f19b347ab8388b7b2dd53c,/,/,100
fcf57c0c55b22e4f26288af124dccf8a59b82475,SEDONA-251,Improvement,98.48888889
ef8a0d05676ecc4ec2747db5cf005928be4dead1,SEDONA-235,New Feature,93.88794567
edc61144ad9c1f4afaaee0616e3937d4b54521b3,SEDONA-249,Improvement,100
b3ce9012d6a87b89d68227d9c56e42e65e45f651,SEDONA-243,Improvement,100
9b99d24a65b1e4467275fb1d632ef5fee1fefce9,SEDONA-226,Improvement,100
abe41fab92c12d9c0693fd70312abd5723adad24,SEDONA-227,Bug,100
5a91619aa85af33e7c9176470b6382aa29163b6c,SEDONA-242,Bug,100
147a377ab7dafe4e45b151d8efed9203fea97a88,SEDONA-199,New Feature,100
ff561824abf04b7515902e201d76e36c04d7abaa,SEDONA-207,Improvement,100
37766cfe325f8b98c91b789511f49f9e04b541aa,/,/,100
b0b74295a1899c94fdadf2497ea671111fc4f235,/,/,100
a02629b5096f8a29c9016aff0bf2d18ceae34e96,/,/,100
41e42c560cec06d308cfc6d262c1abf75fa4a5fa,/,/,100
de2d2d84d9c1339fc91d6e94edc48b2f03116cdf,/,/,100
ceb1724bb3b3deafbe3dcfa4509530ecfd2cb6c3,/,/,100
500e0460c3b08a2daca19649138d24b34b7c7e14,/,/,100
1de8831cfa15bbb7a57b99d9809eca6976da15c8,/,/,100
8f805fb8a398e114add86f63980918cca2286f9f,SEDONA-179,Improvement,99.83948636
2999d8353d5cdcb7498526209bab0febf1a2d1d4,SEDONA-236,Bug,100
ee98f555ff0f8c0cd7f30dd02ac0418ee7f17523,SEDONA-234,Improvement,100
cfa1762ded2b8b77cd1cc84f0bec934112e5e6cf,/,/,100
8f95a2d7e3d6ebf33262bc1d20d4505197f9bedf,/,/,100
596132e52afbb274e7657d09cd51bbfe036833d2,/,/,100
5d297413896f4751d0368cc66f94c999788285f2,/,/,100
9229439f0111a86bee7e9c78a81af9419140b2c0,SEDONA-221,Bug,100
43e1d793a746389d1dfe068467cb7f4a525ac54d,SEDONA-233,Bug,93.91080617
78cad1b5b6b13b9f87f117f1c70fe8b41b5634bb,SEDONA-232,Improvement,100
35d6c43e83e035686a22f50eea7c2ef3b9cfbd72,SEDONA-227,Bug,100
112596a315577dc12d40e70fcda9b03ad38bd574,SEDONA-156,New Feature,100
4d23fb4649b6f05fd13c9880bb04a2fbc4f1c4e9,SEDONA-230,Bug,99.63235294
6c6e8ce40094afbf737982f8f48f9758b127261d,SEDONA-223,Improvement,99.26199262
d2d5336dc0e4349b5828617a8f389d10d2b13e5c,SEDONA-228,Improvement,100
91af71136d8bc96684ade11615f67ade08b8be64,SEDONA-212,Improvement,100
0f5235f76be101140bbae81e9beb4a53d75cc3fe,SEDONA-207,Improvement,100
8ddd353a68aea026e04f9edf7807f9822c2d8384,SEDONA-226,Improvement,100
c4e649adeb7f85fe24316ff135d7e9b3c44b1f3b,SEDONA-207,Improvement,97.04480458
4e220a9c06c5bdd3fb5d490830e60ab4c18cc27f,/,/,100
5c0b334e1731e18346c84f383fa0b6fda93684f2,/,/,100
1957b9694685cdae62a37a1fe54023d915a8a5bf,/,/,100
f6cd274f91fa4b870c1e346c521aa8bde04b472d,SEDONA-215,New Feature,100
79e2039bebdff6894dbc0d75ecf8922bca85c242,/,/,100
35044f719e69e6c2e14e0e488d1898de114c3f7b,SEDONA-205,Improvement,100
137bd050de185b1174dc936d8ce89467cce1946a,SEDONA-218,Bug,100
ee1042bf121f0fc831299f4ac675c23b1c4df118,SEDONA-217,Improvement,100
68c8527c9aba3850ed202b09d2acfcd37feef3e3,/,/,100
8c319fa2de0d05dcb276e45550b86b7538cde501,/,/,100
058d21a229d21af90ffbd79d410ddf23c756d38f,SEDONA-216,New Feature,100
da1d4a50691860ad7b97683eaed6072e5f4fdb30,/,/,100
95502ef0cb7d4ee798d3f67a7307b835c904214a,/,/,100
713d99e00b62489bf62bc855bd0df32a7d0d73b9,/,/,100
6dd09113187f687d9dbe30de7a7ea96a09046685,/,/,100
0bdf78145f214e25dc6c6647621481eab2ac5692,SEDONA-194,Improvement,99.40711462
cd3ef7a4add68930f6dd139f8e3b290f5cfe2c0d,SEDONA-206,Bug,100
7dbefc411fa644132c8d37a33c29f771f3ccb0cf,SEDONA-204,Bug,100
9fff785091bbbc6a405acec0bf719ab5876e854f,SEDONA-211,Bug,100
a9281884851c3e5859f69e153c662101a1fca466,SEDONA-211,Bug,100
460f09700f44295f5687fda03bdb00ec7aeb4a4e,SEDONA-210,Bug,100
5c0f92701b45d49dbab78a5366776e30b0fef834,SEDONA-201,Task,100
7b9396d6bb3d083bec1fccfdb98d2007fcfe9df9,SEDONA-199,New Feature,100
d5fe2b46d45215f1703cbb43a181d040fd43c28e,SEDONA-208,Improvement,99.80079681
611b321d2e9b5047f63e5661e0dcc465b7df3f7c,/,/,100
fd8100896029f4338a2c8d3f885ba3a7cf0328a6,/,/,100
8489b2d604f8b5039707d805386292e0a3b9c245,SEDONA-191,Improvement,100
ab4d8266fe9b48b451b13c40d0a44747936db311,SEDONA-197,New Feature,100
d9e7a7afe8fd873829cc1da4ea7596ef76fbf50a,SEDONA-179,Improvement,100
8f7242ef06d52a5542942d36aac9dcd0b40ff738,/,/,100
dc36f554c844eeb896113b3362008d917d4a0a0a,/,/,100
057b87b9d8ed593468953dc95814db07068b0d74,/,/,100
fc8740ab4d1c2d22dce0858ae6fb1d8324b2ed60,/,/,100
01d314b3b0f93a67f3b2094dec5bf959166d2eb2,SEDONA-195,Improvement,99.29859719
b13412e96ac20de87cb7803fa664acaf0930d1c0,/,/,100
a2946638e91c9a95c2d5841bbf0f4d799a8ac5a6,/,/,100
b055bf2b90e75b6b76268bd5fb19b97cfe0f6a8a,/,/,100
b2c25dcd9331103193622d04a09a6271e9ce642e,/,/,100
5c88ab4997de9d09c14b06234d72e384728cd9e0,SEDONA-193,Bug,100
1a0c8e237344c8e2ef95b1eb3104881021d37105,SEDONA-192,Improvement,100
da9ab224b1a57746ea6e2381606762eb25174f9c,/,/,100
4b989de84d9ec9ee202cd8c10fb5f37bae83ba2d,/,/,100
871acef424f14aaea074aac3a6f71a7c63600459,/,/,100
2e9c58b015159e491f4d7ed0a5c8825ca13dc3f2,/,/,100
3c7e5be68c267946501ded6da9d18421db947968,/,/,100
77a9bb5b207afdfecc3104a2b493e65756a706ae,/,/,100
c455a8358f7a72156f5fae54725d3f68ce01274b,SEDONA-190,Task,100
dcba933f9343094969bf95fae8844599ca41e3fd,SEDONA-186,Bug,100
0004580325e3c268ebdaab318e33aff823f4a2fd,SEDONA-189,Improvement,100
20283d63599323909c23cf0f06079258eb8003ba,SEDONA-188,Bug,100
cfaed6ae07a5412f2b98ddf81b46b89f9d96e8c4,SEDONA-180,Improvement,100
0a6f26a0e0eace87243dd919738af5f182557b8a,SEDONA-183,Bug,100
3533b9f38618c4916991ec741ef66f0b64a2462c,SEDONA-182,Bug,100
bba5444729555b93df59a36f44e71ef99a2f1d1f,SEDONA-181,Improvement,100
8d7e3fbedad3b643e409714c055b654f742cd812,SEDONA-178,Bug,100
a8449b0b9d34a8adf77dea94b6b5909e1779bb90,/,/,100
