CommitID,FileNum,TotalAddLines,TotalDeleteLines,LC,FileName,AddLines,DeleteLines,CodeLines,FileAdd,FileDelete,NAD,NDEV,NUC,AGE,NS,ND,Entropy,LT,EXP,REXP
a53c9a5d06767276ace353a6e54ff324a14f20ae,1,52,1,51,QuickStartProgram.java,52,1,5,0,0,0,1,2,1.0,1,1,0.0,5,18,17
f258bb831a1dd6e7e7807b0a224d17f66ee3d1c2,1,0,2,2,QuickStartProgram.java,0,2,47,0,0,0,1,3,0.0,1,1,0.0,47,19,18
6f83187af00d739ae10ca13f3b1603c34c7039f9,0,0,0,0,/,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,20,19
96dabd0ff78accd58098b6f351b091598fdc910a,0,0,0,0,/,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,21,20
77977138dd8dc7e7a1bd7cb00142c2f35a426ad9,0,0,0,0,/,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,22,21
0eaa1bc72fd494e8c5f14769edd59f34f69091c2,0,0,0,0,/,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,23,22
dec70940e91a8308c0c842d67275e1e9c8ce382b,3,216,178,38,PointRDD.java,104,88,353,0,0,0,1,2,9.0,1,1,1.4694861303675566,852,24,20
,,,,,PolygonRDD.java,76,59,258
,,,,,RectangleRDD.java,36,31,241
e100d1f500c433b133fb9fa3f60ffb2f67c96ae2,1,100,4,96,PointRDD.java,100,4,366,0,0,0,1,3,4.0,1,1,0.0,366,25,21
4b220333134afc0b2b3447f697b925c848caf1b8,1,287,2,285,RectangleRDD.java,287,2,246,0,0,0,1,3,4.0,1,1,0.0,246,26,22
683b7ecb730313dd6f02adbe6665239349af416b,1,0,178,178,RectangleRDD.java,0,178,504,0,0,0,1,4,0.0,1,1,0.0,504,27,23
4370752868ca724d50ba1a0a06cdc003980e9d3d,1,206,12,194,PolygonRDD.java,206,12,273,0,0,0,1,3,4.0,1,1,0.0,273,28,24
4d8f04f673b0773539f955f241d0ef098561c51e,1,1,1,0,PolygonRDD.java,1,1,434,0,0,0,1,4,0.0,1,1,0.0,434,29,25
08ed6d1b2f96b0b0a1b9b7dbaaed0fec3c791d88,0,0,0,0,/,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,30,26
720d80247f3185dc67ca2fb930a5dbfc5d1a0619,1,37,7,30,PolygonRDD.java,37,7,434,0,0,0,1,5,12.0,1,1,0.0,434,31,27
4be0f52be9b242b6340ec6705c3e05a4c9e5197d,1,111,0,111,PolygonPairRDD.java,111,0,0,1,0,1,1,1,0.0,1,1,0.0,0,32,28
51a62783645be0fd7d092d20c52c470cfb590b36,0,0,0,0,/,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,33,29
6bcf568b75490f75d719d264f24049fcb091767e,1,12,16,4,PointRDD.java,12,16,444,0,0,0,1,4,13.0,1,1,0.0,444,34,30
ceea1c2226ddbb4f062236242b800db7cd26cc99,1,11,7,4,RectangleRDD.java,11,7,340,0,0,0,1,5,12.0,1,1,0.0,340,35,31
f90bc3447b09805a66398d39701eb3a1d29a3420,1,15,8,7,PolygonRDD.java,15,8,458,0,0,0,1,6,0.0,1,1,0.0,458,36,32
74949488b67d6b64dec8ca50ef942a89e0bf9e31,0,0,0,0,/,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,37,33
094f2a4f6333f5de82fe7efe55d97609153e6367,0,0,0,0,/,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,38,34
87654a6897d57bb5521363fc122791dd27fdff6c,0,0,0,0,/,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,39,35
29b9e2e0510154261f400bc25d53f4f946fba5b9,0,0,0,0,/,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,40,36
15dd494e677e4885db603c58b1033cfd0a7f9d63,0,0,0,0,/,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,41,37
2e7c83e75c7b799ccb14dfd521f64b02e0933382,1,342,7,335,PolygonRDD.java,342,7,465,0,0,0,1,7,3.0,1,1,0.0,465,42,38
a963345a56bc8ed57b91db39bf63607647d8cd30,1,155,2,153,RectangleRDD.java,155,2,343,0,0,0,1,6,3.0,1,1,0.0,343,43,39
383aa33953ae4f68f830d3e80893493ef70d2a08,0,0,0,0,/,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,44,20
f04169b6264ceb756c130f8a79282acae5cf78a5,1,0,111,111,PolygonPairRDD.java,0,111,98,0,0,0,1,2,17.0,1,1,0.0,98,45,21
1a2e602a52f8dec388b20f9b8cc9698dcdf29b96,1,57,0,57,SpatialPairRDD.java,57,0,0,1,0,1,1,1,0.0,1,1,0.0,0,46,22
cf363e216f4d2187b51e779437d8001fcd906fba,1,74,30,44,PointRDD.java,74,30,446,0,0,0,1,5,17.0,1,1,0.0,446,47,23
b1788b3c9af81e3d063de4950b13727b30e35bde,1,64,22,42,RectangleRDD.java,64,22,473,0,0,0,1,7,14.0,1,1,0.0,473,48,24
58e7c34bf3ea6caffa70029856765afb9129bd05,1,126,34,92,PolygonRDD.java,126,34,744,0,0,0,1,8,14.0,1,1,0.0,744,49,25
15b89162206b29accd286724c63f65a94fd5685a,0,0,0,0,/,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,50,26
759f5c22ba15087097fe6bd774a0b5048ba22676,0,0,0,0,/,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,51,27
778ec09bf0ff9e35b53ebe196e1d62fa10ae1d55,0,0,0,0,/,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,52,28
6c1a29b82adf34dfc232662fd31e86adf005bae1,0,0,0,0,/,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,53,29
33d25d594c4bc9496a19d0d8a3fef23045478016,0,0,0,0,/,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,54,24
90c545d475a19fd36669693b15aacdf65d047ea3,0,0,0,0,/,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,55,25
1317efaa34b5a961029e7fbaee5cc402bbaa8995,1,9,8,1,function/PartitionAssignGridPoint.java,9,8,41,0,0,0,1,2,55.0,1,1,0.0,41,56,26
177a3d2a0aea749864ddabc6b96d6e7c65b08d7c,1,8,22,14,function/PartitionAssignGridRectangle.java,8,22,54,0,0,0,1,2,55.0,1,1,0.0,54,57,27
27494df67cd919adb8cf4a6c45a5464e4bced352,1,7,20,13,function/PartitionAssignGridPolygon.java,7,20,53,0,0,0,1,2,55.0,1,1,0.0,53,58,28
4855cbfb41bccb428819f1eb85c05397e34732f8,1,162,0,162,PointRDD.java,162,0,485,0,0,0,1,6,24.0,1,1,0.0,485,59,18
8b939d81c448ff39ac015b7461369b3550d2e6b8,1,67,1,66,SpatialPairRDD.java,67,1,48,0,0,0,1,2,24.0,1,1,0.0,48,60,19
1d400ba4c819157d20477dfb346dc676e73123e7,0,0,0,0,/,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,61,20
a69299f6b980758605c4f1705f13df21f5acafb2,3,0,0,0,test case/SpatialAggregation.java,0,0,0,3,0,3,1,1,0.0,1,1,0.0,0,62,21
,,,,,test case/SpatialAutocorrelation.java,0,0,0
,,,,,test case/SpatialColocation.java,0,0,0
f8da125512700a5adf0219c8389fb36742eefd67,3,438,0,438,test case/SpatialAggregation.java,73,0,0,3,0,3,1,2,0.0,1,1,1.440387121503703,0,63,21
,,,,,test case/SpatialAutocorrelation.java,231,0,0
,,,,,test case/SpatialColocation.java,134,0,0
2ccd3efa0600a5955c105c31ab28a56afbff7dd3,4,184,144,40,Circle.java,73,0,0,2,0,2,1,7,0.0,2,2,1.701247951111089,739,64,20
,,,,,CircleRDD.java,61,0,0
,,,,,PointRDD.java,29,141,625
,,,,,test case/SpatialColocation.java,21,3,114
0ba749b45a6c2b7d1cb7ff1f60a438436dd7b925,0,0,0,0,/,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,65,21
3c585d9dd9695bbafb8aaca2940fb5f248a3686c,0,0,0,0,/,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,66,22
d98348739828769a04a02c4cf87694ce9899d294,0,0,0,0,/,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,67,23
0d75728fdf38ca6d584831b9b6828994e3b3bc62,12,571,17,554,Circle.java,2,2,70,1,0,1,1,9,25.0,2,2,3.110043420826113,2378,68,24
,,,,,CircleRDD.java,46,1,47
,,,,,ComparatorCollection.java,64,0,142
,,,,,PointRDD.java,152,3,533
,,,,,PolygonRDD.java,52,0,826
,,,,,QuickStartProgram.java,47,9,47
,,,,,RectangleRDD.java,77,1,508
,,,,,function/PartitionAssignGridCircle.java,56,0,0
,,,,,function/PartitionAssignGridPoint.java,7,0,43
,,,,,function/PartitionAssignGridPolygon.java,22,0,44
,,,,,function/PartitionAssignGridRectangle.java,43,1,45
,,,,,function/RectangleRangeFilter.java,3,0,73
fbe547335cf1cbb005e6db82237a0afb3a6c7ed6,0,0,0,0,/,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,1,0
