NMF,NAD,CFC,NCC,NMC,a2a
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
3,0,31,2829,17,99.78354978
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
3,0,31,2829,17,99.78354978
3,0,31,2829,17,99.78354978
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
7,0,36,3000,19,99.78354978
4,0,5,171,2,100
7,0,26,2658,15,99.78354978
7,0,26,2658,15,99.78354978
3,0,31,2829,17,99.78354978
4,0,31,2829,17,99.78354978
0,0,0,0,0,100
8,0,26,2658,15,99.78354978
0,0,0,0,0,100
1,0,0,0,0,100
1,0,0,8,0,100
1,0,0,20,0,100
1,0,0,20,0,100
1,0,0,12,0,100
5,0,5,175,2,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
4,0,31,2829,17,99.78354978
8,0,26,2654,15,99.78354978
0,0,0,0,0,100
1,0,0,7,1,100
1,0,3,120,0,100
3,2,56,2991,16,98.71520343
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
16,0,30,359,2,98.50107066
16,2,30,359,2,98.50107066
6,0,3,91,0,100
1,0,0,0,0,100
6,0,8,117,0,100
1,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
2,0,0,0,0,100
5,0,2,45,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
19,0,21,293,1,98.50107066
18,2,23,378,2,98.50107066
0,0,0,0,0,100
1,0,2,85,1,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
19,0,21,293,1,98.50107066
1,0,0,0,0,100
19,2,23,356,2,98.50107066
0,0,0,0,0,100
1,0,0,4,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
105,0,1556,73216,116,23.72881356
0,0,0,0,0,100
0,0,0,0,0,100
105,0,1556,73216,116,23.86980108
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
0,0,0,0,0,100
261,261,4181,178694,2303,55.85789872
0,0,0,0,0,100
