,FCA
index,A2A
commit1232--commit1233,97.94927145
commit1233--commit1234,97.94927145
commit1234--commit1235,97.94927145
commit1235--commit1236,100
commit1236--commit1237,100
commit1237--commit1238,100
commit1238--commit1239,100
commit1239--commit1240,100
commit1240--commit1241,100
commit1241--commit1242,100
commit1242--commit1243,99.72082635
commit1243--commit1244,100
commit1244--commit1245,100
commit1245--commit1246,100
commit1246--commit1247,100
commit1247--commit1248,100
commit1248--commit1249,100
commit1249--commit1250,100
commit1250--commit1251,100
commit1251--commit1252,100
commit1252--commit1253,100
commit1253--commit1254,100
commit1254--commit1255,100
commit1255--commit1256,96.13402062
